Na,Mg,Al,S,K,Ti,V,Cr,Mn,Fe,Co,Cu,Zn,Sr,Cd,Sn,Ba,Hg,Pb,name
1820.15556,231.64444,177.93333,107.06667,6774.42222,47.33333,1.0,6.06667,78.33333,3089.01111,5.4963,78.86667,146.85556,2.55556,1.0,4.66667,1.88889,2.91852,17.4,APP_15A_5
1602.15556,206.53333,145.37778,182.7,6046.86667,16.88889,1.0,4.00741,78.88889,3020.34444,5.60741,105.86667,145.63333,2.66667,1.0,4.33333,2.88889,1.34815,23.95556,APP_15A_6
1767.71111,215.64444,159.26667,141.58889,6135.86667,25.11111,1.11111,6.06667,62.0,2962.9,4.33704,82.53333,100.3,2.11111,1.0,2.11111,1.0,3.6963,17.51111,APP_15A_7
1700.37778,214.42222,147.71111,105.47778,6002.08889,21.0,1.0,1.94815,58.44444,2915.9,2.22593,84.2,109.41111,2.77778,1.0,2.88889,1.0,1.79259,14.73333,APP_15A_8
1754.82222,215.64444,150.26667,186.95556,6599.42222,78.55556,1.0,3.84444,81.11111,2858.45556,7.16296,80.31111,143.07778,8.55556,1.0,5.22222,2.88889,2.14074,19.17778,APP_15A_9
907.7,96.68889,124.02222,75.65185,3323.62222,17.91852,1.0,5.44444,54.85556,1358.71111,10.31111,47.78889,88.71111,4.31111,1.0,5.57778,1.0,1.2,15.35556,APP_15B_0
915.92222,77.68889,95.8,72.34444,3111.4,53.17037,1.1,8.77778,50.18889,1227.37778,10.2,53.78889,79.26667,2.04444,4.22222,1.0,4.46667,1.2,11.91111,APP_15B_1
953.92222,86.57778,111.24444,74.9,3080.62222,91.15556,1.1,2.11111,47.07778,1153.93333,11.86667,46.45556,70.82222,5.75556,1.0,6.2963,1.0,1.2,15.46667,APP_15B_2
806.7,83.57778,90.24444,47.54074,2783.28889,158.34815,1.0,3.22222,55.3,1106.93333,9.42222,54.12222,102.71111,1.82222,1.0,1.3037,1.0,1.2,12.68889,APP_15B_3
953.14444,71.46667,146.46667,87.9,3560.62222,50.42593,1.0,3.22222,50.63333,1039.04444,10.86667,44.34444,82.93333,3.4,1.0,2.35556,1.0,1.4,13.24444,APP_15B_4
866.47778,83.46667,106.57778,79.9,3012.28889,25.28519,1.0,5.44444,50.74444,1012.93333,10.64444,39.56667,65.71111,3.17778,1.0,2.8,1.82222,1.84444,15.91111,APP_15B_5
779.25556,74.46667,112.35556,68.0963,2796.95556,41.82222,1.0,3.22222,43.07778,949.93333,9.64444,41.67778,55.71111,3.6,1.0,1.3037,1.0,1.0,15.68889,APP_15B_6
846.47778,96.46667,105.91111,65.54074,2905.06667,23.15556,1.0,4.33333,55.07778,917.93333,10.2,42.34444,60.82222,2.71111,1.0,2.35556,2.82222,1.0,14.91111,APP_15B_7
838.25556,87.57778,104.35556,64.45556,2894.95556,13.6963,1.1,2.11111,43.85556,902.26667,7.86667,37.9,62.37778,1.08889,1.0,1.3037,1.0,1.84444,14.46667,APP_15B_8
798.14444,85.57778,99.02222,65.65185,3248.51111,6.34815,1.0,4.33333,49.41111,865.71111,10.2,41.45556,70.26667,3.53333,1.0,1.60741,1.0,1.84444,11.97037,APP_15B_9
1083.37778,242.01111,103.08889,230.7,5069.02222,29.44444,1.0,1.95185,121.22222,1637.01111,15.46667,108.01111,320.72222,2.05556,1.0,2.44444,1.88889,3.08889,5.01481,APP_15C_0
1050.6,237.01111,86.42222,243.81111,4931.02222,31.22222,1.0,1.95185,128.0,1479.34444,13.91111,107.56667,283.27778,1.53333,1.0,2.88889,1.0,2.48889,4.37778,APP_15C_1
952.26667,221.9,78.64444,228.36667,4269.68889,17.11111,1.1037,1.0,97.22222,1369.56667,14.8,90.23333,245.72222,1.43333,1.0,2.77778,1.0,1.4,6.45926,APP_15C_2
915.82222,200.56667,86.53333,176.81111,4277.46667,22.88889,1.0,3.06296,105.0,1286.01111,14.46667,85.45556,240.5,2.27778,1.0,4.0,1.0,2.04444,6.93333,APP_15C_3
938.82222,209.67778,79.2,207.7,4200.46667,52.0,1.0,1.0,104.0,1233.23333,11.13333,107.01111,224.5,1.53333,1.0,2.88889,1.0,5.17778,6.6,APP_15C_4
969.71111,209.67778,100.75556,233.36667,4425.02222,8.77778,1.0,1.95185,119.88889,1175.34444,14.8,108.56667,238.38889,1.2,1.0,2.0,1.0,3.97778,4.31852,APP_15C_5
851.37778,176.34444,80.64444,171.7,4155.24444,20.88889,1.0,2.9037,107.11111,1117.9,10.35556,88.45556,249.38889,1.1,1.0,1.77778,1.0,2.28889,5.71111,APP_15C_6
982.04444,220.9,94.2,189.58889,4349.35556,158.55556,1.0,4.01481,112.33333,1076.12222,12.35556,84.34444,224.05556,1.72222,1.0,3.33333,1.88889,1.4,8.45926,APP_15C_7
1068.82222,213.67778,106.31111,189.81111,4840.68889,6.88889,1.0,1.0,114.44444,1023.9,16.02222,116.9,249.16667,1.53333,1.0,2.44444,1.0,2.0,5.65185,APP_15C_8
984.48889,203.9,106.42222,158.7,4127.02222,18.77778,1.0,2.9037,100.0,944.78889,14.8,97.34444,230.05556,1.4,1.0,3.22222,1.88889,2.04444,6.01481,APP_15C_9
1362.73333,167.94444,112.5,91.15556,4958.66667,34.62963,1.0,3.05926,36.28889,3632.58889,6.38889,104.84444,84.87778,2.64815,1.0,2.31852,1.88889,4.96296,21.75556,APP_15D_0
1266.4,141.83333,119.72222,91.26667,4524.11111,34.31481,1.0,3.05926,37.73333,3485.92222,6.38889,97.62222,82.1,1.53704,1.0,2.53333,1.88889,4.07407,15.36296,APP_15D_1
1483.28889,188.16667,160.94444,85.82222,5106.0,32.62963,1.0,1.0,40.17778,3317.81111,6.61111,110.84444,95.98889,2.64074,1.0,5.06667,1.88889,3.85185,19.42222,APP_15D_2
1330.62222,135.83333,120.83333,62.82222,4835.0,26.40741,1.0,1.0,41.06667,3129.14444,8.37037,91.17778,98.32222,1.75926,1.0,1.65926,1.0,4.62963,13.86667,APP_15D_3
1461.4,161.94444,137.05556,67.12593,4784.11111,36.62963,1.0,5.28148,38.4,3008.03333,7.27778,101.28889,91.32222,2.42593,1.0,4.85185,1.0,3.44444,14.86667,APP_15D_4
1263.95556,146.94444,120.94444,54.93333,4486.66667,6.05556,1.0,2.02963,32.62222,2898.36667,8.24074,83.51111,77.65556,1.97778,1.0,2.53333,1.0,2.92593,15.31111,APP_15D_5
1173.51111,159.94444,105.38889,74.79259,4288.0,16.81481,1.0,2.02963,36.84444,2683.47778,7.03704,74.28889,64.1,1.88148,1.0,3.53333,1.0,3.11111,16.2,APP_15D_6
1096.62222,123.5,104.27778,70.37778,4044.11111,1.0,1.11111,2.02963,30.51111,2531.7,4.7963,71.28889,65.54444,2.42593,1.0,2.08889,1.0,2.85185,13.42222,APP_15D_7
1249.06667,171.05556,139.38889,56.79259,4519.88889,8.16667,1.0,2.02963,37.95556,2358.47778,10.46296,79.17778,72.98889,1.87778,1.0,3.42222,1.0,2.62963,14.97778,APP_15D_8
938.84444,86.27778,73.72222,62.82222,3281.77778,10.59259,1.0,5.2,31.95556,2227.36667,7.01852,46.84444,57.1,1.98519,1.0,2.53333,1.0,3.0,11.64444,APP_15D_9
1816.13333,495.77778,60.93333,351.44444,9121.48889,21.0,1.0,4.33333,20.84444,3199.51111,7.82222,39.18889,177.4,1.77778,1.0,3.88889,1.0,10.48148,9.28889,APP_16A_0
2330.57778,824.11111,55.48889,511.22222,12598.04444,53.88889,1.0,8.77778,25.62222,2827.17778,11.82222,40.96667,201.73333,1.11111,1.0,3.0,1.0,13.81481,5.24444,APP_16A_1
2388.46667,868.33333,51.93333,449.33333,12149.15556,1.0,1.0,5.44444,35.06667,2596.51111,10.48889,32.52222,225.73333,1.44444,1.0,3.33333,1.88889,8.77778,7.53333,APP_16A_2
2292.35556,748.11111,53.48889,552.55556,12159.71111,37.66667,1.0,5.44444,29.06667,2418.17778,11.26667,35.18889,210.51111,1.22222,1.0,1.77778,1.0,9.81481,5.02222,APP_16A_3
2062.91111,634.11111,60.93333,493.33333,11189.82222,37.55556,1.0,1.0,21.17778,2339.84444,13.37778,38.41111,204.95556,1.33333,1.0,4.88889,1.88889,9.03704,9.28889,APP_16A_4
2244.02222,718.88889,58.93333,575.88889,11929.15556,5.0,1.0,7.66667,23.73333,2255.51111,10.93333,41.63333,211.62222,1.55556,2.55556,3.22222,1.0,13.11111,8.51111,APP_16A_5
2221.02222,679.44444,70.15556,516.11111,11798.93333,8.88889,1.0,2.11111,25.95556,2150.84444,10.34815,42.52222,178.62222,1.44444,1.77778,3.11111,2.88889,17.07407,9.91111,APP_16A_6
1816.24444,529.0,61.6,402.88889,9659.6,22.88889,1.1037,3.22222,17.73333,2119.51111,10.04444,35.18889,143.62222,1.33333,1.77778,4.33333,1.0,21.48148,7.53333,APP_16A_7
1894.68889,451.33333,72.71111,387.33333,9671.71111,23.11111,1.0,4.33333,19.17778,2030.73333,6.82222,38.41111,167.84444,1.11111,1.0,3.33333,1.0,26.03704,5.35556,APP_16A_8
1754.57778,515.88889,58.6,388.37037,8903.93333,10.66667,1.0,3.22222,17.28148,1940.95556,11.37778,34.74444,136.4,1.0,2.66667,1.0,1.0,9.44444,8.17778,APP_16A_9
1306.93333,222.81111,181.33333,143.86667,4335.47778,102.09259,1.0,3.22222,41.91111,1670.02222,16.16667,64.17778,104.26667,5.74074,1.0,6.66667,1.88889,10.77778,17.73333,APP_16B_0
1311.04444,225.92222,154.0,166.26667,4358.7,145.31481,1.11111,4.33333,38.8,1523.46667,14.27778,66.4,97.93333,6.74074,1.0,5.55556,7.66667,13.66667,14.51111,APP_16B_1
1293.04444,208.7,158.88889,176.26667,4622.81111,238.61111,1.0,1.0,58.8,1470.35556,14.38889,65.28889,105.71111,3.2963,1.0,8.66667,4.66667,15.11111,20.72593,APP_16B_2
1336.04444,255.92222,134.11111,166.04444,4688.36667,216.14815,1.11111,4.33333,37.57778,1397.24444,8.72222,71.28889,112.71111,9.18519,1.0,6.11111,1.0,6.0,10.83704,APP_16B_3
1291.37778,248.03333,146.0,142.93333,4474.7,777.03704,1.0,1.0,28.57778,1381.57778,12.03704,46.4,101.04444,5.68519,1.0,4.55556,7.66667,7.44444,15.4,APP_16B_4
1339.82222,272.14444,123.88889,123.42222,4746.58889,154.59259,1.0,5.44444,44.46667,1308.46667,9.7963,66.0963,126.82222,6.33333,1.0,2.88889,1.0,6.0,11.84444,APP_16B_5
1390.15556,257.03333,141.11111,124.82222,4710.47778,277.81481,1.0,4.33333,49.24444,1271.91111,16.38889,76.95556,111.37778,5.24074,1.0,4.11111,10.44444,10.44444,14.84444,APP_16B_6
1211.71111,300.47778,127.44444,140.26667,4154.7,448.57407,1.0,2.11111,28.46667,1197.8,4.46296,47.73333,106.71111,7.55556,1.0,3.66667,2.88889,3.44444,5.82963,APP_16B_7
1440.37778,268.03333,123.11111,191.82222,4877.47778,403.14815,1.0,2.11111,42.35556,1197.8,12.14815,65.84444,97.48889,4.77778,1.77778,4.11111,4.88889,7.0,11.72593,APP_16B_8
1340.48889,182.25556,154.66667,212.6,4798.47778,114.22222,1.0,2.11111,76.91111,1192.57778,16.72222,82.28889,131.37778,10.5,1.0,5.0,1.88889,13.77778,16.28148,APP_16B_9
1348.62222,325.47778,155.92222,209.97778,5565.9,39.38889,1.0,4.33333,26.18889,6436.11111,24.2,43.9,159.12222,2.73333,1.0,10.77778,16.22222,6.66667,41.22222,APP_16C_0
1346.06667,359.81111,157.81111,163.42222,5462.34444,242.31111,1.0,1.0,18.96667,5308.44444,21.86667,43.12222,169.23333,4.73333,1.0,3.88889,11.44444,3.88889,39.0,APP_16C_1
1350.73333,297.14444,171.58889,179.08889,5661.23333,177.05556,1.0,3.22222,22.52222,4721.0,21.64444,49.23333,172.56667,5.21111,1.0,8.44444,22.11111,7.0,52.88889,APP_16C_2
1397.51111,310.25556,174.58889,176.42222,5375.78889,282.35556,1.33333,2.11111,22.3,4254.22222,25.53333,40.23333,137.9,7.14444,1.0,4.55556,30.0,8.88889,49.55556,APP_16C_3
1255.17778,317.47778,176.7,142.86667,5154.78889,100.53333,1.11111,3.22222,18.74444,3671.88889,23.08889,36.56667,135.23333,2.8,1.0,2.88889,7.66667,6.66667,28.33333,APP_16C_4
1213.62222,226.58889,190.47778,124.86667,4384.78889,92.85556,1.0,3.22222,17.52222,3268.22222,23.86667,36.9,106.12222,5.13333,1.0,6.66667,30.0,3.66667,61.77778,APP_16C_5
1338.28889,233.58889,171.58889,158.42222,5235.9,22.94444,1.0,6.55556,22.52222,2953.55556,20.08889,46.24444,98.01111,5.4,2.55556,5.22222,6.66667,4.88889,31.22222,APP_16C_6
1294.28889,251.7,149.14444,114.53333,4722.78889,91.87778,1.0,3.22222,18.74444,2733.11111,19.08889,51.45556,122.45556,3.21111,1.0,7.66667,10.44444,5.88889,36.11111,APP_16C_7
859.4,163.03333,119.36667,114.64444,3448.34444,96.94444,1.11111,5.44444,12.63333,2408.33333,17.64444,34.12222,75.01111,7.5,1.0,3.33333,12.44444,4.33333,33.55556,APP_16C_8
992.73333,172.14444,137.36667,149.99259,3944.67778,73.32222,1.0,2.11111,13.3,2093.77778,18.2,32.9,99.12222,6.54444,1.0,4.33333,9.55556,2.77778,25.11111,APP_16C_9
2478.76667,520.67778,87.23333,565.71111,10535.75556,155.78148,1.11111,3.22222,279.32222,2222.53333,15.58889,201.35556,542.83333,2.22222,1.0,2.31111,1.0,7.55556,7.24444,APP_1A_0
2851.21111,528.9,106.78889,584.04444,10946.2,343.82963,1.0,11.0,279.98889,2102.31111,19.25556,166.68889,554.72222,3.55556,1.77778,5.24444,3.66667,10.66667,8.04444,APP_1A_1
2169.43333,490.56667,66.67778,565.93333,9073.08889,92.24074,1.11111,3.22222,289.21111,2007.53333,18.36667,159.46667,550.27778,1.55556,1.0,2.02222,5.55556,10.22222,9.04444,APP_1A_2
2193.76667,421.67778,90.23333,496.48889,9012.64444,73.55926,1.11111,2.11111,257.21111,1949.86667,17.25556,180.68889,512.72222,4.66667,1.77778,3.77778,2.77778,6.77778,9.04444,APP_1A_3
1719.21111,401.67778,74.78889,436.82222,7573.53333,30.55926,1.0,5.44444,228.98889,1934.2,15.81111,129.68889,480.16667,4.11111,1.0,2.02222,1.88889,15.33333,6.46667,APP_1A_4
1864.76667,380.45556,66.45556,429.26667,8029.53333,27.52593,1.11111,1.0,238.1,1887.2,15.81111,153.57778,479.38889,2.0,1.0,3.04444,5.55556,8.44444,13.68889,APP_1A_5
2650.76667,480.45556,115.01111,462.82222,10494.53333,158.97037,1.0,7.66667,271.43333,1855.86667,18.92222,173.46667,544.94444,4.22222,1.0,6.4,5.77778,12.33333,8.91111,APP_1A_6
2694.98889,454.23333,126.12222,467.93333,10157.42222,405.38519,1.0,10.0,227.1,1808.86667,13.25556,154.46667,469.83333,5.55556,1.0,3.77778,5.66667,7.55556,9.91111,APP_1A_7
2685.98889,469.34444,116.45556,429.15556,10024.86667,91.17778,1.0,9.88889,276.65556,1761.86667,15.14444,187.13333,531.94444,3.66667,1.77778,4.06667,6.66667,8.44444,8.71111,APP_1A_8
1940.32222,467.12222,62.34444,483.26667,9100.31111,16.01852,1.11111,5.44444,264.21111,1745.42222,19.14444,160.57778,493.72222,3.22222,1.0,2.02222,1.88889,8.88889,6.6,APP_1A_9
1238.21111,338.04444,77.66667,351.33333,6240.04444,62.66667,1.0,1.0,185.01111,2079.55556,21.35556,157.42222,472.77778,4.95556,1.0,3.40741,1.0,10.58889,5.98889,APP_2A_0
1240.76667,332.04444,74.44444,358.77778,6275.82222,89.12963,1.0,3.14074,201.01111,1943.44444,22.35556,144.53333,523.22222,2.88889,1.77778,1.3037,1.88889,8.84444,6.45926,APP_2A_1
1265.21111,364.48889,86.33333,348.66667,6055.6,68.88889,1.0,2.02963,202.9,1854.0,22.8,166.53333,473.77778,5.53333,1.77778,1.60741,1.0,7.43333,6.76667,APP_2A_2
1128.54444,327.04444,77.88889,343.44444,5577.15556,50.44444,1.33333,4.17037,171.45556,1780.88889,22.68889,187.86667,476.33333,11.84444,1.0,1.3037,3.77778,6.95556,9.98889,APP_2A_3
1198.65556,362.37778,70.66667,371.77778,5860.15556,67.51852,1.0,3.14074,197.45556,1723.22222,26.8,138.97778,471.66667,9.17778,1.77778,2.05185,1.88889,10.65556,6.98889,APP_2A_4
1137.1,347.15556,68.33333,395.0,5589.04444,18.18519,1.0,5.28148,172.56667,1665.0,23.8,164.53333,480.55556,4.08889,1.0,1.60741,2.88889,7.24444,8.76667,APP_2A_5
1250.65556,382.48889,73.66667,351.22222,5930.71111,59.18519,1.11111,1.0,216.01111,1618.0,21.46667,115.75556,488.0,4.35556,2.55556,2.35556,1.0,7.81111,11.21111,APP_2A_6
1223.87778,331.04444,79.88889,307.33333,5811.04444,92.5,1.0,5.28148,186.78889,1571.0,19.35556,136.86667,447.33333,2.84444,3.33333,2.8,1.0,8.84444,9.34815,APP_2A_7
1130.43333,362.37778,87.44444,263.44444,5350.04444,87.33333,1.11111,1.0,194.01111,1539.66667,17.91111,139.97778,453.44444,2.73333,4.22222,2.4963,1.88889,6.47778,8.5963,APP_2A_8
1230.21111,321.15556,80.0,304.77778,5455.71111,26.09259,1.0,1.0,186.78889,1497.44444,18.91111,122.08889,463.11111,2.04444,1.0,1.91111,1.0,7.81111,11.65556,APP_2A_9
1056.91111,188.78889,130.33333,176.28889,4289.32222,41.21481,1.0,5.55556,109.55556,1699.22222,11.11111,116.41111,258.21111,3.18519,1.0,1.77778,1.88889,3.55556,19.2,APP_3A_0
1057.57778,256.23333,107.44444,127.51111,4364.65556,97.10741,1.0,2.11111,120.88889,1604.44444,13.66667,110.07778,303.54444,12.72593,1.0,3.77778,3.77778,11.02222,14.53333,APP_3A_1
1042.35556,199.56667,105.33333,168.73333,4352.87778,18.54815,1.0,1.0,104.77778,1510.22222,11.55556,102.3,278.76667,4.73333,1.0,2.22222,3.77778,7.66667,17.64444,APP_3A_2
1122.46667,196.67778,112.0,186.83704,4514.98889,11.98889,1.0,5.44444,111.88889,1426.11111,15.27778,93.96667,284.54444,3.94815,1.0,3.22222,3.77778,6.22222,14.64444,APP_3A_3
1075.91111,232.01111,139.44444,209.95556,4135.32222,13.98889,1.0,2.11111,104.0,1404.77778,15.27778,107.41111,277.65556,11.4963,1.0,2.88889,8.55556,9.51111,17.31111,APP_3A_4
1172.68889,247.45556,141.44444,184.06667,4808.21111,31.53704,1.0,4.33333,115.11111,1352.55556,17.72222,121.85556,320.54444,9.38519,1.77778,3.22222,3.77778,7.95556,20.75556,APP_3A_5
1046.91111,238.01111,101.44444,155.51111,4331.32222,235.87778,1.0,3.22222,108.11111,1316.0,15.94444,101.85556,282.98889,2.39259,1.0,1.66667,1.0,8.28889,16.31111,APP_3A_6
1165.24444,235.12222,144.55556,202.06667,4752.1,5.65556,1.11111,3.22222,102.55556,1316.0,16.05556,108.07778,293.1,6.27407,1.0,3.22222,6.77778,11.82222,22.31111,APP_3A_7
1238.91111,231.12222,101.77778,207.17778,4899.43333,41.87037,1.0,4.33333,133.33333,1269.0,15.27778,110.41111,299.54444,8.06667,2.55556,2.77778,7.66667,9.15556,20.53333,APP_3A_8
1045.13333,216.01111,79.22222,230.28889,4694.1,34.54444,1.0,4.33333,107.88889,1222.0,11.27778,105.07778,313.21111,4.85185,3.44444,1.0,3.77778,5.73333,13.17778,APP_3A_9
1037.73333,425.6,77.51111,286.68889,4331.18889,41.44444,1.11111,5.44444,224.77778,2645.07778,14.44444,130.72222,511.41111,2.33333,1.0,3.22222,1.88889,5.28889,10.11111,APP_3B_0
975.84444,386.15556,75.17778,245.68889,4260.96667,27.22222,1.11111,5.44444,224.44444,2514.3,18.22222,133.27778,525.52222,1.55556,1.0,3.22222,1.0,6.28889,11.44444,APP_3B_1
981.06667,451.93333,80.4,276.35556,4174.63333,201.88889,1.0,2.11111,233.0,2367.18889,17.55556,126.83333,445.3,2.11111,1.0,2.11111,2.77778,5.28889,8.44444,APP_3B_2
949.51111,474.93333,93.4,286.91111,4006.07778,88.66667,1.0,6.55556,229.66667,2241.85556,17.44444,117.83333,474.41111,1.11111,1.0,2.77778,13.55556,4.22222,11.0,APP_3B_3
938.17778,352.82222,79.73333,309.91111,3827.63333,27.33333,1.0,6.55556,201.44444,2168.18889,15.11111,95.5,414.96667,1.77778,1.0,5.0,1.0,3.86667,8.59259,APP_3B_4
950.17778,436.82222,91.28889,284.13333,3909.3,14.88889,1.0,3.22222,199.44444,2058.07778,16.0,97.5,439.3,2.11111,1.0,1.33333,3.77778,2.24444,6.77778,APP_3B_5
860.62222,368.93333,66.28889,247.91111,3663.96667,10.88889,1.0,3.22222,198.0,1995.41111,12.11111,104.38889,409.52222,1.44444,1.0,2.44444,1.0,3.97778,8.22222,APP_3B_6
907.28889,456.93333,95.4,297.13333,3825.74444,68.11111,1.0,4.33333,205.0,1922.3,15.66667,103.27778,425.74444,2.22222,1.0,4.77778,5.77778,4.06667,9.37037,APP_3B_7
795.28889,314.6,64.84444,258.24444,3305.3,129.66667,1.0,3.22222,168.44444,1889.96667,12.44444,101.16667,367.85556,1.0,1.0,2.77778,3.77778,3.91111,5.77778,APP_3B_8
915.06667,395.26667,68.4,237.68889,3975.52222,57.66667,1.0,1.0,207.11111,1827.3,16.77778,118.5,421.85556,2.55556,1.0,3.22222,1.88889,2.04444,9.0,APP_3B_9
2218.12222,529.8,207.83333,437.66667,8965.36667,334.97778,1.22222,5.44444,342.03333,3239.71111,28.53333,407.1,649.3,2.38889,1.0,11.0,7.55556,7.0,28.26667,APP_4A_0
2156.9,518.57778,219.16667,494.33333,8681.03333,702.75556,1.0,7.66667,321.7,3066.82222,30.86667,402.54444,626.18889,2.15556,1.0,7.55556,7.77778,5.22222,25.82222,APP_4A_1
2222.45556,526.8,227.94444,589.88889,8789.81111,400.64444,1.0,7.66667,332.81111,2930.15556,28.75556,349.54444,662.96667,2.35556,1.0,10.33333,11.33333,3.66667,34.37778,APP_4A_2
2111.45556,561.24444,176.05556,383.55556,8630.81111,431.42222,1.11111,12.11111,317.92222,2815.15556,26.97778,397.21111,612.18889,1.93333,1.0,8.22222,5.77778,5.0,17.6,APP_4A_3
2152.23333,558.24444,212.83333,442.88889,8830.58889,398.64444,1.0,3.22222,324.36667,2710.37778,28.31111,352.98889,662.85556,1.63333,1.77778,11.0,10.66667,5.22222,27.71111,APP_4A_4
2216.78889,522.68889,193.05556,507.22222,8691.03333,330.91852,1.11111,8.77778,309.14444,2678.48889,28.86667,389.32222,677.52222,2.36667,1.77778,8.33333,8.55556,7.0,31.93333,APP_4A_5
2183.34444,532.68889,201.72222,409.11111,8590.36667,661.42222,1.0,4.33333,314.25556,2594.93333,30.2,377.32222,697.96667,2.05556,1.0,10.22222,3.77778,4.66667,24.71111,APP_4A_6
1981.01111,523.91111,201.5,442.77778,8251.03333,252.64444,1.0,4.33333,286.03333,2516.6,28.97778,334.76667,595.41111,2.07778,1.77778,13.44444,9.44444,2.11111,20.01481,APP_4A_7
2098.78889,568.02222,203.05556,458.22222,8517.81111,698.42222,1.22222,8.77778,313.81111,2489.93333,23.64444,330.54444,633.07778,1.95556,1.77778,10.66667,3.66667,3.22222,28.48889,APP_4A_8
1975.01111,530.8,212.61111,339.66667,7559.7,295.75556,1.22222,8.77778,287.58889,2432.04444,24.86667,345.21111,576.18889,1.96667,1.77778,10.66667,8.55556,2.55556,23.93333,APP_4A_9
1576.36667,636.84444,89.13333,571.13333,9714.72222,507.82963,1.11111,1.0,343.34444,2854.21111,25.48889,285.68889,811.1,7.25556,1.77778,3.4963,1.0,10.11111,2.42222,APP_4B_0
1681.92222,597.4,81.8,517.02222,9958.5,601.28889,1.0,4.33333,338.67778,2644.54444,21.48889,300.35556,788.32222,17.7,1.77778,3.1037,1.88889,11.66667,5.38889,APP_4B_1
1645.25556,578.28889,89.68889,516.91111,9732.94444,307.28889,1.11111,3.22222,359.12222,2560.98889,24.48889,290.35556,785.98889,11.03333,1.0,7.32593,3.77778,11.77778,7.02222,APP_4B_2
1598.03333,594.51111,72.91111,576.24444,9614.61111,219.61481,1.77778,4.33333,355.01111,2524.43333,26.37778,317.24444,796.21111,9.81111,1.77778,5.04444,1.0,15.66667,1.41111,APP_4B_3
1539.7,561.06667,75.57778,547.91111,9491.94444,142.95556,1.0,2.11111,318.56667,2450.43333,23.26667,322.8,745.43333,3.26667,1.0,6.18519,1.0,12.88889,3.72222,APP_4B_4
1498.36667,567.17778,104.13333,609.68889,9320.38889,193.05926,1.0,4.33333,343.23333,2429.43333,20.82222,269.68889,775.32222,2.07778,1.0,3.71111,1.88889,15.11111,5.65556,APP_4B_5
1647.36667,533.84444,75.91111,506.68889,9597.38889,477.95556,1.0,3.22222,332.45556,2366.76667,20.37778,301.02222,762.87778,2.07778,1.0,5.48889,1.0,10.66667,2.97778,APP_4B_6
1758.7,647.95556,91.13333,609.8,10214.72222,292.84444,1.0,3.22222,351.67778,2335.43333,27.04444,306.57778,847.1,5.83333,1.0,3.54815,1.0,12.66667,4.61111,APP_4B_7
1517.36667,473.4,64.68889,498.91111,8591.38889,303.4,1.11111,1.0,302.01111,2288.43333,20.93333,267.91111,709.43333,4.48889,1.0,5.2963,3.77778,14.22222,5.21111,APP_4B_8
1594.58889,626.73333,83.68889,560.68889,9498.27778,383.28889,1.11111,2.11111,326.9,2241.43333,20.48889,334.68889,751.32222,5.71111,2.55556,2.96296,1.0,9.77778,3.53333,APP_4B_9
1061.67778,296.58889,164.74444,232.4,5160.4,313.08148,1.0,1.0,204.75556,4226.96667,16.01111,175.32222,439.44444,23.05556,1.0,3.60741,5.77778,20.26667,36.86667,APP_5A_0
1199.12222,340.92222,161.3,278.95556,5409.73333,220.63704,1.0,2.11111,196.08889,3697.18889,20.01111,187.32222,424.0,16.53704,1.0,4.37037,2.88889,18.91111,37.75556,APP_5A_1
1154.67778,305.47778,123.85556,237.62222,5269.51111,266.64074,1.33333,3.22222,171.64444,3146.52222,13.35556,185.76667,400.66667,28.85185,1.0,5.37037,3.77778,14.82222,24.97778,APP_5A_2
1470.34444,404.58889,90.96667,325.51111,6415.51111,333.2,1.0,3.22222,194.86667,2894.52222,14.23333,176.21111,452.33333,27.57407,1.0,3.60741,2.77778,7.64444,18.08889,APP_5A_3
1317.56667,352.14444,122.52222,299.62222,5748.28889,288.43333,1.11111,2.11111,164.75556,2769.07778,15.56667,195.21111,390.88889,11.96296,1.0,5.05185,5.66667,11.02222,27.2,APP_5A_4
1700.67778,435.81111,91.07778,400.06667,7580.17778,503.97778,1.0,2.11111,221.86667,2637.74444,15.34444,177.76667,419.77778,8.77778,1.0,2.08148,1.0,3.82222,9.95556,APP_5A_5
1585.34444,412.58889,118.41111,312.4,6504.51111,172.31852,1.0,5.44444,192.31111,2533.07778,19.46667,197.32222,400.44444,8.90741,1.0,3.73333,3.77778,6.91111,20.31111,APP_5A_6
1522.23333,392.36667,79.52222,382.17778,6670.4,187.31111,1.0,3.22222,183.2,2459.96667,15.56667,158.76667,365.44444,28.51852,1.0,1.63704,1.88889,6.4,12.31111,APP_5A_7
1479.01111,336.92222,109.3,356.17778,6629.06667,222.31111,1.11111,3.22222,187.97778,2354.52222,14.67778,192.65556,380.33333,10.07407,1.0,6.13333,4.77778,6.4,19.2,APP_5A_8
1561.67778,455.03333,114.63333,338.28889,6429.28889,172.42963,1.0,1.0,197.53333,2276.18889,17.45556,210.98889,398.88889,9.68519,1.0,3.16296,3.77778,8.62222,18.75556,APP_5A_9
2052.74444,427.31111,82.11111,356.43333,9092.76667,168.55556,1.0963,6.06667,173.3,1507.66667,20.73333,114.96667,311.88889,2.11111,1.0,5.06667,1.0,15.77778,14.81111,APP_5B_0
