Na_a,Mg_a,Al_a,S_a,K_a,Ti_a,V_a,Cr_a,Mn_a,Fe_a,Co_a,Cu_a,Zn_a,Sr_a,Cd_a,Sn_a,Ba_a,Hg_a,Pb_a,name_a,Na_i,Mg_i,Al_i,S_i,K_i,Ti_i,V_i,Cr_i,Mn_i,Fe_i,Co_i,Cu_i,Zn_i,Sr_i,Cd_i,Sn_i,Ba_i,Hg_i,Pb_i,name_i
72772.98889,7965.22222,9655.56667,1307.92222,374886.46667,470.55556,26.88889,30.11481,1413.0,351571.44444,63.55556,411.16667,221.66667,543.04444,4.22222,603.77778,413.06667,95.87778,1396.44444,D42.a_6,6060.22222,330.51111,559.6,50.8,35032.57778,53.77778,1.55556,6.55556,83.63333,38789.9,5.55556,60.05556,16.51111,37.44444,1.77778,53.68889,20.64444,16.71111,111.02222,D42.i_6
68599.32222,10599.11111,9113.9,1150.58889,363090.91111,527.88889,22.77778,20.89259,1494.33333,348326.33333,61.77778,407.72222,252.66667,496.71111,3.44444,523.22222,360.62222,80.1,1233.55556,D42.a_7,6084.55556,345.62222,625.04444,57.34074,34642.91111,80.44444,2.0,4.33333,85.74444,37936.23333,5.0,57.38889,12.42963,42.77778,1.0,48.68889,21.93333,8.17778,109.02222,D42.i_7
66481.21111,7058.44444,9179.56667,1220.03333,348219.57778,369.77778,23.88889,19.67037,1224.55556,346651.0,63.77778,413.61111,172.88889,463.04444,4.22222,612.33333,345.84444,81.21111,1223.55556,D42.a_8,6072.22222,342.62222,586.15556,61.43704,34067.68889,86.33333,2.11111,4.33333,84.63333,37061.12222,3.88889,52.5,15.31852,36.77778,1.0,51.35556,36.35556,14.04444,120.68889,D42.i_8
63447.87778,6273.22222,10084.9,1392.92222,351790.46667,573.11111,24.33333,27.1,1213.33333,342791.88889,61.0,409.05556,158.11111,517.48889,1.0,599.22222,358.62222,85.43333,1377.66667,D42.a_9,6083.44444,316.28889,516.93333,31.45185,32933.35556,43.44444,1.66667,6.66667,78.07778,36381.45556,5.55556,45.94444,8.23704,34.0,1.0,49.46667,23.46667,14.46667,113.35556,D42.i_9
26045.92222,8899.11111,7817.53333,3255.3,180212.16667,324.55556,20.66667,14.17778,2186.46667,327647.4,24.44444,568.7,218.0,788.33333,1.77778,692.33333,588.36667,73.11111,2093.44444,D43.a_0,1236.97778,252.22222,203.2,36.05556,7040.41111,199.33333,1.0,2.11111,43.41111,8906.9,1.77778,47.68889,13.9037,8.1963,1.0,19.37778,10.44444,4.05556,32.0,D43.i_0
26517.36667,8436.88889,6920.86667,2525.52222,180391.38889,369.77778,22.22222,14.82222,1938.02222,287642.28889,22.33333,594.92222,175.66667,760.77778,2.55556,756.77778,568.7,65.66667,1880.22222,D43.a_1,1296.42222,221.88889,183.97778,74.73333,7209.3,400.55556,1.17778,1.0,42.41111,8203.67778,1.11111,44.35556,16.95556,8.52222,1.0,15.97778,7.66667,2.66667,30.55556,D43.i_1
25095.03333,7890.55556,5482.75556,611.41111,162627.5,166.33333,20.66667,20.46667,1842.46667,273506.28889,20.55556,592.25556,160.22222,631.0,3.44444,632.33333,329.25556,59.44444,1683.55556,D43.a_2,1249.53333,208.88889,183.64444,31.68889,7193.63333,291.88889,1.08889,2.11111,38.96667,7532.12222,1.22222,39.91111,12.0963,6.85926,2.54815,12.31111,7.55556,2.55556,25.88889,D43.i_2
24074.14444,8096.88889,6020.97778,1080.96667,158470.61111,279.22222,22.66667,13.83333,1860.68889,266954.06667,21.44444,590.03333,164.66667,628.66667,1.0,661.88889,460.81111,58.88889,1667.44444,D43.a_3,1109.86667,201.77778,178.42222,17.2,6061.41111,174.77778,1.17778,7.66667,34.63333,6939.12222,1.22222,37.02222,14.06667,6.52963,1.0,11.02222,8.66667,3.94444,24.77778,D43.i_3
23500.81111,7663.44444,6701.53333,1227.85556,156212.83333,306.11111,22.44444,12.6,1724.24444,251091.51111,19.77778,534.81111,166.88889,614.44444,1.77778,641.55556,435.14444,63.88889,1514.66667,D43.a_4,1014.86667,171.44444,251.08889,57.47778,5556.07778,234.11111,1.08889,3.22222,31.3,6577.23333,1.44444,39.35556,7.76296,6.86296,1.65926,6.68889,6.44444,3.11111,26.33333,D43.i_4
22617.47778,8207.88889,7869.64444,1374.74444,149561.72222,308.22222,24.0,30.92222,1661.68889,238241.51111,23.55556,590.14444,185.88889,621.88889,2.66667,711.77778,443.92222,80.88889,1389.44444,D43.a_5,979.97778,186.66667,159.2,38.62222,5962.96667,86.22222,1.08889,3.22222,39.07778,6362.12222,1.55556,41.91111,8.34815,7.19259,1.65926,12.2,8.44444,3.77778,25.44444,D43.i_5
28902.25556,7798.77778,7285.53333,789.3,173206.05556,279.44444,21.22222,30.92222,1503.24444,232002.51111,23.44444,549.25556,153.0,600.88889,1.77778,677.22222,418.36667,103.55556,1468.33333,D43.a_6,1218.31111,192.55556,191.64444,28.38889,6525.85556,152.22222,1.08889,1.0,37.07778,6115.67778,1.88889,36.57778,13.4,5.86296,1.0,6.42222,14.33333,5.33333,21.11111,D43.i_6
24481.25556,7189.44444,8181.31111,1511.52222,155499.38889,427.33333,25.77778,18.37778,1514.8,226937.62222,22.22222,585.81111,153.66667,626.66667,2.55556,694.77778,476.7,86.66667,1504.88889,D43.a_7,1029.75556,181.44444,180.75556,26.57778,5576.52222,70.22222,1.0,6.55556,35.96667,5758.78889,1.33333,34.8,12.4,8.41481,2.54815,11.08889,13.33333,2.0,20.33333,D43.i_7
22881.47778,7298.88889,8376.42222,1516.63333,149041.5,483.0,27.0,28.46667,1478.91111,219669.73333,24.66667,542.25556,175.22222,611.88889,1.0,686.11111,444.14444,102.11111,1443.22222,D43.a_8,900.64444,123.11111,143.75556,73.13333,5056.3,100.88889,1.17778,1.0,38.74444,5381.34444,1.44444,36.57778,9.76296,6.74444,1.0,8.13333,3.77778,3.94444,28.22222,D43.i_8
22582.81111,7046.44444,7710.86667,1885.85556,143116.72222,335.0,25.66667,24.15556,1492.35556,213927.4,24.88889,546.36667,160.11111,596.11111,1.77778,672.77778,445.14444,94.11111,1445.11111,D43.a_9,881.31111,172.55556,146.31111,30.94444,4945.85556,252.66667,1.0,3.22222,47.3,5024.56667,1.22222,40.13333,9.76296,7.08148,1.0,7.84444,15.33333,1.66667,24.55556,D43.i_9
31850.75556,10178.44444,6487.75556,6824.5,237338.57778,558.77778,28.64444,15.66296,1931.06667,618116.41111,59.71111,6517.55556,3466.0,1609.52222,28.53333,4094.11111,360.21111,752.76667,21990.11111,D44.a_0,1034.6,248.33333,86.65556,133.22963,4745.38889,537.02222,1.08519,7.7,63.31111,4818.96667,2.77778,392.0,198.11111,14.88889,1.0,20.51111,5.66667,6.12593,109.08889,D44.i_0
27843.64444,9274.66667,6428.2,6703.16667,208453.8,411.0,21.42222,23.5037,1873.4,591925.18889,56.15556,6000.11111,3406.55556,1313.07778,35.91111,3109.22222,408.87778,670.76667,16444.66667,D44.a_1,805.37778,162.44444,86.87778,105.35556,4346.38889,569.68889,1.0,2.82593,50.97778,4525.07778,2.88889,413.22222,165.44444,13.77778,1.0,18.62222,11.44444,6.04444,131.53333,D44.i_1
36183.08889,10526.22222,5898.2,6370.16667,220998.46667,347.11111,20.97778,30.23333,2092.73333,573088.74444,52.82222,6335.44444,3171.0,1327.52222,25.57778,4951.55556,423.65556,669.1,29679.44444,D44.a_2,897.26667,273.55556,114.98889,151.11852,4536.5,771.57778,1.0,6.7963,66.86667,4351.96667,2.88889,383.11111,248.11111,13.44444,1.0,13.65185,15.33333,7.42963,152.53333,D44.i_2
33117.2,9226.55556,5830.08889,4272.38889,215656.46667,369.77778,25.31111,24.9963,2033.62222,553050.63333,51.82222,6247.77778,3016.11111,1254.63333,18.74815,4095.33333,419.76667,521.54444,26413.22222,D44.a_3,1098.6,337.11111,89.43333,151.8,5035.72222,506.35556,1.0,4.25556,74.53333,4247.41111,4.22222,218.11111,292.77778,12.66667,1.77778,18.23704,4.77778,10.9037,119.86667,D44.i_3
31900.42222,9435.88889,5800.97778,4135.61111,196162.57778,700.55556,25.75556,30.12222,1909.4,542562.07778,53.26667,6190.44444,3199.11111,1038.07778,22.13333,3920.11111,387.21111,409.54444,24923.88889,D44.a_4,984.37778,247.11111,85.43333,154.24444,5208.61111,231.26667,1.0,8.41481,63.08889,4168.41111,2.11111,452.11111,198.0,14.77778,2.55556,16.31852,10.66667,10.68148,163.42222,D44.i_4
38458.42222,9778.55556,6176.31111,6178.83333,220970.35556,349.22222,25.2,31.45556,1895.84444,534486.07778,43.6,6665.55556,2864.88889,1145.96667,26.35556,5404.55556,503.76667,527.65556,29190.0,D44.a_5,984.37778,231.11111,99.98889,148.91111,5066.72222,520.57778,1.0,1.0,45.53333,4095.07778,3.22222,674.66667,215.11111,12.55556,1.77778,17.12593,14.44444,11.98519,120.53333,D44.i_5
33879.75556,9234.88889,5704.86667,4322.16667,193332.02222,564.88889,19.53333,19.26667,1834.73333,523183.63333,50.26667,5947.0,3004.11111,1046.18889,20.58519,4564.88889,472.1,471.65556,25023.66667,D44.a_6,890.26667,141.33333,136.32222,131.13333,4399.05556,563.8,1.0,7.19259,44.2,3979.74444,1.77778,472.11111,130.11111,12.55556,1.0,21.42963,8.44444,7.31852,125.08889,D44.i_6
30966.31111,9679.22222,6665.53333,4143.61111,189136.02222,797.0,21.75556,32.45556,1850.51111,512435.3,50.6,6284.11111,3139.33333,1142.41111,21.36296,4324.33333,414.87778,340.43333,22201.11111,D44.a_7,1116.37778,411.77778,85.98889,200.11852,5052.5,450.68889,1.0,1.0,74.97778,3895.63333,4.66667,358.88889,363.22222,14.44444,4.33333,14.62222,12.55556,15.93333,111.86667,D44.i_7
34277.97778,9030.22222,6210.31111,3229.61111,192844.24444,489.0,21.53333,30.5037,1712.62222,501981.3,44.6,6259.44444,2938.44444,941.3,15.58519,4770.55556,449.32222,294.65556,25989.33333,D44.a_8,1099.04444,340.22222,109.32222,138.8,5001.16667,633.46667,1.17037,1.0,62.64444,3770.3,2.33333,471.66667,281.77778,16.11111,2.55556,20.06667,3.88889,9.9037,109.08889,D44.i_8
33889.2,8766.22222,6042.42222,3916.72222,206593.13333,400.66667,20.86667,31.61481,1817.51111,485157.85556,42.48889,6426.44444,2801.11111,1065.85556,20.92593,5304.0,388.98889,319.43333,27308.33333,D44.a_9,839.93333,226.0,92.43333,141.00741,4023.38889,975.24444,1.0,3.54074,54.31111,3675.52222,2.22222,318.66667,150.55556,13.33333,1.0,12.20741,8.66667,8.34815,109.31111,D44.i_9
19887.76667,5068.0,7089.48889,616.06667,169613.92222,80.22222,4.16296,13.84444,385.13333,185816.57778,26.23333,8201.22222,26.17778,1149.11111,3.26667,133.88889,196.88889,192.87778,527.2,D45.a_0,281.23333,29.8,59.3,44.94815,1059.71111,273.44444,1.16296,4.33333,8.95556,1208.62222,1.0,75.3,5.0,3.60741,1.0,2.4963,1.0,4.03704,13.33333,D45.i_0
19561.43333,5206.88889,6814.15556,402.17778,166516.7,65.88889,3.94074,12.76296,428.91111,178395.8,32.23333,7567.55556,25.28889,1124.0,1.0,95.55556,165.22222,189.1,506.86667,D45.a_1,262.01111,35.8,54.18889,32.05926,1035.93333,72.22222,1.0,6.55556,9.14444,1077.62222,1.0,80.3,3.33333,4.71852,1.0,2.74815,1.0,4.37037,13.0,D45.i_1
16934.1,4492.88889,5892.82222,616.28889,142770.03333,33.44444,4.82963,9.94815,384.68889,171959.35556,28.78889,7043.33333,24.42963,1047.55556,1.0,66.66667,174.22222,224.1,452.08889,D45.a_2,284.56667,35.51111,67.96667,44.94815,1138.6,369.77778,1.0,3.22222,8.81111,994.06667,1.0,55.41111,2.44444,2.83704,1.0,3.54815,5.55556,2.96296,15.25926,D45.i_2
18577.87778,4923.77778,7246.37778,796.73333,152725.7,82.22222,4.17037,9.48148,381.57778,167223.68889,23.12222,7233.66667,26.17778,984.44444,1.0,166.55556,202.77778,222.1,568.97778,D45.a_3,285.01111,39.62222,84.63333,43.05185,1187.93333,542.33333,1.08148,4.33333,11.25556,914.73333,1.1037,65.63333,8.55556,5.17037,1.0,3.99259,3.88889,7.07407,21.33333,D45.i_3
18562.21111,4787.55556,6652.93333,600.73333,154486.92222,49.44444,5.71111,8.64444,417.91111,161812.91111,28.9,6806.88889,26.28889,1085.88889,1.0,90.44444,149.44444,155.65556,475.2,D45.a_4,264.23333,30.57778,66.41111,74.05185,1003.82222,402.55556,1.0,4.33333,8.81111,899.06667,1.1037,60.41111,2.66667,5.28148,1.77778,3.65926,13.44444,7.77778,19.25926,D45.i_4
18320.65556,4919.44444,7067.6,719.28889,149173.92222,51.33333,4.15556,9.48148,395.02222,155868.91111,21.78889,6635.77778,27.17778,949.66667,1.0,119.66667,174.33333,181.21111,514.97778,D45.a_5,226.01111,37.8,58.52222,52.61481,871.04444,236.33333,1.0,8.88889,12.58889,852.06667,1.0,58.96667,4.22222,3.71852,1.0,3.99259,1.0,3.62963,13.33333,D45.i_5
17891.87778,4603.44444,6308.82222,734.73333,143929.03333,43.44444,5.17037,9.67407,356.02222,151300.8,20.78889,6320.11111,30.84444,972.44444,1.68889,128.88889,153.22222,253.43333,518.86667,D45.a_6,294.23333,28.57778,62.96667,34.97037,1149.82222,291.66667,1.08148,5.44444,11.36667,820.73333,1.0,69.52222,4.77778,3.82963,2.55556,4.43704,2.88889,3.62963,21.59259,D45.i_6
16361.21111,4320.55556,5865.6,469.28889,129441.92222,30.88889,4.28148,9.67407,340.68889,146803.02222,22.67778,5972.55556,38.4,923.77778,1.0,79.33333,185.11111,165.87778,450.42222,D45.a_7,280.01111,27.68889,81.74444,27.96296,1070.26667,540.22222,1.0,3.22222,9.25556,799.84444,1.0,59.07778,11.66667,5.28148,1.0,4.74074,2.77778,3.7037,9.66667,D45.i_7
16709.87778,4540.44444,6514.93333,629.06667,143655.14444,59.55556,4.6,12.92593,348.24444,143867.46667,18.23333,6151.0,27.17778,887.66667,1.0,129.11111,150.33333,199.1,520.2,D45.a_8,289.23333,48.91111,91.07778,30.16296,1143.37778,832.33333,1.0,7.77778,11.36667,731.95556,1.1037,51.52222,10.22222,5.05185,1.0,3.54815,3.77778,4.81481,30.33333,D45.i_8
16937.43333,4647.77778,6884.37778,806.95556,136427.58889,39.11111,6.04444,7.25926,313.57778,140222.46667,23.56667,6276.55556,39.73333,917.22222,1.0,180.33333,133.55556,185.32222,660.53333,D45.a_9,265.12222,37.8,64.63333,42.39259,1008.71111,213.77778,1.0,2.11111,8.14444,726.73333,1.21481,48.63333,4.0,6.38519,1.0,2.8,4.66667,3.03704,11.59259,D45.i_9
35987.23333,9074.11111,20399.15556,2446.71111,242820.75556,464.33333,5.55556,27.87407,3050.38889,261129.53333,15.11111,106361.0,315.44444,578.0,4.22222,148.28889,314.77778,551.46667,27585.93333,D46.a_0,193.16667,22.75556,16.35556,46.35556,734.52222,197.66667,1.0,4.01481,1.82222,259.78889,1.1,1.48889,1.0,1.0,1.0,2.88889,1.88889,1.81111,1.0,D46.i_0
32947.78889,8091.88889,18867.48889,1956.6,215643.31111,376.0,4.33333,34.34815,2792.38889,243920.97778,12.77778,98569.66667,361.88889,480.88889,6.0,152.62222,247.22222,551.35556,25155.82222,D46.a_1,214.72222,37.8,20.8,74.43333,888.3,172.66667,1.1037,4.01481,2.05926,207.56667,1.0,1.48889,1.88889,1.22222,1.0,3.22222,1.88889,2.20741,1.80741,D46.i_1
30167.9,7937.33333,16786.71111,1456.26667,201020.2,121.55556,5.44444,25.06667,2613.5,230934.42222,13.0,91995.88889,263.0,330.66667,1.0,111.62222,221.44444,474.57778,20855.04444,D46.a_2,188.33333,30.97778,18.91852,76.58889,781.18889,279.33333,1.0,1.0,1.6,207.56667,1.0,1.0,1.0,1.11111,1.0,4.66667,1.0,3.25556,1.0,D46.i_2
29014.67778,7678.44444,15608.04444,1799.26667,192478.31111,131.77778,5.88889,18.65185,2696.61111,224596.08889,11.11111,90276.11111,317.11111,373.11111,1.0,129.06667,215.77778,419.35556,21185.48889,D46.a_3,241.16667,35.68889,26.91111,74.28889,967.07778,201.22222,1.0,4.01481,2.42222,202.34444,1.0,1.15556,1.0,1.0,1.0,2.44444,3.77778,1.54074,1.0,D46.i_3
29558.9,7695.66667,15111.48889,1497.15556,192039.97778,94.44444,6.66667,28.68148,2715.83333,221214.08889,13.55556,88346.88889,371.66667,357.33333,1.0,143.17778,209.88889,440.13333,21612.71111,D46.a_4,169.72222,25.86667,40.68889,94.7,698.07778,184.88889,1.0,4.01481,1.86667,160.56667,1.0,1.82222,1.0,1.33333,1.77778,3.55556,1.88889,1.54074,1.48889,D46.i_4
28229.12222,7722.22222,15290.82222,2039.26667,185831.53333,100.66667,5.33333,23.26667,2676.83333,217281.97778,11.44444,85187.66667,463.33333,394.11111,1.77778,165.28889,259.11111,516.24444,22609.6,D46.a_5,216.16667,31.97778,32.91111,56.32222,863.18889,242.44444,1.0,1.0,4.05926,160.56667,1.0,1.48889,1.88889,1.0,1.0,2.44444,2.88889,2.20741,2.14074,D46.i_5
27104.01111,7559.66667,16484.37778,1971.93333,183056.97778,228.0,5.55556,29.79259,2650.94444,213076.31111,11.77778,83505.11111,476.11111,408.11111,2.55556,169.73333,223.66667,500.8,23435.93333,D46.a_6,197.83333,28.57778,21.13333,61.43333,810.18889,205.44444,1.0,4.01481,3.54815,134.45556,1.0,2.15556,1.55556,1.11111,1.0,4.0,5.77778,2.08148,6.93333,D46.i_6
27709.67778,7507.88889,14632.82222,2039.26667,184498.53333,242.66667,3.44444,26.17778,2446.38889,205978.42222,11.66667,82217.33333,217.88889,392.22222,1.0,138.28889,196.88889,377.24444,19897.71111,D46.a_7,187.72222,26.57778,23.24444,53.76667,771.18889,207.44444,1.1037,4.01481,1.83704,113.56667,1.0,5.04444,2.5,1.22222,1.0,2.88889,1.0,1.54074,2.15556,D46.i_7
26810.12222,7440.0,14460.82222,1321.82222,178704.31111,298.0,3.77778,32.65185,2483.38889,199254.53333,10.22222,83138.66667,249.0,289.77778,1.0,118.95556,209.66667,488.46667,19967.15556,D46.a_8,139.22222,15.93333,15.3037,35.91111,608.3,166.55556,1.0,4.01481,1.96296,113.56667,1.0,3.42222,1.0,1.0,1.0,3.66667,1.0,1.27037,1.23704,D46.i_8
26270.45556,7210.44444,14887.71111,1866.26667,173809.2,199.22222,5.0,13.93333,2397.94444,191599.97778,9.33333,78626.22222,288.77778,371.88889,2.55556,131.51111,203.66667,403.68889,21916.15556,D46.a_9,100.83333,24.04444,12.02963,28.5,468.19259,146.22222,1.0,6.07778,2.40741,113.56667,1.0,5.91111,1.27778,1.0,1.0,2.88889,1.0,2.47778,1.48889,D46.i_9
32453.82222,25277.88889,40716.2,1788.68889,104323.62222,462.33333,120.44444,568.66667,6707.38889,730381.37778,379.6,1499.02222,36.44444,1614.77778,1.0,384.06667,3309.22222,54.5,8723.37778,D47.a_0,980.92222,371.64444,217.9,32.2963,2631.42222,35.44444,1.1037,5.55556,217.61111,1585.2,3.88889,25.66667,2.0,8.22222,1.65926,6.22222,25.82222,1.35185,22.88889,D47.i_0
28029.82222,23053.22222,38323.2,1700.91111,93668.73333,694.44444,116.88889,636.55556,6199.16667,681338.93333,324.6,1355.24444,38.77778,1472.0,1.0,394.73333,2984.77778,56.16667,8171.71111,D47.a_1,965.36667,328.31111,231.01111,26.66667,2466.53333,14.88889,1.1037,2.66667,168.83333,1479.97778,3.77778,27.33333,2.33333,7.77778,1.0,4.07407,8.26667,3.07407,20.55556,D47.i_1
26848.04444,22092.11111,36578.97778,1626.13333,87609.95556,686.33333,113.33333,554.44444,5766.05556,649386.26667,306.26667,1287.91111,41.11111,1427.33333,1.0,366.17778,2839.66667,50.05556,7939.71111,D47.a_2,887.25556,270.64444,260.56667,41.18519,2378.53333,37.44444,1.31852,3.22222,173.27778,1364.86667,3.44444,27.66667,1.33333,6.88889,1.0,6.22222,20.42222,3.07407,19.88889,D47.i_2
27281.93333,22759.55556,36562.86667,1652.02222,89220.06667,846.22222,119.88889,561.66667,6058.72222,622253.37778,294.04444,1262.68889,53.77778,1521.22222,1.0,375.51111,3036.33333,50.83333,7951.37778,D47.a_3,920.81111,346.53333,280.9,43.96296,2470.2,23.11111,1.53333,3.77778,195.83333,1270.86667,3.88889,30.0,1.66667,8.11111,2.31852,4.77778,55.6,1.35185,15.77778,D47.i_3
27087.71111,22575.33333,34005.42222,1445.46667,87266.73333,597.77778,116.11111,515.77778,6234.94444,603081.82222,311.04444,1299.46667,44.66667,1522.77778,4.22222,378.95556,2939.22222,60.61111,7854.15556,D47.a_4,867.58889,194.97778,199.9,29.74074,2208.75556,9.11111,1.1037,2.66667,135.27778,1207.53333,2.0,21.88889,1.33333,4.11111,1.0,3.37037,19.68889,4.40741,17.77778,D47.i_4
24037.82222,21806.11111,32822.53333,1940.91111,79396.28889,794.77778,103.22222,521.66667,5619.38889,586095.93333,279.48889,1223.57778,47.22222,1441.33333,1.77778,421.28889,2703.0,47.83333,7418.82222,D47.a_5,899.36667,267.75556,232.01111,47.85185,2359.53333,17.22222,1.1037,3.22222,138.94444,1160.2,3.55556,25.44444,2.0,5.33333,1.65926,4.07407,21.42222,3.7963,24.66667,D47.i_5
24424.6,21479.88889,32604.86667,2131.8,83128.06667,618.22222,100.33333,541.55556,5663.61111,573229.48889,274.48889,1193.13333,36.0,1379.11111,1.0,432.17778,2807.11111,49.72222,7747.15556,D47.a_6,824.92222,255.42222,199.23333,33.92593,2056.64444,19.0,1.0,1.55556,142.05556,1107.97778,3.66667,22.44444,1.66667,3.77778,1.0,5.22222,18.42222,2.05556,14.66667,D47.i_6
24755.04444,21756.55556,34059.86667,2000.24444,84605.62222,928.55556,118.88889,546.22222,5962.27778,568328.93333,281.71111,1159.57778,40.22222,1408.88889,1.0,377.4,3179.0,49.27778,7246.26667,D47.a_7,868.81111,318.08889,166.9,44.77778,2268.75556,57.88889,1.1037,3.22222,140.83333,1097.53333,4.0,23.0,1.33333,4.0,1.0,3.44444,39.84444,2.40741,12.66667,D47.i_7
24975.15556,21286.55556,31683.86667,1788.68889,82978.06667,633.0,101.22222,562.88889,5772.94444,562373.48889,273.93333,1190.68889,45.44444,1446.22222,1.0,395.17778,2794.66667,50.27778,7256.82222,D47.a_8,894.81111,324.2,207.23333,37.40741,2377.2,26.88889,1.20741,2.11111,193.94444,1071.42222,2.44444,21.55556,1.33333,5.11111,1.65926,6.33333,27.95556,1.7037,16.55556,D47.i_8
25428.6,21563.66667,32119.31111,2062.13333,80989.17778,924.55556,108.22222,486.55556,5762.83333,549145.6,281.93333,1168.57778,45.44444,1346.44444,1.0,398.84444,2796.44444,49.05556,6988.71111,D47.a_9,844.81111,201.86667,138.01111,33.92593,2073.2,31.33333,1.20741,6.0,138.05556,1013.97778,1.77778,24.55556,1.0,3.88889,1.0,4.51852,19.42222,2.05556,12.22222,D47.i_9
14157.94444,19832.33333,12162.35556,2681.11111,78018.17778,881.22222,52.66667,32.17037,3592.12222,452970.5,150.33333,507.33333,209.11111,435.22222,2.66667,555.11111,726.64444,101.81111,15178.97778,D48.a_0,559.06667,117.71111,115.08889,108.73333,1522.93333,45.66667,1.0,7.06667,26.41111,1652.26667,1.88889,30.0,11.95556,4.05926,1.0,5.95556,5.55556,3.64444,25.28889,D48.i_0
13238.94444,17592.66667,11227.13333,2291.44444,71499.95556,690.0,48.44444,33.05185,3581.56667,435865.94444,151.33333,416.66667,218.11111,428.88889,2.55556,574.33333,707.86667,109.14444,14243.97778,D48.a_1,552.73333,159.04444,107.86667,62.75926,1564.93333,8.77778,1.11111,1.91111,27.3,1436.93333,2.55556,26.22222,12.31852,2.51852,1.0,4.51111,3.77778,3.22222,15.51111,D48.i_1
12540.94444,17619.44444,11078.91111,2516.0,68366.73333,745.55556,49.11111,28.61481,3410.9,414600.72222,139.55556,468.33333,189.33333,399.33333,1.0,566.11111,628.64444,96.7,13820.31111,D48.a_2,514.06667,122.6,105.86667,81.79259,1400.71111,62.11111,1.11111,3.93333,26.41111,1316.82222,1.77778,27.88889,8.84444,2.51852,1.0,5.66667,5.66667,2.42222,21.84444,D48.i_2
12922.05556,18102.0,11085.24444,2497.66667,69498.95556,667.44444,49.33333,19.5037,3268.56667,391922.83333,140.44444,455.77778,163.22222,362.33333,3.44444,516.66667,617.75556,100.36667,14308.08889,D48.a_3,492.62222,143.82222,96.08889,46.37407,1379.6,31.11111,1.0,8.88889,32.07778,1201.04444,2.33333,28.0,10.34815,1.41481,1.0,3.48889,12.33333,3.88889,16.17778,D48.i_3
12156.38889,17056.66667,9804.02222,2025.77778,63531.95556,536.0,45.44444,30.48889,3342.12222,379978.83333,141.33333,388.11111,163.0,363.11111,2.66667,507.44444,583.08889,91.03333,13008.42222,D48.a_4,542.84444,131.82222,97.53333,46.73333,1567.04444,6.88889,1.0,5.95556,30.85556,1117.37778,2.88889,17.33333,9.62222,1.62222,1.0,9.0,7.66667,4.0,15.62222,D48.i_4
12398.38889,17367.22222,10167.68889,2386.88889,65441.17778,669.77778,43.0,27.15556,3185.78889,366055.16667,130.55556,427.0,151.77778,340.88889,1.0,497.66667,612.86667,127.92222,13189.64444,D48.a_5,485.06667,136.82222,101.64444,46.26296,1464.93333,29.44444,1.0,3.02222,30.18889,1086.04444,2.0,20.44444,13.73333,2.17778,1.0,7.68889,5.77778,6.68889,11.84444,D48.i_5
10885.5,15472.33333,9950.02222,2213.88889,58042.17778,521.88889,45.44444,30.94815,3017.12222,354087.72222,129.11111,391.66667,172.88889,358.22222,4.33333,485.44444,624.64444,111.92222,12123.97778,D48.a_6,530.28889,178.04444,106.08889,46.37407,1543.82222,21.11111,1.0,3.73333,34.3,1012.93333,2.0,26.11111,13.95556,1.63704,1.77778,4.51111,8.44444,1.75556,10.62222,D48.i_6
10488.72222,15363.77778,9767.68889,2030.77778,55266.4,513.55556,45.22222,34.61481,2997.23333,339995.27778,124.77778,392.33333,174.88889,349.66667,1.0,505.66667,602.97778,114.25556,10980.53333,D48.a_7,494.4,130.71111,115.97778,39.06667,1407.71111,25.44444,1.11111,2.82222,32.41111,986.82222,2.0,22.33333,14.20741,2.08889,1.0,4.8,19.33333,3.88889,19.62222,D48.i_7
10410.5,14727.0,8626.68889,1974.33333,54597.4,525.88889,38.88889,17.40741,2941.45556,328101.61111,115.66667,374.55556,149.66667,326.77778,1.77778,464.33333,574.08889,91.14444,11199.42222,D48.a_8,539.62222,157.93333,100.2,51.01481,1570.71111,47.55556,1.0,3.02222,29.3,917.93333,1.33333,29.11111,14.65185,1.64444,1.77778,8.57778,9.44444,5.71111,13.84444,D48.i_8
9988.83333,14179.55556,8529.68889,1917.44444,52897.62222,497.11111,34.0,13.96296,2793.01111,319271.05556,114.11111,336.22222,149.44444,308.22222,1.77778,424.33333,534.64444,89.14444,11364.86667,D48.a_9,535.73333,128.6,88.97778,64.15185,1455.26667,113.33333,1.22222,3.93333,30.96667,917.93333,1.55556,22.77778,7.76296,2.84444,2.55556,5.95556,4.88889,3.88889,15.4,D48.i_9
31344.53333,5895.28889,8889.36667,1427.43333,142754.61111,59.66667,5.45556,31.5,744.11111,166325.13333,20.93333,873.77778,63.44444,262.0,1.0,394.28889,290.0,95.98889,2391.97778,D49.a_0,676.18889,72.77778,134.14444,67.82222,3413.72222,154.22222,1.0,1.0,23.35556,6158.08889,1.08889,88.66667,8.22222,6.11111,1.0,18.0,11.33333,3.62963,130.48889,D49.i_0
