Na_a,Mg_a,Al_a,S_a,K_a,Ti_a,V_a,Cr_a,Mn_a,Fe_a,Co_a,Cu_a,Zn_a,Sr_a,Cd_a,Sn_a,Ba_a,Hg_a,Pb_a,name_a,Na_i,Mg_i,Al_i,S_i,K_i,Ti_i,V_i,Cr_i,Mn_i,Fe_i,Co_i,Cu_i,Zn_i,Sr_i,Cd_i,Sn_i,Ba_i,Hg_i,Pb_i,name_i
62731.07385,20376.04004,10722.46557,11026.17154,232466.66241,44.27699,5.28778,4.26121,4158.69299,1370966.11948,50.07852,4522.52562,24849.71927,167.74519,27.62892,165.37136,136.15115,2069.9848,2880.2901,196.a_2,4145.03398,6986.15115,800.48318,2299.91471,17024.84196,39.88909,1.0,1.52522,589.41141,93353.4167,8.53333,401.55556,5161.90234,17.15282,1.0,4.11111,5.36835,361.34901,225.17579,196.i_2
72882.46274,17656.54004,11972.85446,11178.89376,253970.88463,23.72144,4.06556,1.41891,4047.24854,1327247.61948,46.52297,4339.35895,19513.33038,191.46741,35.34892,187.8158,141.98448,1686.76258,3196.62343,196.a_3,4056.53398,6830.98448,749.2054,2072.58138,16849.39751,91.27797,1.0,1.0,587.35586,88241.13892,10.08889,444.83333,4995.29123,18.54171,1.33972,4.11111,1.64723,340.79346,195.00913,196.i_3
56208.24052,18267.81781,10363.41001,12576.06043,226550.44019,16.25587,3.65,1.41891,3661.52632,1298050.45281,44.52297,4242.52562,22312.38594,164.96741,29.24003,166.26025,121.2067,2190.59592,2739.40121,196.a_4,3901.53398,6723.37337,701.92762,2274.13694,16827.34196,247.75942,1.0,1.0,607.8003,85869.63892,9.97778,340.0,4816.51345,9.09727,1.0,2.06667,3.77668,313.29346,169.34246,196.i_4
67825.12941,17959.59559,11141.41001,11930.06043,243238.94019,28.15728,2.65,1.0,4017.02632,1259418.00837,58.07852,4707.85895,22838.21927,214.52297,42.34892,177.37136,137.09559,2016.65147,2811.84566,196.a_5,4007.70065,6728.37337,747.31651,2188.91471,16596.84196,40.25942,1.0,1.0,654.74475,81911.80559,8.97778,341.0,5036.4579,8.26393,1.50957,1.97778,3.59168,321.90457,184.84246,196.i_5
67534.18496,17129.59559,11006.57668,10302.61598,229153.77352,12.46948,4.43389,4.59006,3771.13743,1212601.67504,45.41186,4771.74784,21286.9415,250.24519,44.1267,172.26025,109.48448,1916.4848,2804.90121,196.a_6,3466.64509,6578.76226,679.87206,2206.8036,15914.95307,116.88918,1.0,1.0,515.8003,78920.58337,7.42222,287.16667,4611.73567,9.54171,1.0,3.84444,2.90612,287.68235,154.50913,196.i_6
62134.96274,16800.37337,10712.07668,10343.28265,220102.66241,10.0892,4.32889,3.42339,3816.91521,1144944.50837,43.8563,4294.58118,21989.9415,167.02297,39.74003,166.3158,114.2067,1813.81814,2750.34566,196.a_7,3913.7562,6344.09559,625.59429,2085.8036,15325.39751,203.85208,1.0,1.0,502.35586,76790.80559,9.42222,239.33333,4127.56901,9.4306,1.0,1.97778,4.16502,326.68235,194.95357,196.i_7
55244.29607,16974.09559,9967.7989,11037.61598,206925.49574,63.85837,2.87222,2.58558,3638.02632,1066811.17504,56.41186,3997.63673,21938.99705,230.24519,26.96003,144.92692,205.26226,2020.54036,2360.40121,196.a_8,4008.53398,6566.2067,685.14984,2121.91471,17489.61973,2.68522,1.0,1.0,597.41141,74534.08337,11.2,306.16667,4551.79123,8.31949,1.0,1.53333,5.98001,323.68235,212.84246,196.i_8
61133.07385,15787.04004,9931.85446,9360.33821,222922.88463,22.74726,3.545,1.0,3481.24854,964951.95281,41.8563,4206.91451,21689.9415,160.80074,26.85114,139.87136,149.92893,1723.92925,2886.06788,196.a_9,3523.20065,6081.87337,667.48318,1770.97027,14630.39751,61.01885,1.0,2.05044,484.13364,71747.19448,7.75556,311.77778,4482.23567,9.16053,1.16986,2.68889,3.72112,287.40457,182.84246,196.i_9
101311.62332,16622.87337,8696.78464,12828.90124,540427.95884,767.97605,2.67778,1.0,6414.71984,323311.30301,646.16667,2454.19229,3600.45154,302.88889,5.76667,131.64742,1903.0,955.80699,1974.74001,197.a_0,4333.30316,2095.16667,742.2406,355.15523,29655.62474,1146.38889,1.0,1.0,604.64444,29230.16572,63.80484,157.0,388.04674,10.68504,1.65004,2.29866,45.11111,34.18527,98.28842,197.i_0
88841.73443,16689.59559,8710.50686,11358.79013,476577.68106,221.58716,3.07778,1.0,5734.55318,303021.46967,580.22222,2105.41451,3423.39598,240.33333,2.48668,127.98076,1449.22222,883.47365,1803.74001,197.a_1,4345.69205,1896.88889,733.68504,484.04412,30086.56918,365.61111,1.0,1.0,638.58889,28319.38794,63.91595,177.38889,412.99118,16.57393,1.32502,1.7171,36.0,35.29638,88.23286,197.i_1
80452.56776,14778.09559,8540.00686,8399.73458,424242.5144,711.12244,3.3,1.0,5856.99762,288206.19189,553.5,2097.85895,2993.11821,187.94444,1.76223,141.09187,1536.55556,713.14032,1717.85112,197.a_2,4643.35872,1754.38889,640.46282,422.21078,32969.56918,468.61111,1.0,1.0,580.7,26930.0546,60.80484,167.88889,396.43563,8.57393,1.0,1.40977,21.05556,36.18527,89.34397,197.i_2
75807.84554,14630.81781,8641.61797,8232.06791,379031.45884,1116.82439,3.51111,1.0,5825.66429,278527.13634,558.44444,1902.58118,2935.5071,197.55556,2.48668,151.86965,1386.77778,677.36254,1707.57334,197.a_3,4724.80316,1595.61111,640.29616,483.87745,31974.51363,349.22222,1.0,1.0,582.53333,25588.27683,57.91595,160.27778,340.65785,12.46282,1.0,2.70844,31.77778,32.46304,75.56619,197.i_3
75784.5122,14787.59559,8644.84019,9781.06791,412212.79217,1292.14271,2.82222,2.94563,5921.60873,270301.24745,628.22222,2027.02562,2982.17376,266.38889,1.65334,133.03631,1473.22222,757.58477,1713.35112,197.a_4,4202.96983,1686.55556,575.40727,421.98856,29683.7914,754.05556,1.0,1.0,530.42222,23925.94349,53.58261,136.11111,339.82451,9.24059,1.65004,2.16155,17.22222,25.29638,80.17731,197.i_4
78834.67887,15263.15115,8148.78464,9743.06791,442901.34773,1347.80938,2.03333,1.0,5859.66429,264465.08078,629.22222,1975.69229,2998.17376,281.66667,4.48001,144.86965,1417.55556,720.58477,1895.29556,197.a_5,4249.91427,1565.38889,639.18504,349.3701,27843.95807,501.33333,1.0,1.0,517.53333,22600.72127,51.24928,137.55556,276.60229,10.90726,1.0,1.40977,22.16667,32.35193,73.23286,197.i_5
74272.06776,15238.04004,8558.61797,8536.9568,400179.29217,1673.40022,3.8,1.0,5964.2754,258671.58078,574.0,1909.19229,2994.89598,233.72222,1.87112,159.14742,1747.72222,769.4181,1844.35112,197.a_6,4244.96983,1433.94444,558.62949,329.26634,28033.06918,747.88889,1.0,1.0,509.08889,21343.94349,47.36039,137.77778,300.82451,9.53587,1.0,1.20489,24.16667,32.13999,71.73286,197.i_6
77205.12332,14784.7067,8061.39575,9374.84569,433378.0144,1511.32439,3.57778,9.17021,5477.94206,254172.52523,558.77778,1980.85895,3151.67376,285.94444,2.81335,130.36965,1580.38889,773.52921,1832.85112,197.a_7,4442.96983,1391.66667,546.07393,317.00463,29965.34696,1337.72222,1.0,1.0,490.86667,20770.72127,48.24928,143.94444,290.7134,10.29309,1.0,4.04177,22.22222,29.91777,99.95508,197.i_7
80826.28998,13973.54004,7476.17353,9707.12347,499135.73662,762.45577,1.74444,1.77896,5546.21984,249988.19189,592.33333,1961.13673,2822.95154,412.5,1.76223,130.31409,1415.72222,691.36254,1893.24001,197.a_8,3917.46983,1348.16667,530.7406,285.37745,24773.73585,1202.0,1.0,1.0,443.97778,20039.99905,47.02706,122.72222,274.49118,13.68504,1.0,1.95666,22.16667,34.29638,93.34397,197.i_8
85252.95665,14461.48448,7084.34019,11019.23458,469943.73662,848.84466,2.31111,1.77896,5769.94206,244052.41412,538.05556,2045.13673,2733.17376,414.61111,3.53779,153.20298,1615.77778,777.25143,1978.29556,197.a_9,4442.85872,1367.33333,576.68504,388.54412,30156.06918,990.55556,1.0,1.0,506.42222,19361.88794,51.58261,144.38889,313.49118,10.29615,1.0,3.80221,21.05556,31.74082,77.78842,197.i_9
125515.45047,4595.76226,12281.59234,4078.13973,231062.79137,381.06345,8.03667,2.54478,232.09093,567392.37249,36.24405,2067.53367,125.71311,331.64778,1.0,706.44462,725.44444,2705.78448,9493.03416,198.a_0,7041.66849,966.55226,842.61377,239.58094,14551.45292,106.23798,1.0,1.0,102.94763,37333.27077,6.28778,148.9989,44.11111,23.16667,1.0,21.71935,30.88559,103.61251,453.0577,198.i_0
121539.06158,4466.26226,12427.20345,3755.25084,227555.56915,383.06345,6.07167,1.0,248.53537,554949.59471,37.91072,1893.20034,135.602,340.64778,1.0,687.05573,464.16667,2794.45114,9205.4786,198.a_1,7091.05738,681.71892,821.50265,135.96348,14577.61958,212.13738,1.0,1.0,92.05874,35999.71521,4.24667,156.22112,33.16667,26.83333,1.0,22.56519,41.40447,128.16806,494.33548,198.i_1
125411.67269,4254.54004,12544.259,3794.13973,232182.5136,691.45234,6.32889,1.37811,265.20204,547362.42805,34.13294,1956.47811,147.93533,355.20334,1.0,742.27795,400.83333,2759.5067,9738.03416,198.a_2,6978.00182,771.71892,778.00265,95.08372,14312.17514,451.04203,1.15222,1.44651,102.94763,34751.04854,5.92556,145.11001,38.5,25.5,1.0,15.5902,19.79336,135.44584,473.39103,198.i_2
122051.67269,4559.31781,12583.59234,3920.63973,234517.12471,315.34123,6.84945,1.0,238.64648,541074.37249,42.79961,1973.14478,148.26867,311.48111,1.0,691.27795,472.05556,2594.39559,8777.4786,198.a_3,6749.16849,794.9967,738.50265,114.32777,13713.45292,117.40728,1.0,1.44651,98.28096,32675.99299,6.25889,144.66557,35.33333,22.33333,1.10889,15.21381,13.33113,115.16806,345.66881,198.i_3
116288.22825,4728.48448,12100.20345,3468.80639,224299.29137,308.4788,6.25889,1.0,203.25759,533435.76138,42.46628,1842.867,126.32422,341.81445,1.0,673.44462,410.83333,2491.45114,8843.03416,198.a_4,6501.94627,802.05226,735.33599,100.98531,13224.89736,106.84384,1.0,1.14884,91.61429,31217.21521,5.44,136.72112,52.83333,17.83333,1.0,12.86797,13.94279,121.77917,328.00214,198.i_4
118447.39491,4579.7067,11889.31456,4145.19528,228647.84693,213.11725,6.21778,1.75622,262.75759,526207.20582,38.13294,1819.42256,135.71311,347.25889,1.0,704.38906,540.5,2665.17337,8645.31193,198.a_5,6896.61293,750.60781,729.55821,156.68571,13756.50847,251.64526,1.0,1.0,81.61429,30095.71521,4.28778,146.44334,38.22222,14.38889,1.0,9.96105,14.14613,87.61251,311.0577,198.i_5
117320.56158,4283.92893,12471.59234,3701.30639,227016.45804,163.45234,6.51611,1.75622,226.25759,523415.4836,38.46628,1955.75589,138.04644,381.14778,1.0,685.16684,597.66667,2661.67337,9447.70082,198.a_6,6929.7796,586.88559,706.00265,96.32777,13333.06403,421.08708,1.0,1.0,74.16985,29374.43743,4.73834,142.22112,31.88889,19.72222,1.0,10.20131,7.05391,66.11251,276.33548,198.i_6
121483.33936,4457.09559,12328.53678,3479.25084,221174.68026,235.28567,4.81445,1.75622,209.53537,519490.03916,34.46628,1834.92256,142.102,399.09223,1.0,709.50017,585.05556,2550.5067,9768.92304,198.a_7,6618.05738,646.4967,677.4471,133.96983,13059.06403,400.24587,1.0,1.0,77.83652,28664.21521,4.42778,131.88779,27.5,17.88889,1.0,4.28331,1.12945,58.05695,270.44659,198.i_7
119451.00603,4183.76226,11762.259,3130.69528,215146.5136,249.67456,8.59223,1.75622,222.09093,516331.92805,29.13294,1891.25589,141.26867,339.25889,1.0,732.22239,483.0,2788.39559,9035.14527,198.a_8,6557.2796,457.66337,619.33599,107.28769,12343.17514,271.59496,1.0,1.0,60.61429,28152.99299,3.65611,106.88779,18.77778,11.27778,1.0,6.54161,2.38834,52.0014,250.16881,198.i_8
117874.67269,4302.26226,12271.53678,3982.52862,232647.95804,179.89678,8.37,4.84578,227.70204,513127.4836,37.91072,1920.81145,122.04644,331.98111,1.0,709.50017,686.94444,2658.0067,8895.92304,198.a_9,6767.11293,638.4967,651.33599,89.17658,12791.06403,262.48122,1.0,1.0,72.28096,27695.43743,4.65611,123.88779,30.61111,13.83333,1.32667,11.22632,2.77668,70.16806,261.50214,198.i_9
74308.16189,7993.12846,23889.36969,5706.44451,717819.6952,740.28951,7.30074,2.42709,2958.93557,704385.86327,262.52297,1413.88779,994.36667,232.61111,1.0,3406.94157,280.83333,389.15959,7446.78889,199.a_0,1686.57141,496.83333,611.84896,39.97065,12234.55197,607.61933,1.0,1.0,129.95863,15111.77345,15.0918,34.68068,75.5,7.04669,1.0,26.05573,2.16502,3.56469,190.63424,199.i_0
80106.71745,8319.29513,26156.59192,5835.88896,743774.02853,1103.84507,6.76914,3.76738,3090.49113,688663.19661,295.13408,1485.94334,1061.31111,225.38889,1.0,3661.16379,244.27778,441.60404,7641.34444,199.a_1,1595.9603,488.5,586.62673,46.66553,11963.10752,558.286,1.0,1.0,113.06974,14471.05122,10.86958,30.06957,93.0,6.82545,1.0,18.00631,1.90612,6.15944,177.13424,199.i_1
71284.82856,7883.73958,22547.09192,5627.00007,647235.86187,1161.51174,4.96741,5.19447,2993.7689,669420.75216,273.63408,1424.77668,945.86667,185.72222,1.0,3135.05268,294.61111,416.71515,6639.9,199.a_2,1565.07141,399.77778,584.96007,32.74929,11718.8853,221.34156,1.0,1.0,114.7364,13788.329,9.53624,24.56957,56.33333,4.13248,1.0,15.33035,2.90612,3.95358,156.63424,199.i_2
75256.55078,8195.29513,25598.42525,6241.16673,692171.97298,1229.12285,5.31671,1.08681,2985.7689,643873.14105,281.3563,1426.9989,1014.36667,209.05556,2.55556,3240.99712,324.22222,456.10404,7324.95556,199.a_3,1631.18252,426.16667,602.40451,26.49943,11433.99641,289.17489,1.0,1.0,113.06974,13252.27345,7.31402,32.53715,53.66667,6.46582,1.0,16.09271,3.90612,3.59475,206.96758,199.i_3
74925.88411,7350.68402,23137.86969,5339.8334,641750.02853,952.01174,5.86428,3.59376,2792.10224,620491.86327,260.07852,1483.22112,1005.92222,179.11111,3.33333,3150.21935,243.22222,395.10404,7581.84444,199.a_4,1397.57141,338.27778,486.23784,20.13846,9715.8853,297.34156,1.0,2.58558,105.95863,12632.71789,6.73485,24.87049,46.88889,3.5789,1.0,9.38591,2.64723,2.61568,150.41202,199.i_4
73386.43967,7664.29513,22976.03636,5396.77785,682435.1952,1208.73396,6.75317,4.93404,2812.38001,605425.02994,274.18963,1371.44334,1064.58889,190.11111,3.33333,3181.55268,214.5,364.54848,7715.78889,199.a_5,1397.18252,566.55556,539.01562,1.0,10147.44086,866.34156,1.0,1.0,104.18085,12170.49567,12.31402,37.23624,64.0,5.71631,1.0,13.50631,5.03557,1.73136,156.41202,199.i_5
68259.82856,6978.18402,20518.42525,4193.50007,579967.30631,775.06729,7.41186,1.08681,2671.7689,591941.19661,252.07852,1299.11001,952.47778,142.77778,1.77778,2924.21935,294.66667,391.04848,6728.45556,199.a_6,1484.79363,430.22222,545.90451,1.0,9985.16308,781.95267,1.0,1.0,98.29196,11818.71789,8.64735,29.33114,61.77778,3.43755,1.0,15.67297,3.64723,5.12025,158.07869,199.i_6
64085.60634,6780.40624,19052.75858,4554.94451,586422.6952,986.73396,3.87227,4.76043,2676.21335,574554.14105,263.30074,1232.66557,832.47778,163.5,1.77778,3232.94157,184.77778,425.60404,7203.78889,199.a_7,1346.40474,256.38889,457.62673,8.61083,9188.99641,813.00822,1.0,1.0,96.84752,11572.05122,9.98069,25.2918,47.72222,2.60815,1.0,8.11426,2.03557,1.34247,137.52313,199.i_7
65330.49523,7033.01735,19184.81414,3876.00007,568258.36187,1358.78951,6.65004,1.08681,2545.71335,565027.25216,251.07852,1283.33223,894.36667,140.44444,2.55556,2868.05268,239.16667,474.93737,6256.34444,199.a_8,1364.73807,307.0,535.18229,7.36097,9727.94086,650.67489,1.0,2.58558,90.95863,11388.38456,7.93345,35.22003,44.44444,2.69099,1.0,10.51244,5.40667,7.23136,141.96758,199.i_8
63092.05078,6889.90624,20018.92525,4735.88896,546905.52853,933.28951,4.98338,1.26043,2535.15779,552731.52994,250.18963,1324.9989,784.58889,192.16667,1.0,2721.44157,256.16667,395.04848,6595.73333,199.a_9,1327.29363,326.22222,479.40451,4.80541,9536.44086,790.45267,1.0,1.0,91.29196,11188.77345,8.0918,26.53715,69.16667,2.99507,1.0,12.10813,1.90612,1.73136,139.96758,199.i_9
14236.93506,2214.52131,6692.70477,1629.60741,47919.04665,579.27778,16.55556,11.32011,567.14668,62007.33795,3.58683,755.56957,106.89598,314.08261,1.0,862.64668,1790.22222,2060.51258,8338.30564,200.a_0,1607.32334,218.12723,296.46624,1.0,4693.02884,11.41101,1.0,1.0,127.67059,4001.84326,1.0,43.21902,4.49352,7.34945,1.0,12.62176,14.36039,23.74525,392.10967,200.i_0
15600.99061,2470.35464,6930.92699,1503.27408,48077.99109,521.72222,10.83333,7.10229,551.70224,60758.94906,6.09449,646.06957,124.78487,269.36039,1.0,779.09113,1216.77778,1746.2348,6517.8612,200.a_1,1623.43445,183.84945,324.52179,1.0,4708.75106,49.18502,1.0,1.0,121.89281,3645.2877,1.0,38.16346,6.98982,7.94,1.0,7.90466,6.84542,20.70541,402.38745,200.i_1
15909.26839,2456.9102,6565.42699,1028.66297,52435.26887,353.5,14.0,17.4224,600.14668,59632.06017,6.64206,586.01402,116.89598,245.02706,1.0,736.25779,844.27778,1776.90147,8506.69453,200.a_2,1654.49,197.96056,300.35512,1.0,4784.30661,7.94068,1.0,1.0,134.7817,3425.17659,1.0,52.27457,2.99445,6.42556,1.0,12.47243,2.58261,22.28753,407.66523,200.i_2
15123.99061,2275.07686,6829.76033,1565.16297,45639.1022,632.61111,8.11111,14.82011,529.75779,58453.06017,4.11844,607.95846,112.61821,255.41595,1.0,782.3689,1026.38889,1822.40147,7486.8612,200.a_3,1366.15667,134.34945,252.02179,1.0,4063.6955,40.18879,1.0,1.08681,118.67059,3252.12103,1.02868,45.44124,1.33241,6.545,1.0,5.34043,11.1517,19.6317,371.10967,200.i_3
14791.3795,2307.52131,6611.48255,1263.32964,54012.87998,406.94444,16.0,13.20459,583.81335,57597.06017,4.56288,676.23624,117.28487,275.86039,1.0,853.59113,619.5,2064.29036,9372.47231,200.a_4,1544.10112,218.29389,256.57735,2.45938,4483.97328,45.71468,1.0,1.0,116.33725,3136.62103,1.0,43.66346,4.66296,7.59223,1.0,8.3491,1.0,14.38292,342.44301,200.i_4
14598.32394,2508.79909,6430.64922,1353.77408,47642.93554,390.44444,11.44444,8.26896,558.31335,56692.72684,3.67399,586.95846,153.11821,224.80484,1.0,668.09113,883.77778,1661.95702,8151.91675,200.a_5,1477.87889,185.79389,282.68846,1.72969,4285.36217,79.18879,1.0,1.0,129.00392,3058.06548,1.0,47.21902,4.21759,7.25889,1.0,9.98976,3.37392,18.72953,400.22078,200.i_5
14448.04617,2196.29909,6384.59366,1575.4963,45839.65776,819.72222,11.38889,14.90976,516.48001,55493.11573,4.77712,602.18068,104.28487,268.24928,1.83333,771.92446,1029.33333,1776.06814,8261.41675,200.a_6,1317.82334,164.62723,242.79957,1.72969,3976.41772,1.0,1.0,1.08681,116.44836,2905.89881,1.0,42.55235,3.77222,6.66223,1.0,9.99843,4.4715,12.9252,353.88745,200.i_6
13123.99061,2452.29909,6061.14922,1567.88519,50971.49109,236.38889,11.55556,21.46091,562.92446,53728.83795,3.45177,699.23624,117.84043,259.24928,1.83333,808.98001,852.11111,2097.06814,8015.97231,200.a_7,1302.87889,187.01612,253.79957,3.91876,3957.91772,1.0,1.0,1.0,114.67059,2811.56548,1.0,38.44124,7.2713,6.405,1.0,5.73799,2.58261,12.9252,350.8319,200.i_7
12858.93506,1994.13242,6304.92699,1572.94075,44731.99109,480.77778,14.55556,14.37125,511.14668,53100.22684,6.34066,655.90291,85.0071,248.86039,1.83333,835.53557,944.22222,2134.17925,8840.41675,200.a_8,1240.32334,143.29389,220.1329,1.72969,3772.91772,70.38135,1.0,1.0,110.11503,2722.06548,1.0,38.24697,9.54723,4.17667,1.0,4.14421,1.0,5.44932,301.44301,200.i_8
13116.21283,2229.68797,6401.09366,1745.94075,44856.82442,285.72222,12.0,12.39712,499.75779,52022.06017,2.92017,615.12513,84.61821,224.91595,1.0,665.31335,947.16667,1777.34591,8033.75009,200.a_9,1325.04556,160.62723,242.02179,1.0,3718.08439,77.13323,1.0,1.0,107.33725,2622.7877,1.0,39.60791,3.43982,4.30222,1.0,9.15643,1.0,15.50731,383.88745,200.i_9
11904.0545,6035.44114,6641.24194,2445.48644,73934.25494,133.90923,4.14239,7.84444,1346.52525,56012.1652,12.11111,395.4989,176.5464,223.72222,1.0,1104.54643,260.38559,580.10893,3153.5543,201.a_0,681.60021,319.16667,116.87294,1.0,2498.31347,69.26839,1.0,1.0,188.30091,937.67778,2.22222,25.11111,23.39598,3.05556,1.0,1.3615,1.94444,1.35691,55.01111,201.i_0
11445.44339,5939.27448,6390.74194,2154.042,67304.64383,144.24256,4.57885,13.15556,1219.80303,52288.22075,12.55556,463.94334,151.21306,133.44444,1.0,1155.49087,204.10781,592.22004,3046.44319,201.a_1,629.60021,272.55556,116.87294,1.0,2420.81347,226.40923,1.0,1.0,181.74535,866.32222,1.5,10.5,21.00631,3.05556,1.0,1.80594,2.88889,1.0,48.78889,201.i_1
11051.11006,5492.05226,6113.63083,1740.98644,65676.3105,185.6784,4.12642,11.98889,1174.30303,49478.44298,13.0,442.77668,185.82417,139.55556,1.0,995.15754,218.94114,527.05337,2828.22096,201.a_2,668.43354,323.05556,134.53961,1.0,2513.20236,171.28951,1.0,1.0,204.85646,811.51111,1.88889,9.11111,15.00512,2.33333,1.0,2.61188,6.77778,1.71383,48.4,201.i_2
11637.22117,5865.21892,6226.7975,1681.76422,66585.86605,136.99061,2.17432,7.72222,1231.52525,47697.38742,14.0,421.61001,173.43528,173.22222,1.0,983.65754,231.66337,520.05337,2592.60985,201.a_3,714.9891,334.22222,129.20628,1.0,2711.09125,349.25117,1.0,1.0,197.63424,738.34444,2.16667,11.38889,21.06147,3.11111,1.0,1.54224,8.61111,1.0,46.23333,201.i_3
11060.0545,5236.77448,6072.40861,2156.37533,63337.19939,228.08451,3.80107,15.08889,1174.63636,46726.6652,12.22222,402.16557,216.82417,180.0,1.97507,944.60198,221.77448,536.3867,2686.94319,201.a_4,612.60021,288.77778,119.53961,3.73705,2300.20236,350.54616,1.0,1.0,161.30091,717.4,2.22222,13.61111,15.45036,3.61111,1.0,1.3615,2.94444,1.0,45.84444,201.i_4
11542.44339,5720.16337,6407.85306,2066.042,67122.69939,156.19562,2.37259,7.72222,1219.02525,46103.60964,14.0,475.11001,217.10195,177.83333,1.32502,993.76865,227.83003,545.3867,2719.77652,201.a_5,674.21132,280.66667,126.31739,6.29261,2400.42458,235.65728,1.0,1.0,184.52313,691.28889,2.05556,17.0,21.22892,3.44444,1.0,1.18075,1.0,1.71383,51.4,201.i_5
11091.11006,5356.33003,6063.35306,2584.81978,65853.92161,204.12285,3.79309,15.61111,1210.85858,45549.44298,14.77778,455.61001,212.43528,200.33333,1.0,1078.8242,226.83003,522.27559,2780.77652,201.a_6,636.65576,340.33333,130.53961,10.27224,2424.98013,181.56338,1.0,1.0,202.85646,623.4,1.83333,11.5,25.61821,1.94444,1.0,1.0,8.66667,1.35691,48.67778,201.i_6
10907.94339,5760.66337,6302.2975,1970.70867,64878.86605,246.90923,3.91218,14.04444,1258.52525,45158.88742,14.33333,476.33223,230.87973,204.16667,1.32502,1007.21309,319.88559,562.66448,3030.99874,201.a_7,673.60021,230.22222,119.31739,1.0,2155.09125,145.32394,1.0,1.0,167.85646,623.28889,1.44444,19.61111,22.34003,2.72222,1.0,1.80594,1.0,1.0,48.56667,201.i_7
11164.38783,5806.44114,6253.18639,2094.48644,65929.53272,46.982,3.11046,32.46667,1254.24747,44821.55409,13.11111,497.61001,231.15751,239.83333,1.0,959.3242,464.21892,527.55337,2852.10985,201.a_8,628.37798,213.0,132.09517,1.0,2333.1468,83.00782,1.0,1.0,157.41202,591.56667,1.38889,17.83333,13.72774,3.16667,1.32502,2.43113,3.83333,1.35691,44.67778,201.i_8
10813.83228,5674.33003,6005.24194,1985.98644,65395.86605,415.62285,4.12642,19.11111,1218.85858,44288.49853,13.55556,419.83223,189.71306,181.55556,1.0,992.37976,263.27448,537.33115,2768.83208,201.a_9,690.15576,264.27778,124.98406,3.73705,2547.31347,213.64006,1.0,1.0,207.07869,544.4,1.5,14.72222,16.06107,3.16667,1.0,1.3615,1.94444,2.46803,48.56667,201.i_9
51701.23029,3218.44444,2331.10625,1765.2144,142058.99281,451.91893,3.11111,1.0,681.12234,109822.62737,11.61304,253.0689,27.15026,212.07852,1.0,71.68889,81.0,301.273,797.9483,220.a_0,1552.21798,84.21892,60.56619,3.05832,3481.63465,76.62363,1.0,1.0,75.26354,5295.73114,1.0,8.93296,4.00723,13.16667,1.0,1.42601,1.0,1.0,20.95556,220.i_0
50778.06363,3096.16667,2250.32847,1742.10329,138872.82614,605.11788,2.61111,2.04363,656.17789,104368.9607,11.61304,247.95779,33.42804,155.80074,1.0,100.35556,116.61111,343.88411,748.89275,220.a_1,1498.16242,59.8117,77.56619,10.8361,3408.46799,51.20031,1.0,1.0,85.59688,5159.3978,1.0,8.02786,8.48446,14.16667,1.0,1.71002,1.0,1.0,16.87778,220.i_1
47917.89696,3154.66667,2128.10625,1674.93662,127049.8817,1160.29355,3.61111,1.0,693.01123,100486.62737,10.83526,254.12446,55.26137,199.96741,1.0,71.3,133.33333,264.32856,708.05941,220.a_2,1666.38464,70.05226,85.23286,9.3097,3822.96799,39.13615,1.0,1.0,75.37465,4991.56447,1.0,8.35427,7.26223,18.61111,1.0,1.71002,1.0,1.0,24.63333,220.i_2
48522.3414,2996.83333,2340.77291,1878.93662,136833.8817,899.01577,2.33333,3.08726,636.789,98247.62737,12.39082,235.68001,49.76137,178.18963,1.0,83.46667,108.61111,289.71745,857.00386,220.a_3,1521.4402,72.10781,76.12175,9.75138,3670.5791,19.71753,1.0,1.0,74.15243,4823.73114,1.0,11.28251,6.88973,19.27778,1.0,1.28401,1.0,1.0,28.74444,220.i_3
46381.00807,2762.16667,2079.88403,1917.49218,134448.82614,356.57133,4.44444,2.04363,598.67789,93418.62737,11.94637,275.40223,46.26137,165.02297,1.0,108.02222,93.77778,289.05078,736.89275,220.a_4,1325.99575,58.94114,108.01064,1.0,3251.19021,3.27308,1.0,1.77896,78.8191,4587.78669,1.0,5.82878,7.19029,16.0,1.0,1.42601,2.88889,1.0,27.87778,220.i_4
45274.89696,2645.72222,2198.99514,1631.04773,125031.8817,408.08935,4.0,1.0,604.84456,90612.51626,9.61304,205.84668,39.81693,160.68963,1.0,70.52222,150.05556,270.88411,730.4483,220.a_5,1398.66242,54.83003,74.12175,1.0,3349.63465,3.27308,1.0,1.0,75.59688,4377.73114,1.0,5.40054,7.19029,16.55556,1.0,3.64824,1.94444,1.0,23.94444,220.i_5
43302.89696,2892.94444,1950.93958,1355.04773,116770.82614,1578.98349,3.27778,1.0,593.789,86320.23848,7.06344,204.62446,36.20582,146.13408,1.0,54.91111,117.55556,258.10633,667.00386,220.a_6,1331.32909,56.9967,69.56619,1.0,3112.52354,2.94836,1.0,1.0,71.8191,4241.56447,1.0,8.84499,7.23946,19.5,1.0,1.0,1.0,1.0,15.04444,220.i_6
