inds,C_a,Na_a,Mg_a,Al_a,Si_a,P_a,S_a,Cl_a,K_a,Ca_a,Ti_a,V_a,Cr_a,Mn_a,Fe_a,Co_a,Ni_a,Cu_a,Zn_a,As_a,Rb_a,Sr_a,Zr_a,Cd_a,Sn_a,Ba_a,La_a,Hg_a,Pb_a,C_i,Na_i,Mg_i,Al_i,Si_i,P_i,S_i,Cl_i,K_i,Ca_i,Ti_i,V_i,Cr_i,Mn_i,Fe_i,Co_i,Ni_i,Cu_i,Zn_i,As_i,Rb_i,Sr_i,Zr_i,Cd_i,Sn_i,Ba_i,La_i,Hg_i,Pb_i
A19.3,0.05020197580352154,0.0658065789686028,0.038917422395838286,0.018657089573401536,0.011502716404626962,0.0009210002920963708,0.0014014820460195561,4.5260701390080866e-06,1.0721606268672672,0.38124753964629504,0.0007041021461064148,4.895352348160695e-05,4.58842825208399e-05,0.012658855939997974,419379.44175024517,0.000365194134054422,0.0005755571634169677,0.01025695002799994,0.009628673639488165,1.8743761997884675e-05,0.0013949079048312066,0.029941133140324386,2.6110097491403465e-05,2.1339812411527554e-05,0.0017361954932561862,0.003405018025785136,5.5607634779487686e-05,0.007531883813305636,0.006946528661031053,0.6002872236235932,0.07721641468826233,0.1241872486036089,0.01257209902994205,0.010850852075401101,0.00037036195003035044,0.0019045818798567279,1.8062082618508803e-05,0.9650705118391835,0.12306625728422774,0.011716015772835367,5.76699146343868e-06,0.00011236063360400728,0.026158307449666077,13741.303634488115,0.0011911171317516248,0.001144839893870547,0.03283799974147157,0.03344334948771891,9.078819758115134e-07,0.001444206791845171,0.02095251384075663,4.343019616926448e-05,1.2664767453772249e-05,0.0017089807327367028,0.0004674461074437208,2.092044859263326e-05,0.005592574523521069,0.005493388273325161
A19.4,0.049358895534007345,0.0668991284436938,0.03869796302232088,0.018020788524277867,0.010531868599984498,0.0009112160427162627,0.0013121583096108533,6.96510725821574e-06,1.0589352900414042,0.34899270033335866,0.0006842627562560397,4.496594540156294e-05,4.376862544461183e-05,0.012596259715038374,412715.1531836718,0.00038778840463253236,0.0005694505648862919,0.011298072639140472,0.009286629917390408,1.983880422341887e-05,0.0013921808824694784,0.027263188628461027,2.134714214883998e-05,2.4199825701238936e-05,0.0016863826845539276,0.0032611730801002264,5.2099029609957224e-05,0.007179464755085373,0.006776763266235881,0.5898479785063526,0.0737398172676797,0.12260074313194631,0.013016884146260652,0.009516308331549124,0.00046224211813705935,0.001970615938518224,2.9199391665213875e-05,0.9341514257102284,0.1541329199209098,0.006222965962578271,4.257190098883511e-06,8.509498514914786e-05,0.025759070064446672,13360.952294413852,0.0010129415762821995,0.0009420408523707041,0.03112405092645061,0.03272403760886725,9.006205594444106e-06,0.0014248149450940338,0.01923339742554211,3.1184297627640014e-05,3.0436078303645792e-05,0.001450353474799037,0.000941242242803131,7.892410086272486e-06,0.006852946526429517,0.006440417070239627
A19.5,0.0503152492099068,0.06636992254759243,0.039812622964968285,0.018547517152687897,0.011451187100992492,0.0009310705087428353,0.0013217047373279838,6.8105960691836745e-06,1.0386648963239096,0.3325905852028662,0.0007385360256623472,4.5496274786385756e-05,4.089457349130778e-05,0.012711015772276521,406803.95308159996,0.00039772861646688326,0.0006054587765341083,0.010010015898145768,0.009554305268890883,2.140218537579444e-05,0.0013914353327338356,0.02906572066850866,2.283595985992097e-05,2.664676591904046e-05,0.001823205329390821,0.0032607330567653043,5.37584474130787e-05,0.008891062909251879,0.007079600108111594,0.6060426760383575,0.07589001600398533,0.12711508138972158,0.013521872422890591,0.00848007250915323,0.0005234083239106025,0.0020341741359710414,2.754597925137638e-05,0.9647944792057623,0.14141772530791277,0.011164739597140688,4.57774891002822e-06,0.00011055726842300076,0.02636037341725164,12965.072838531172,0.0011486512983982667,0.0009841329905441393,0.02874934679901781,0.034848469089926996,5.845310363630392e-06,0.0012794780182022816,0.018073293132300695,3.203776920671445e-05,1.7807266695838205e-05,0.0015429368857763346,0.0007341539066631033,7.545290122592975e-06,0.006605679543918166,0.006141359565770368
A19.6,0.04801202215123466,0.06762662776016266,0.03921408995613566,0.01790924499837367,0.010521516724984324,0.0009220780889506159,0.0012967063827755874,5.034793675122588e-06,1.0255531174030024,0.35601437408686987,0.0006174781357559159,4.105874910683543e-05,4.156960439197939e-05,0.01273088938413813,400912.6308001166,0.0003871562169716449,0.0005742454694774768,0.010830896075028114,0.00937223723130206,2.023077167360895e-05,0.0013710032807205499,0.026684245636100386,2.250567582683459e-05,2.7882670838873277e-05,0.0016852748775258337,0.0034038294226482655,5.2446834097147774e-05,0.008255408738378057,0.007736967675490085,0.641289196615964,0.07972176017747165,0.12410731847790502,0.013476896555891195,0.012552335554024383,0.0005311245613882674,0.002051195508732113,4.737608958903444e-05,1.0067649289192118,0.13411543131280973,0.008806864185983816,3.1085621764015154e-06,9.276085200293198e-05,0.025913903888897104,12596.568763539528,0.0010055998058976568,0.0008294274234571763,0.03234304140074167,0.032998717027325146,7.900762099518696e-06,0.0013114077015077873,0.01917243026527557,2.016624319970296e-05,6.921759068000636e-05,0.001336864110659997,0.0005409889715382873,3.1990459131177293e-06,0.006951796195194742,0.005784224486906404
A19.7,0.048787106422641946,0.06686820669936391,0.03945183083871195,0.01697033581644152,0.010467339451661815,0.0009380235734022257,0.00130890002086561,4.855151851956959e-06,1.0274878408159513,0.352845566735239,0.0006260944483975745,3.872337558960929e-05,3.8622492717105354e-05,0.012869732255277301,394668.081096608,0.00038603120710414645,0.0005744728030073464,0.009481937743124624,0.009302146777899815,1.989546521518481e-05,0.001401821879669008,0.02866582164792128,2.0782715029606286e-05,2.819858681815414e-05,0.0016681440513722074,0.0034996316987445917,4.685103735040498e-05,0.005087335860056424,0.007251810218659291,0.5823412338240954,0.07629773108732116,0.12668623183247343,0.013251808157878298,0.011619644387776578,0.00048566651775030226,0.0019717123050016524,5.9155482508958005e-05,0.9611950026048999,0.1559415023033856,0.011843320787957308,1.3272277128952288e-06,9.401488636510832e-05,0.02732042241587278,12112.270031287015,0.001109110404081527,0.000840664186089357,0.02535625967371328,0.03431321868572964,1.5706141907420603e-05,0.0012217760302166744,0.0159400963817986,3.226089798300911e-05,4.779726164923617e-05,0.0015903395313677342,0.0006385750264434797,9.321791723486063e-06,0.007255054506075691,0.006288745054338451
A19.8,0.048844329016489996,0.06763222308297501,0.04161238002614646,0.017884558933464526,0.01126633149814638,0.0009390162313121306,0.0013275256622263041,2.887332820361435e-06,1.0436488776925879,0.3254957665707918,0.0007954157132099762,4.257530767620747e-05,3.980587035160396e-05,0.013012377995680748,388005.1807023635,0.000406141641134622,0.0006060449409790273,0.010547786764709981,0.009880367734691003,1.761564929955868e-05,0.001428284558518326,0.030162939275559297,2.402674483200565e-05,2.7349389040290948e-05,0.001875537052363954,0.002878259840774668,4.7118102774692875e-05,0.007906633376571453,0.00702848359349691,0.5528481768602721,0.07531246452497294,0.12082928725859839,0.013756834928981209,0.011534907616660896,0.00043487707563569423,0.0019103554914931297,3.145520866530846e-05,0.9564142520147102,0.18710168555581003,0.017282974082440023,1.3721058790232623e-06,6.095513111893252e-05,0.026781767825283753,11716.107843687727,0.0011679517711841597,0.0008082989212037558,0.02551517072145746,0.03478974055937128,4.05824769729509e-06,0.0012532321469505049,0.017150060308140334,2.4003685162556083e-05,3.97102140583179e-05,0.0016681828707973037,0.0008119399939977958,1.0318358885033228e-05,0.007331156325849113,0.005914776974686306
A19.9,0.04824854829439345,0.06634467584335473,0.04100248554760836,0.016426349049750148,0.009264214044566068,0.0009380567449118572,0.0012983426267539613,4.732800934851115e-06,1.0264076090400351,0.38115984426761257,0.000720206929797701,3.914283196713031e-05,3.127685400691303e-05,0.012847768018972269,376136.9009734777,0.00040258830533392015,0.0005665314360763845,0.010000090683138028,0.009955857100877461,1.905970658263428e-05,0.001389155784984371,0.029420065773017767,2.0208847843342446e-05,2.3195185452077534e-05,0.0016887247171426653,0.003233699226888492,4.6586690697528344e-05,0.006557808158523615,0.0071527624366621535,0.6467692924869269,0.08314961295708183,0.13410053571043443,0.014448306806437796,0.007560800633511193,0.0004532937185408362,0.0020428109364480874,4.0207855495834305e-05,1.0158036252232696,0.14611274632585866,0.014854733772150913,4.052889172481698e-06,0.0001327876472671783,0.02902859532048999,11390.134680170324,0.0011091831151311168,0.0007166436927199896,0.022925986179795774,0.03647013774486062,8.137666220813199e-06,0.0013560167034807659,0.019503654468998835,1.9572744457675896e-05,4.053903070498905e-05,0.0014901778708370666,0.0006822341521327223,2.1342657828099834e-05,0.008097296546148814,0.005600836457672144
A19.10,0.048591541971733876,0.06733458460334758,0.041835934389921614,0.017186936079317514,0.010500970515024558,0.0008977201736631559,0.0013265282921525673,4.0204816997067275e-06,1.0678018993676084,0.3589470223578957,0.0007684517036958553,4.148333556074111e-05,4.731661134481713e-05,0.013141354861989486,362971.64932651666,0.0004072151066333707,0.0005798990215830353,0.010353282222304257,0.01002636784843818,1.7432058771625945e-05,0.0013710910380709041,0.029456780595471396,2.2334149161484742e-05,1.6311887875373413e-05,0.0016334055646636913,0.002515433488624091,5.1355949223585346e-05,0.005927652983849604,0.006790799218564337,0.6402965801705689,0.08125522294593719,0.13111716091927753,0.014374289510027127,0.009554976808549095,0.00043394261947461417,0.001772867501083087,4.160847016972685e-05,1.0204721333693536,0.1895673550725347,0.013238092533834858,4.1752820390000324e-06,0.00011711283991782211,0.028789537862933666,11056.247958144282,0.001152479161519469,0.0007123365247766294,0.02346777584922017,0.03654149403183001,2.080040165875552e-05,0.0011744870646046774,0.019549768818224404,4.3720692231792044e-05,2.088163277820002e-05,0.0015008502996766346,0.0004921190077625465,2.0525834850225847e-05,0.007917733648673035,0.006000233169600769
A19.11,0.04869725854943148,0.06697775976350916,0.04164033112265872,0.015966464312422175,0.009304089114059071,0.0008862865537011043,0.0013013298364275378,4.237360752747816e-06,1.0399619573247094,0.3408634581281509,0.000709741311406449,3.3471469716878246e-05,3.935881223571073e-05,0.013102220632428479,353501.79343764205,0.0003932986694927571,0.0005882428175228514,0.009404569550591513,0.009887291393716765,1.7710442180028465e-05,0.001370976442062636,0.029654990615644493,1.903135042925762e-05,2.071223183890284e-05,0.0015128810886066001,0.0025759181180373325,5.3227447606250035e-05,0.006278525320849466,0.00661734234439598,0.6077457865577336,0.07973529514474362,0.12653077577602392,0.014960398441167578,0.010187144426233297,0.0004403776610146492,0.0018281328856037389,9.018057132753107e-06,1.01527002033169,0.22752027795472193,0.016355351430873386,2.703302327160184e-06,5.236755291584677e-05,0.027954236555910693,10520.486970317168,0.0011628479763702865,0.0008890438771771139,0.023788891865428482,0.036561383271792855,1.663406974066414e-05,0.001109157403249919,0.020914986610849732,1.4228696937996187e-05,5.402990839169454e-06,0.0017726484407600384,0.0006130931442090785,2.549229803513251e-05,0.006800163931891579,0.00569029839557271
A19.12,0.04657558047275962,0.06825331608070029,0.04227074361778633,0.016760907055432785,0.010088810710883682,0.0008725334492327542,0.0013550949593615213,4.781556435881389e-06,1.0595561815986692,0.36708428880255717,0.0007347606425558672,3.430164345359677e-05,3.029411507895392e-05,0.01322592502815732,338369.38791943307,0.0003857688994980428,0.0005651476803286015,0.010316305715895407,0.009817515991743138,1.8477917452390534e-05,0.0013959593321072948,0.02780238733823051,2.0222526424003222e-05,1.7790126304393425e-05,0.001608201882370472,0.002540799202844096,5.4596801928751984e-05,0.006617185418810536,0.006974319407480274,0.6281745262823047,0.08342622066655393,0.1346942023428676,0.015353725035055584,0.007953725397001347,0.00044847438075100476,0.0017015354502579135,2.6169590498543942e-05,1.0296630695061808,0.19989477539308909,0.015174735495487701,9.183287693087437e-06,4.4113882973729576e-05,0.02953785089995271,10143.370024810129,0.0011009131826292626,0.000809085373571874,0.02361068581600487,0.03887551906596414,4.422145923128785e-06,0.0011925203048446362,0.019767550674427637,2.9578492309953577e-05,5.7420509090845444e-05,0.0015912892649652254,0.0006821762167748206,1.600403103795324e-05,0.0070270436079045906,0.005559972761182068
A19.13,0.04757909130868012,0.06909488989119378,0.043005763742122435,0.017178634670865917,0.01073410581666812,0.0008953919447808161,0.0013694422272311167,3.9792635683455735e-06,1.0781019109516818,0.35478784958027487,0.0006178337808454132,3.962451423277131e-05,2.5184900792331556e-05,0.013386357807725648,323911.22934089013,0.0003958826063380367,0.0005680059468363858,0.010131905824354533,0.009979710333883611,1.981718801592958e-05,0.001425609852137945,0.02813789473459499,1.9379848806512712e-05,1.7217582740533957e-05,0.0016400268911804477,0.0025824626546478236,6.0690892577536334e-05,0.00812090865294431,0.007162444443094639,0.6312642186739392,0.08102679329584982,0.12868218027360068,0.015605836435197029,0.010627648312388332,0.0005134848780370263,0.001772242227906383,3.0667495786929025e-05,1.008019257366258,0.1920766195464872,0.01887350113932671,2.901137870455411e-06,6.711858648452553e-05,0.028056738861600483,9803.06975388673,0.0010796179125236042,0.0009065216233956264,0.02933750636032213,0.03661805334244391,6.666850338073549e-06,0.001154988069281309,0.020255469086135517,1.8973424594028315e-05,5.343666052713787e-05,0.0016919666838693594,0.0005783989142693592,1.4911429269970963e-05,0.007446382415542051,0.005749742501520816
A19.14,0.04594208854842977,0.06509427095602986,0.04121402068682578,0.01687442404378377,0.010828507362075378,0.0009090016650854765,0.0013328288178015785,3.66323287352356e-06,1.0271453289697643,0.372445608220436,0.0005509486683270343,3.8874652806791724e-05,3.587652235201724e-05,0.013098895764805251,306302.82851880504,0.00038408466055133556,0.0005282469841976178,0.010499816486273964,0.009843289038180412,1.943276187894787e-05,0.0013679497142768061,0.029272607743970957,2.2940105946621695e-05,2.0565471469668113e-05,0.0016382351704648536,0.0029789120555327323,5.9005394541930134e-05,0.008022801829135314,0.007180140819781581,0.5907904379605531,0.08121996548913699,0.12769678450193414,0.014147453184762212,0.009327104674495105,0.0005494257051587758,0.0018470714851270234,5.869794513334823e-05,1.024090616148226,0.2232814396388982,0.01153320223103666,1.4233308898033721e-05,0.00018103126682145817,0.02907269586517469,9187.428964151759,0.0010231577598660924,0.0008746581602675889,0.027771998158008248,0.0337626782966805,2.780603994235648e-06,0.0011810503531733216,0.019514998097462242,8.537039428210506e-06,0.0,0.0014635284367063492,0.0005546866192230084,1.3199914043331194e-05,0.007191483826542844,0.005750673851300713
A19.15,0.04563080219077718,0.06320475261667513,0.04058173805797947,0.01697331579763657,0.010628127155264924,0.0009055792558233979,0.0013920824827339982,5.447367542987887e-06,1.0453662753691666,0.37617601021651087,0.0005439014000014617,3.489402436459296e-05,4.019335115803619e-05,0.013337338600739893,286892.103432859,0.0003845747217015165,0.0005063921835921824,0.009965996666077325,0.009850932433452586,1.8256387924694984e-05,0.0013419202409832322,0.029481268583724757,2.4468554456575105e-05,1.996582201223446e-05,0.0018056202580625717,0.0028178276959012045,6.107856358640118e-05,0.007139239184746121,0.008439081342412287,0.6073824539899292,0.08013109316610277,0.12596666232431256,0.014601592272727563,0.010117543236282132,0.0005455759300921457,0.0018816552245975967,7.12772241575893e-05,1.0152295889805267,0.2591277189036526,0.008842584113371695,1.1126249257570965e-05,5.888075293351511e-05,0.028742129885140473,8493.261380547852,0.0010431167273957874,0.0006311474708015718,0.02607981231368248,0.036384573472349364,3.742301242985994e-06,0.001145065168992404,0.019935604591559568,1.0987402082498332e-05,0.0,0.0012572214646431915,0.0005500876109425172,4.767089293234707e-06,0.006931443691212679,0.00558203197830902
A2.1,0.011524256252332334,0.04372589515432791,0.0025057957207041607,0.008087328383348231,0.0037721934183237004,0.0002973232299688456,0.0008067777328661104,3.304510384480385e-05,0.16002004119742128,0.057017929329382266,0.0001420948674158667,1.4309803381590255e-05,8.790715609418069e-06,0.0026546308773629616,1351650.2690344013,0.0009218422074619283,0.00041687956301525187,0.001913428066547734,0.0003226149692947151,4.4190231873024576e-06,0.00019904890593754399,0.0038279126615694504,6.930412188790198e-06,1.2167773276776117e-07,0.00021876967277966946,0.0004692382017641811,1.652771938448649e-05,0.0003292654463939486,0.0028802969636118,0.28487817205180077,0.11836097731415346,0.0404607207019183,0.02488676636874431,0.030216331593560457,0.0004792956669065061,0.0011516131458869992,2.013175833530017e-05,0.11890960297561023,0.01251405236005246,0.004959510446654923,1.0611191293713423e-06,4.7498468692673775e-05,0.010344612711589237,22235.57352060181,0.001534369043137587,0.0002795433577766338,0.0015989982260786063,0.00015098282683634196,5.460687075481396e-07,0.00022256449675048327,0.004826064145097484,1.853487282536709e-05,0.0,0.00015268914410415584,2.307033634514029e-05,4.2280224835642e-06,1.6626838130440992e-05,0.0014555394547664917
A2.2,0.012324783781256532,0.048481222154031126,0.0028698485440619296,0.009098169596402807,0.004733336889861795,0.0003303195974600637,0.0008395355888388688,3.438674978765804e-05,0.16306629163633443,0.07288582832224849,0.00014348857899849357,1.4551632463709582e-05,1.0550964729840405e-05,0.002477116648782184,1202296.0400139291,0.0008070213789342566,0.00039432721645356794,0.0020126307603652834,0.0002803727817854432,5.197211143827332e-06,0.00022011179931025527,0.004089050839286524,6.694167127838164e-06,2.7358609653099244e-07,0.00023670167365183754,0.00043424447581087125,1.9926957878701805e-05,0.00032988963624046747,0.003166164973436338,0.36682135463093396,0.13244003683692815,0.04065817964057276,0.028249879995667703,0.031560640013738234,0.0004538544778737071,0.0011294066016035989,8.06559568242711e-05,0.12642537482233634,0.029573647787109098,0.00655202158732876,4.794014021987287e-06,3.729710853408419e-05,0.011039136998403193,19993.049618160785,0.0014408949849370003,0.00036877075398300074,0.0017377858032043981,0.0001395058063092974,9.109778992613476e-07,0.00027785843181094233,0.005413893380487093,1.4715219670487442e-05,0.0,0.00010999490854941458,9.326926307572056e-06,2.0806701712390028e-05,1.1383005542394739e-05,0.0015830002360954806
A2.3,0.013146790622260571,0.05026997523272125,0.002665735477169469,0.009338352690289096,0.004856567535052035,0.000336801842974793,0.0008954659618305699,4.120293696737681e-05,0.16990299213315313,0.07255135026839324,0.00014605102202539408,1.5321376517898827e-05,9.652758921491e-06,0.0024780787996812664,1106996.980249594,0.0007639663015842433,0.00039067920697684956,0.0020834434463042335,0.0002522928551592823,4.876203398228933e-06,0.00021499712575478772,0.004833004109510979,8.100369128736455e-06,1.1490550069722735e-06,0.00024333964791834636,0.00042849170983134434,2.2139854361011983e-05,0.00030371436718384747,0.003256277717260342,0.3451218742284323,0.13873601879379532,0.04363991349035903,0.028499558629667243,0.039697985332005616,0.00037497786934764706,0.0010925598322097754,0.0001183150794659296,0.12993256537797954,0.027723046404896992,0.005879181941231309,6.295466265375358e-06,1.4418813735610498e-05,0.011094718145544113,18620.01510642281,0.0014021166962782335,0.0002514137386847537,0.0015029841589431435,0.0001566259024240973,4.430598345887295e-06,0.00031681961004236165,0.005386395519513804,1.7679280472896926e-05,0.0,0.00011025461162067891,2.019822167185023e-05,1.8030509076193525e-05,1.742737265243635e-05,0.0012598152499739004
A2.4,0.014305339795951688,0.05266309326852804,0.0028813228028984695,0.009789450684658646,0.0055793672367285664,0.00034755335043280616,0.000918822926211323,3.9047058212829035e-05,0.17144686253856267,0.07100820633338104,0.00018556558207702347,1.4314334821279396e-05,9.697292537374767e-06,0.0023839997205675053,1018513.6789218843,0.0006898725232951586,0.00034303074320794655,0.0020537135077216056,0.0002292015507733674,5.5266386516314125e-06,0.0002150812108538604,0.004803167003076083,9.572567050850778e-06,8.15982195947927e-07,0.0002588733880171426,0.0004560209284240656,2.3309764099399435e-05,0.00037225861686370144,0.0033818892468322733,0.3464586991980526,0.14525872518432326,0.03979135897592266,0.029153732192791357,0.04286254236505773,0.0003393453510381735,0.0011476313556504527,0.00014289446262969054,0.13464017601694506,0.020517072899529008,0.0037906572278524446,3.8728238512008635e-06,1.9777626625934556e-05,0.010586569039207743,17657.744995165103,0.0012486534028186317,0.0002386501611217748,0.0011130790358145706,0.0001755138420340549,3.108006318438182e-06,0.00034429636454194054,0.004914065975371072,1.0569738979171568e-05,0.0,0.0002492994383158019,0.00010212499046057826,1.8789158458074975e-05,1.6193010189139956e-05,0.001083469221134445
A2.5,0.01596925621285514,0.05433519832062677,0.0025976700398575693,0.009682158657756134,0.005781595621211272,0.00036608803376028096,0.0008919586969264448,3.969449667775599e-05,0.1652185741312994,0.09780682805857624,0.00018050947587375506,1.5477769302636867e-05,5.5438737033290185e-06,0.0023269678005297914,928460.0240151262,0.000663645099593891,0.0003533589269797467,0.0020820238273194258,0.00021651059729916848,5.19631915102303e-06,0.00022097727987367683,0.005183745366865281,5.939327825442911e-06,1.1683409128195534e-07,0.00027138473446781404,0.00045682399464138496,1.9640532326428934e-05,0.000335982007886249,0.003298849259069307,0.3921158408106899,0.15342017624019214,0.039635924624039,0.03174071542853305,0.047487184193173514,0.0004377424789057814,0.0011076122392757145,0.0001809308102366858,0.1424959056811998,0.030822780754951987,0.006016972375350263,2.4482598237350264e-06,3.560967961323619e-05,0.010662164514414162,16949.357598418494,0.001242816420789486,0.00019907845258648204,0.0014358261118194327,0.00014169195083076544,1.109709563824512e-06,0.0002063252230630608,0.005578220693691333,1.823554543414391e-05,6.553638829577545e-06,0.0002681963932824493,6.947302947603056e-05,1.355391108339805e-05,1.213375542084433e-05,0.0011615983730371214
A2.6,0.0162247415752799,0.056227585839805035,0.003064383338407779,0.010164624785341714,0.006225139776411207,0.0003729073480956067,0.0009347110157015613,4.249989716451307e-05,0.1639533719950009,0.0919902265333261,0.00018749677753516803,1.4125707743019577e-05,4.3175134789699964e-06,0.0022689047707909376,838701.7509354978,0.0006099597057166523,0.0003170052671281262,0.0021204243122018023,0.00018962315399809968,4.93042154720489e-06,0.00022205091059501687,0.005339725461842231,7.420832341859461e-06,3.9219124092108625e-07,0.0002721617061269137,0.0005049618808257792,2.10362571473124e-05,0.0003702983936681153,0.00336426642918606,0.4184807319260534,0.15446297751118163,0.03635443462357087,0.031645585533405324,0.05073370662433951,0.00043424204252951376,0.0011652558055531223,0.00020936203863701952,0.14254886407240097,0.04699770205793468,0.007001656995803941,5.880601151822587e-06,0.00011958297972494562,0.009976043260889604,16329.20229393755,0.0011685367165798204,0.0002066554868067579,0.001601532333749819,0.00012260099416136177,3.717925308113372e-07,0.00026186207321050945,0.005443279237950222,2.3292023158819795e-05,0.0,0.00019895018036626978,0.00012461267411858226,2.1132110545213666e-05,1.4197938551794076e-05,0.0011589606037284157
A2.7,0.019010983024945246,0.060064013570680225,0.003236140742805248,0.011002555083357712,0.0070974688392340685,0.00040373087187902686,0.0010253111247885771,4.7545901704735814e-05,0.16834899435184794,0.11014315869139694,0.00020167847531835575,1.4955476828094238e-05,1.0887401190006034e-05,0.00243936648184657,753620.0322821006,0.0005791784426231594,0.0003410708434668347,0.002181870529422939,0.00018216876925166984,5.896997745220304e-06,0.00023632209108655853,0.005714075228240998,7.94483811793121e-06,9.518816088994796e-07,0.00029544606220476504,0.0006651811692579136,2.4396323460450673e-05,0.00035654634242614995,0.0035468096835534297,0.4216632734715626,0.1509307959886416,0.04101803950196221,0.031059589066725887,0.0471501775589074,0.0004289573892296744,0.0010877001353976718,0.00019171768673728587,0.1447021328461791,0.03157297755776865,0.01035448035621301,5.16306883509015e-06,0.0001410532778818007,0.0106617445760057,15646.765577822442,0.001306327578055031,0.00020657314758674585,0.0016209406207747586,0.00013600543197608475,3.880083341696134e-07,0.00026602802733394465,0.004892015073160786,3.611180024543e-05,0.0,0.00025170153726171673,9.989577591344262e-05,1.68904883973919e-05,2.1309726054955916e-05,0.0010560202618885293
A2.8,0.01671177998969545,0.05797381726060961,0.0027875518471997,0.010825927677168164,0.006384254191974278,0.0003814490289788995,0.0009019850097665221,4.8352575186046674e-05,0.1689153745679629,0.09815309855619209,0.0001711868056824804,1.7260092394370042e-05,9.209528218507116e-06,0.0023878014521401137,683491.1593282443,0.0006230722795794972,0.00032942670053527835,0.0021858272018898,0.00020151612526646997,5.241425928738383e-06,0.00022110350979552098,0.005682044911160512,5.9607669942579614e-06,6.399603823543342e-07,0.00027803957440251557,0.0006688345642767077,2.166374359795955e-05,0.00030968278569080217,0.003428290346034188,0.44059569381424424,0.15366088805722886,0.043194490754271606,0.031841672185836556,0.04539740056378781,0.0004116451148736171,0.0012417169826506064,0.0002397716488538919,0.14927257864758656,0.02929811365579196,0.009362120998447106,2.4443202941513213e-06,5.5973166228324936e-05,0.010887982662319565,14984.638399605416,0.001181062129337785,0.00017139755460807645,0.0016979940576304494,0.0002220524855030995,2.065516317193771e-06,0.00026178419083982293,0.004871272028262097,1.1547307186527412e-05,0.0,0.00013399829956485415,3.521280378271613e-05,9.91893492462665e-06,1.7815111772170364e-05,0.0010994957208470318
A2.9,0.01745014513862942,0.06196992959914317,0.0022043071269923437,0.01121372388262848,0.0070934905685785575,0.00039019145116443043,0.0009203175869068199,4.5616427637174876e-05,0.17494605815062694,0.09667131158091315,0.00020841831962347993,1.5049610082581936e-05,6.390565881025205e-06,0.0021065142155120955,623441.7318457183,0.0005582936171700606,0.0003101847479432665,0.0022081592236842355,0.0001584866531898802,5.8645423818987916e-06,0.00023947050542124114,0.004903912605754562,7.186498180202999e-06,8.699753133006015e-08,0.00027849613978760346,0.0004957701500646772,2.120804742647448e-05,0.00029196427718931216,0.0035032484965632884,0.4650432528126782,0.15528364711395345,0.04278769924765077,0.032909935407305205,0.050501703783650626,0.0003236060619914429,0.0012328132548487972,0.0001853841318316273,0.15193381775480488,0.029984357110231837,0.015879809794440605,5.68687010095958e-06,0.0001304789796057499,0.010985609545042655,14495.22890771962,0.0012387607219340553,0.00016702240507257947,0.00171161950897712,0.00021892109793997502,2.5951800205969517e-06,0.00024848715035848633,0.005572192825348718,4.354127065329242e-05,0.0,0.00041100653700032393,4.782044363120434e-05,1.8812766563451257e-05,3.628401863976714e-05,0.001178316720271443
A2.10,0.01823388931672789,0.062456286207152135,0.0023757469009235495,0.01134659033653982,0.007434871637335583,0.00039635880564096906,0.0009380656002741627,3.8556120936020456e-05,0.1720783394801177,0.10557416981384551,0.00023496727124907476,1.671447220020707e-05,9.455876861541292e-06,0.0021333041794877093,573840.4409597232,0.0005296090495578043,0.00029756549162627996,0.0021772865052758217,0.00017332859337833596,5.966905109923084e-06,0.00023721486009950266,0.0059253036258728915,7.697082935765707e-06,9.451737404217159e-08,0.00028830062684360785,0.0005849773202786085,2.2637667405399833e-05,0.00026448938894567,0.0035587213329339295,0.5138807466168432,0.15618159889006566,0.04039033268529722,0.03374411530476013,0.054574125748628736,0.0003188345609622763,0.0010902874330597236,0.00019943309337139734,0.15564738786757182,0.025228985879364434,0.008501818909937321,3.024444388233244e-06,5.994127688995792e-05,0.01108329579638668,13992.655804650869,0.0011266043075472405,0.00011880681651800523,0.001713817542680136,0.00013487194374027107,2.773526682170468e-06,0.00028769609619959196,0.004884394175894392,5.112436513522335e-05,0.0,0.0003399551422716154,4.5095826379330784e-05,1.0089112295591201e-05,1.6779059840444557e-05,0.0012524623651423623
