C,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Rb,Sr,Zr,Cd,Sn,Ba,La,Hg,Pb,name
1400.0753977128606,267.71094602484885,116.38287942881742,12.031226546797587,17.07109102961857,0.05111419590533299,3.2403680408232924,0.0,2553.2231125644203,0.0,18.3314946884002,0.0,0.5145691401119485,161.86341747246294,802.637809561077,5.951020990217198,0.4227141328552907,39.3214559988789,233.5576456211487,0.6192311940288622,2.33874739766305,0.2704549019740365,0.0,0.44791980210528126,0.22194863485289862,0.06975412437266695,0.0,8.26045812583423,1.2899043444578795,APP.0_20
1118.175874008187,249.86714779443213,87.99646473140697,15.164832874180544,16.714158119811913,0.0,2.654843822060484,0.07280765010034179,2194.1690852339157,19.135478948186204,14.024559557741588,0.0,0.9355802547489973,130.09389636750782,621.5537511215646,6.050191503832145,0.4773548539168808,27.07550479927044,203.19552851764405,0.4768958423288585,2.1375759389693374,0.0,0.02537540708471169,0.05598997526316016,0.0,0.34877062186333474,0.0,5.000701536333796,2.1649178167216023,APP.0_21
555.0711218174492,154.85326040749385,61.27615886547093,8.00547160457344,17.120621612566524,0.0,1.5632624137513609,0.2212859559341524,1432.8450705027826,0.0,0.0,0.0,0.30406358279342416,91.02024199046875,490.855345947116,3.446009692520188,1.2327713287596114,17.424731501104404,129.98330900089655,0.18989118725432858,1.5278471501753597,0.43272784315845847,0.010150162833884677,0.0,0.0,0.06975412437266695,0.0,2.342646403654082,1.0068217009042373,APP.0_22
476.38062232055086,111.93468660955487,40.38436127809179,4.84683473655913,12.180809071527088,0.07528050902300866,0.8668742317264091,0.5198038692461093,1005.0315373882466,0.0,0.0,0.0070175929828,0.23389506368724927,67.75600544299128,398.4233605751094,1.9976067177738197,0.1774711169742017,17.181355419477157,88.20946049200651,0.1622236222357245,0.6446754906555343,0.2704549019740365,0.02537540708471169,0.0,0.010088574311495374,0.06975412437266695,0.0,3.801719127519208,0.8713136590920656,APP.0_23
310.0872975821644,134.65428498426155,51.20862283220664,7.538712993786741,3.4502298571974297,0.0,1.4213510937190403,0.3046589189792331,1142.701948110519,0.0,16.83711841040472,0.0,0.7952432165366476,69.96761474342851,310.15699965098827,4.085207085119598,0.5771044689478805,17.316695722435092,85.58019655937511,0.015222642229550415,1.3423921925595783,0.0,0.0,0.05598997526316016,0.07062002018046774,0.2790164974906678,0.0,3.2932231545188166,0.20972318168032844,APP.0_24
185.59071247579527,71.01789296428849,21.491444702855052,1.946216687924835,5.199292312166804,0.0,0.0,0.1953364062314939,658.9579845483021,0.0,11.35958037864703,0.0,0.02338950636872493,31.261310432487846,241.59196796389253,1.9319565098705596,0.322964073073149,8.018274178964694,48.950280393150344,0.15955669889726243,0.05596899770068098,0.0,0.04060065133553871,0.3919298268421211,0.13115146604944006,0.06975412437266695,0.0,2.103758326158802,0.0,APP.0_25
352.63608555230576,79.59712502767654,35.558266487381076,3.5800228041290696,0.0,0.0,0.10226654027041437,0.35394547362658296,708.6764787239034,0.0,3.8841187279604417,0.0,0.44440062100577366,39.60096857638466,195.37667537389913,2.2808079188506793,0.3547313445868594,7.397112516004233,56.927840309274366,0.11289055724619418,0.0,0.0,0.0,0.44791980210528126,0.07062002018046774,0.0,0.0,2.0027320732132887,0.027153042406225847,APP.0_26
76.55249706055235,48.60250811056535,18.642468816064838,1.5082292333620666,0.2665901972786564,0.0,0.009463242977355346,0.10426241893419358,399.22875500095836,73.45815356216124,0.8353303913664907,0.0070175929828,0.0,25.042542094951074,128.7065138515255,0.8434204222196673,0.504672990677959,5.0843949572033775,39.360614250609,0.24889110557771443,0.20008435095255178,0.0,0.05582589558636573,0.05598997526316016,0.0,0.0,0.0,1.8497861084835998,0.21831058271609982,APP.0_27
6583.011636489042,3237.8306709071658,1303.74447467721,196.2561559245756,548.8755111733504,3.6664177762740335,46.80369892213342,3.6374335639691378,37576.88710802748,225.72346328966174,3446.908178913457,0.4070201216516724,11.063282135669526,1430.301969941903,8902.471668722266,63.7100143074574,73.47170817120545,1978.716485431712,2677.150783782108,2.550096040051994,46.386304765405775,16.764975948276902,6.337667365336577,0.703998895018914,8.256656046704926,9.43910597949763,0.1826656197877814,32.00080654767897,35.89299413257038,APP.1_0
6406.354391640503,3095.611534058024,1338.7643355782639,193.31099527937067,489.9732743572249,3.015735564675947,45.38246789493856,2.9845351140184713,34581.3772113535,238.6869300915644,2925.450180179205,0.485550399017061,4.309529108541934,1348.7186345906466,7962.183650836972,58.232582198683225,58.85736176139968,1615.7551628808133,2581.019503834558,2.1010886969001445,38.72851764676475,13.570148968238646,4.41601474868666,1.5633844680925368,9.364108770564178,11.999272002087345,0.0025022687642161836,20.334545459478914,41.82578024890931,APP.1_1
6150.123279959908,2841.703342663627,1250.0318347154316,161.3130889349345,431.4243016906124,2.8980589972890507,41.54883595054904,3.4024964468044483,31502.92755412608,755.9798460480883,2243.2695915822487,0.3171282797129205,6.361963922599099,1227.7568853822781,7185.889823164476,56.52363018920296,62.16155298545094,1435.4662468368024,2368.568196355458,1.679580146222687,34.96323754050149,17.79950090406819,4.474968902546443,1.677968603533962,13.14052838413462,10.730331221573595,0.11844119898301662,14.752625540480459,67.9465519413247,APP.1_2
5560.3425123804145,2708.5135590876266,1055.3355941044153,157.29553297776147,373.6060026633133,2.684051175864772,37.98708903444639,2.859126187438585,27538.73783778766,264.6149008031816,2056.0524454358265,0.23859800234753212,5.151555316402366,1124.857794396183,6375.557197564136,51.98014709027833,56.6335286652859,1309.018224085189,2106.5285798597142,1.0727354481219589,31.81017331070981,17.157181633897068,3.643071825384483,0.4592046033211119,10.089131111311042,10.50030201413908,0.07757033169070168,13.619553006356464,50.17786999283538,APP.1_3
5359.498341236545,2497.64274162186,905.6502498484602,145.67143741775715,315.06753682890746,2.712710529162315,35.71508865595474,2.640026379864574,25265.879962007955,46.09141993311786,1722.248913873573,0.09122864795640932,2.3798904738145326,1051.4546265611746,5974.414763408113,48.445501225279834,47.547220343442355,1180.212340622562,2000.693244231372,0.8103982950748057,31.440622119685095,18.022591810643103,3.3865068612291513,1.2977521398205338,7.0143683570903965,12.785858902910864,0.047543106520107487,13.293001256138476,38.979522856211766,APP.1_4
