C_i,Na_i,Mg_i,Al_i,Si_i,P_i,S_i,Cl_i,K_i,Ca_i,Ti_i,V_i,Cr_i,Mn_i,Fe_i,Co_i,Ni_i,Cu_i,Zn_i,As_i,Rb_i,Sr_i,Zr_i,Cd_i,Sn_i,Ba_i,La_i,Hg_i,Pb_i,name,sample_i,C_a,Na_a,Mg_a,Al_a,Si_a,P_a,S_a,Cl_a,K_a,Ca_a,Ti_a,V_a,Cr_a,Mn_a,Fe_a,Co_a,Ni_a,Cu_a,Zn_a,As_a,Rb_a,Sr_a,Zr_a,Cd_a,Sn_a,Ba_a,La_a,Hg_a,Pb_a,sample_a
520.8809177410212,69.60475675200453,25.00209323411652,10.077273081800469,75.21812869751312,0.0508905984814507,0.1655828826645672,0.1132749799940736,190.65391808357265,29.958772840678705,55.80874537755752,0.0,-0.1929637734192693,3.028994129702648,634.0294768690555,0.2033349277913344,0.2757359644668683,2.574356309324356,0.4109957682750982,-0.0024444607778812,-0.0035412921008378,-1.1995924068998345,0.1496609115719591,0.0,0.3994152088844445,0.1335716859658978,-0.0075068086281328,1.001347068222871,20.48783621330039,67._19,67,290.5618899361725,243.115281902982,75.17165732483684,34.84821115775868,-6.850242025947746,2.0380196257701617,0.1855240036966323,-0.2506191996369431,779.4343671801961,88.4778876342387,0.0,0.0024505880257396,-0.0233895145551696,14.55068947257524,4369.048320550188,0.9221202555461084,1.6137678310411792,6.70949474623052,0.1138996061378347,-0.0205556838895694,0.7667694728619349,18.925170510213384,0.0,0.0,19.57471439341881,0.5332974898846452,0.0533817502445,24.59861245626294,495.55814660956656,67
386.6832296523344,38.5494810562813,13.958783104306852,7.665082875921158,48.57712867595696,0.0718911888264953,0.0673540429960184,0.1825638889770894,111.72110689119098,-120.66101733697715,-15.999112372001594,0.0078530207188476,-0.2543612000079214,2.3414611517313952,528.3367096842411,0.0773342044576095,0.0355788341247571,2.315405691383192,0.2508978136323656,0.0122223038894061,-0.0035412921008378,-0.9511119657111884,0.0816332244937959,0.0,0.2219490457488814,0.2003575289488468,0.0,1.243594117846964,19.097748568146045,67._20,67,32.07210587047675,97.29879136615232,19.65315008988789,11.693795501450923,-2.1385849454895336,0.7849753120694813,0.8759244005805855,-0.2849415918443115,298.98397007891424,-10.289151887373094,0.2666685333464,0.0171541161801777,0.5379588347689016,5.324877234459303,1783.5425920537634,0.3134468967985592,0.1677287919866656,2.728973746731029,-0.0175230163288976,-0.0082222735558277,0.0875316642493524,4.631552028872988,0.1243934849429271,0.0,7.226688273267031,0.5332974898846452,-0.0106763500489,10.336495865939806,195.53394477760256,67
319.1214996147729,48.94386963694623,13.000465462100353,7.310091594426369,52.32158878844403,0.0698908714763545,0.0687600363173379,-0.0132010816100025,118.927077644898,-124.3642457198768,8.872281463036387,0.0157060414376952,-0.008771493653313,1.748097455924599,424.1602873617397,0.0676671177806197,0.3024200900604362,2.51272721538113,0.0,-0.0024444607778812,0.0070825842016757,-0.2884974558747992,0.0408166122468979,0.0,0.6016491091291958,0.0667858429829489,0.0,0.6385381822192145,15.12167809665128,67._21,67,44.80039674105426,28.92073400914265,5.346209640977577,5.13492002443327,-10.23375871924586,0.1844513979852785,-0.1807314554594006,-0.0473658619253292,100.53291186802808,79.21915990202763,0.0,-0.0049011760514793,-0.0935580582206785,0.8700187215152111,515.8532502818497,0.0464447547797432,0.0,0.9741782974788182,0.0350460326577952,-0.0082222735558277,0.0651289808110621,1.3861014882055318,0.1438320078387313,0.0,2.6448175691575675,0.6060198748689151,-0.002669087512225,2.1791163321978075,79.76567497538478,67
8060.179195377887,1886.64708529382,144.84265579595436,55.429271502312574,367.26192505289634,0.4444570805514338,7.258527835716671,3.6091043431415657,7742.521231137509,757.2266682609966,1405.0604519701644,-0.0220552922316571,1.8711734441236083,17.350195043151306,6774.33731750683,0.1563343716731509,249.6617650618523,13.873769376368584,1.2240199778723395,-0.0496125224201155,9.769300693391086,13.52007853131492,0.9292818424427924,0.0,1.9443510847806411,4.293097381298863,0.0182943706567088,-0.0258501584002813,18.062818823289188,93._0,93,30871.314004746724,32413.11721023763,3649.866622614147,6400.978189227796,4806.852397705688,66.5149110103115,212.4210864158876,5.140305253161574,227384.98810719108,38540.39214679265,464.6580559341005,5.352462377534004,2.455896081172719,326.2247938731191,5853.648936547643,508.3731963826253,840.9179437624024,6907.724612088478,133.9664949645661,603.851084687967,316.23197008763754,5203.647361494272,6.243713106176049,-0.1597233402856041,3253.1789177731,639.8551275628082,9.362744517172375,2881.021962174604,182966.94171210995,93
9604.31651917748,1621.4639636935813,114.10899141479806,42.37145124549456,311.7457933479718,0.4694574888590457,6.077694860656632,1.7176124621430713,7267.584524757867,564.012407779491,854.2202018946983,0.0514623485405333,2.9447404228049896,7.8570997570411,2360.942103863904,0.1956684400180646,102.52095389178562,13.116363017172077,0.350063023932507,-0.0232782860620691,5.706150365804753,20.50957758905063,1.2376760647277454,0.1796887578213046,2.4258480925699155,0.3660875532425349,0.0261348152238698,-0.1067818189995478,20.91866597186425,93._1,93,29747.65011162457,31444.868042812763,3473.729963030735,5498.165005756429,4549.446209172781,61.75371724667269,229.0449120582936,5.294284312475656,228774.6042772325,35144.2224937964,371.084579439207,5.388222310090219,4.262744578089173,295.1879261300024,4947.558391604987,522.2714336162435,815.2490428530821,5814.459471042417,138.8959235719701,533.9769624705659,313.2625373661539,3867.200312327499,5.034101301952439,-0.1597233402856041,2578.230003048836,524.7757392536263,8.078975990272317,2699.6938795855845,131426.56685778443,93
9081.03488212812,1012.2004885748524,62.58538818227535,28.366767918271627,310.6790282940242,0.6361309714270276,3.5034542411190164,0.6480569134904679,4599.667779763664,422.0374191671305,337.6514691620897,-0.014703528154438,2.925452890331542,3.2067735369767774,1205.2850470104397,-0.0020000116667156,31.41715013459409,6.115903948433703,1.5364508387703246,-0.0447791459228677,4.81047567277511,10.037858072966852,0.173848533644195,0.0,0.5204814808107897,-0.0435344889701751,-0.0052269630447739,0.2493008405004231,7.183009694845275,93._2,93,29317.70833543378,29013.58343504966,3346.496372845528,4836.579357930453,4465.966259626177,59.4447126646246,210.9070765561024,5.696876397336244,208258.5579884158,31346.06273760555,341.522680116755,4.008382724628503,2.3155644951325405,301.50209726106294,4536.999525128879,500.4972861541844,771.5723013456114,5031.225512178126,130.85912524179494,490.2328122647351,286.8381453936432,3473.970647896672,4.362236929051476,0.0199654175357005,2265.956464771703,482.38712668184087,7.53343659712313,2449.41369984772,112112.07820556407,93
7770.0260494938175,981.0360863067076,68.18147394618973,40.1157216522214,227.6272295812523,0.0944477283355358,3.730095296436603,0.699095455673949,4734.983381871075,300.4205220688542,460.8492067413469,1.0408340855860844e-17,2.1430631659310486,3.44737665017772,816.5817709663766,0.0160000933337253,22.07459499840985,7.417154012277944,1.3805407868967348,0.134890127034388,5.172631815608457,8.271443578090564,0.4051451641219714,0.0,1.91958722866746,0.6094828455824517,-0.0130674076119349,-0.1067818189995478,20.63367741808066,93._3,93,27435.898620487555,27431.743176063454,3185.354610325396,4426.375919140532,4062.374766202671,50.34927353983692,196.2284749067197,5.311871384304897,189442.4927371386,29950.652461696325,405.69038474011137,3.511623474051538,4.4381683931863565,273.8154718410622,4260.67883070854,475.9145270771836,730.2798277213484,4472.821584232028,116.84682097084934,447.16508654170906,267.22222796690687,3127.583957981104,3.713699283089807,-0.1597233402856041,1869.713009022253,478.3765094404795,6.477652567372902,2310.2645881589724,83109.78510256163,93
8026.441763972907,1173.3224103272728,84.61691572522355,50.28009004398793,238.11739448469567,0.2111173887214288,6.03373404855216,0.7329692623900479,5784.695926966117,260.29657700896865,547.6806397730296,0.0514623485405333,2.2763872301526678,2.593086091258036,636.6311028868162,-0.0020000116667156,14.443813145662403,6.611640448079118,1.416382077229859,0.065889961436664,5.450975159412024,12.996005893603224,1.5901308482202414,0.2500035729671979,2.3102905730132384,0.0870689779403502,0.0104539260895479,1.8882414855467349,29.936518943619923,93._4,93,26052.399988607016,25194.49349662905,3067.0097734297183,4921.63288051857,3934.9049564764177,57.10283402153277,190.84495740334995,5.118277598818447,176250.79436981617,35002.534298656785,556.95978073017,4.329367160933258,2.7804292058478106,270.3417113265264,4008.236005079624,456.4642325312363,655.4561081041502,4431.19293192703,117.1461371633724,440.1559057746588,257.60327805613537,3203.226707804377,4.758096000832828,-0.039930835071401,1771.3017721712222,440.7389666186093,6.208521674984217,2236.545173153246,89761.42352839545,93
8935.87646543821,1538.516106358897,120.65077669531524,47.133331340820085,277.47888742974385,0.8278075739316424,7.169210051331634,0.5358563859412067,7506.49939335481,220.7909365606834,805.8699406574322,0.0661658766949714,2.513204468664464,3.218454613265658,524.4982973116695,-0.0140000816670096,6.050606107761494,7.970211783580837,1.4904516517732094,0.1370581809748017,8.190898177049927,10.113967294597549,1.84539188338496,0.8099069715086953,2.984396928943134,0.348275911761401,-0.0052269630447739,0.6054823669629792,45.7883610258369,93._5,93,26307.532070846886,24720.38342554976,3132.840402578373,4270.836295959118,3739.966230384067,50.124095466168974,182.1482988832181,4.671710745840558,174660.3490400827,23850.20455155512,212.1046423807163,4.212240192413085,3.54352186826586,270.3218827346111,3773.981505665828,498.5687179811301,679.4073315048239,4170.616310303462,106.121593748049,469.95482664973247,261.4021465310421,2815.867123705558,3.658618592315793,-0.1597233402856041,1604.0498816688437,439.92222953984543,5.709046388290802,2144.52962160464,76271.93985350283,93
5206.8892833483405,850.5315965241465,64.14958651000131,29.153044487955498,184.07487546086463,0.1694501550636948,3.036883861975579,0.0752366114515373,3975.4013563178114,21.39999048713898,442.36985413209294,0.0588141126177523,1.1466696494133708,1.7302236663560324,413.12504579463166,0.0040000233334313,5.771045134478967,6.212137659363847,0.956995109922278,-0.0351123929283721,5.461634606185682,5.811997862860531,0.9130847740956118,0.0,0.9015567773428396,0.1523707113956129,-0.0052269630447739,0.1795742773790769,23.727334244480897,93._6,93,23244.88007364503,21529.13916115108,2745.9500219359493,4551.8891389248165,3856.9239927495,61.88811331741395,156.27205958028347,3.105426203224629,146722.90931520666,21756.57020830641,435.6012343451007,3.839789196822884,3.315473954125898,231.0185594004932,3554.559368287406,464.8291093325807,608.5172525794516,3271.673872977613,98.0247699806106,409.1120119912341,212.5920021162494,2684.944518127666,3.360618840323626,-0.0998270876785025,1343.8355184455922,395.30798694633313,4.850031279865644,1991.3111369994872,68883.55271920559,93
6794.930742293724,1043.8548728147623,48.63994904124662,33.02782153403927,194.57196610160412,0.3361211618546735,4.9922470207321386,0.3638545483951902,5294.197707433615,43.00430219935421,416.2891154252843,-0.007351764077219,0.2379880404442845,1.6812144839265348,318.80016852108906,-0.0140000816670096,2.753194813553401,4.353513872805367,1.3894968232490277,0.0035546190496102,6.333483221619328,9.150422009282558,1.1741824229679436,0.1197925052142031,0.973091456056928,0.4877851994124933,0.0026134815223869,0.1058814398903508,11.242436329822027,93._7,93,23413.40783361961,22611.216447554747,2835.385843039277,4490.543824471686,3910.78150117952,59.77899690578672,171.8113751504317,3.257192671454131,161508.4220775438,29353.10883673612,452.3623925667961,3.9016163465825673,1.9208655774373595,241.2760901027248,3394.984776132804,450.6792287510469,621.4696822196021,3589.134410104832,112.87323702131944,417.30660742905854,222.0151327469129,2952.578434043908,3.3385697373294647,-0.0998270876785025,1584.9858970083965,434.6509619795602,5.637461400261915,2108.9043393461507,80903.12376102172,93
5296.780569850334,833.5153565099753,46.82343344613276,30.8191898597603,177.83623455340583,0.202783187340943,3.95274927012473,0.3612006470968032,4312.555527341887,117.08152202938864,379.2996229225353,-0.014703528154438,0.3677996988684396,1.8553941886671987,278.7226253444856,0.0220001283338723,5.8346526206072165,2.8349522287187483,1.4868745061987867,0.032554878033097,5.287464697465191,6.243028263266528,0.8502417362154657,0.0598962526071015,0.4516957468991115,0.8142938666888069,-0.0130674076119349,-0.0079831202815736,11.4974102045532,93._8,93,21633.143871141925,18494.441613644685,2570.4491593136686,4267.247635998245,3698.403177759023,54.7186091127977,152.88392164218445,3.1867883235475216,125186.69362475512,25104.23529819128,469.215902366794,3.503625123510122,3.0523333194843563,203.701009792566,3241.8766894655328,441.27310316798895,567.9375993089639,2903.412641307525,90.37700662272744,374.88642441849953,185.29837320377428,2540.726003077014,3.8627070957319303,-0.0998270876785025,1184.0625944838143,374.6758968274739,4.135380851959594,1789.0802659580904,65503.77033683891,93
5779.141716777414,894.717358939596,45.94231678345086,27.563951611159432,191.8752831943634,0.2527861181615733,4.074825697222551,0.9049900415319448,4693.118782769694,139.3076991160048,406.7391135523721,-0.0220552922316571,0.8221405033529829,1.5690505999770392,231.28025379845133,0.0160000933337253,5.8220054891573465,4.290807690781566,2.4600058701599066,-0.0012787574476375,3.954803687766324,6.15849927383203,1.0847746056652146,0.2395850104284062,0.5906419278872235,1.3545193758120424,-0.0130674076119349,0.4352116079505299,12.01545537917979,93._9,93,22701.35359219933,20219.94910214376,2604.989294278438,4189.5288045221305,3357.3629507919154,53.55059353634652,155.0674400690665,3.1846109980354456,141310.71137164606,35303.229285688794,495.6766480320056,3.808712337729976,1.3682889591734977,215.47105937562716,3049.344297229227,388.0173850582822,531.0616228328706,3159.759922269507,90.88535656027048,368.4312024510657,201.2274704577869,2613.631865433072,4.530705488559321,-0.1597233402856041,1315.9263199932975,337.41050961103736,4.741457439437791,1835.3158451198965,71017.50842816221,93
6250.726548096653,941.309565742914,51.9645780036841,32.71099357303439,244.4299261065506,0.1694490163276455,5.060846736901648,0.4342317315147108,4819.175436703494,359.06964906594254,423.9780247641111,0.007351764077219,1.474711201271223,1.4700432846919833,202.9599743080033,0.0280001633340193,5.815603643509421,3.9902227428161674,2.533483923364705,0.0733892438828868,5.64546496525078,7.536159695636877,0.8832817147942467,0.0598962526071015,0.9552081475161496,1.0844066212504244,-0.0052269630447739,-0.0035415659751214,14.870937220898126,93._10,93,19586.33432693773,16877.806270956495,2262.909226562489,3556.181323666014,3333.911491000887,40.8713051753788,129.2428407230832,2.958029323413034,107640.27295057366,31352.68273171305,1187.3286900380865,2.678858346230615,2.789206929385542,172.99025701765177,2818.932509740427,426.2619275934256,527.8938271877031,2099.88556901008,85.806961855169,330.3061383094308,161.74866099434934,2102.982778237544,6.816528523564419,-0.0998270876785025,899.0607027926511,315.58959697131536,4.0022543577399805,1480.096272641399,42816.80005369267,93
3976.994708780268,578.654732870469,20.23101683940704,16.071573175574237,125.72433662562833,0.1527814162876293,3.2782570521444785,-0.0893158569171493,2974.3033960771627,205.35891991993932,202.5637027988676,-0.0220552922316571,1.3220934645105535,0.585346703674672,164.70120799397085,-0.0140000816670096,1.1647907641783894,3.347436220211739,0.818402682171102,0.056721760519336,2.696519512490448,4.400545960969849,0.1589472307604068,0.0,1.0501334137397482,0.3571817325019679,-0.0052269630447739,0.2856141439075803,4.395568807963286,93._11,93,20773.576631296117,17482.737682262086,2299.111149618165,3907.140908418767,3104.3030390756194,39.89527827332977,139.57319061249166,3.230805747775932,118659.49941774004,24055.46275100306,364.130603605247,3.081703939807752,2.4208225172096345,182.1536734798658,2641.958676529121,429.0266297959094,566.0397338858987,2709.5502169653205,90.9753561444161,343.14886008878085,175.16464840711794,2160.58474242763,2.9867771227567754,-0.1597233402856041,1111.6631226021336,341.49034320701816,4.090168037186249,1587.849250427509,55673.68513314304,93
3780.505130263041,570.1280415519047,28.345113000266977,16.60102252166068,136.36556481259706,0.1277831477517404,2.967568847821984,0.6779689643365692,3109.4926269642247,105.97120777813169,156.03088837024666,-0.014703528154438,1.0817638202012931,1.026859648180399,139.48879385425664,-0.0080000466668626,3.0962970027276784,2.3343323739222765,0.5489862203896813,-0.0157788869393809,3.069525796789461,3.124322692975102,0.682439654569829,0.1197925052142031,0.6594300694040791,0.2176724448508756,-0.0130674076119349,-0.0816720499096305,5.311995577307952,93._12,93,22076.619274739984,18785.022094045507,2303.6723767486537,3476.521072384582,3261.3771698764267,44.581178686267535,146.05251697652338,2.746826595530379,132477.4330657594,19546.457437160054,391.11485242726,3.213550577697853,1.833153669888768,206.29991720106864,2489.6184611615,416.4843981152349,535.6927204817168,2885.30745211714,89.48096224234001,357.98462445702233,184.47716782833447,2330.823944757144,2.601268074333124,-0.1597233402856041,1156.0185757125491,334.81287469796274,4.648036153173764,1699.1631974749223,59508.90975471789,93
4100.803672626385,501.6298470642416,16.637083400873784,19.025293821576263,111.96551175669435,0.0611120685543365,1.714738570017322,0.0109926267005542,2633.823856571133,26.33678251333401,152.85217332478396,-0.0294070563088761,1.0624701476622431,0.2951705225697706,122.19927602620596,-0.0140000816670096,1.1902028913798548,1.0163367104063732,0.4402629981445687,-0.0399457694256199,3.0085357151758947,1.6621735126644444,0.0533421183436028,0.0598962526071015,0.6470550028963422,0.5441811121271891,-0.0130674076119349,-0.0565622808197133,3.2860911686096475,93._13,93,18388.6843164127,15338.289833717456,1845.8519941274665,3472.5410433467678,2742.023559677839,36.42814930135738,121.73242872365132,1.4401359499027029,110741.86731744636,17885.45637642184,290.08710113483903,2.7998274636722997,3.148822950570678,165.2534689812121,2249.376980994281,347.36564069341085,454.6084796252755,2424.978126551471,69.22684591652978,298.75590433399384,165.82793454112343,1918.3772434438465,2.430224538038858,-0.1597233402856041,921.5587431306992,268.08767482388,3.1959959741990205,1379.9898652900745,47117.8238592824,93
4390.999264752094,583.575541596977,49.589282198509125,20.072402846749767,110.46078409618156,0.0444461766183942,3.4431298551858505,0.0734636995080133,3051.5705509193176,93.6251830952468,306.527430538676,-0.0294070563088761,1.4062929662616808,0.9953607041097996,122.1536253662332,-0.0080000466668626,2.8675371555278333,3.265272682785134,0.7144634839440288,-0.0447791459228677,2.828868346558058,2.9637377283896424,0.6558741948465636,0.1197925052142031,0.5218552309314523,0.0870689779403502,-0.0052269630447739,0.5418381265265936,6.400770351487616,93._14,93,14907.613406544457,12084.709925175608,1611.9447592296272,2852.7671154153627,2139.2820775507435,35.935876294510095,93.68018147592969,1.2355331103615204,89020.35146245669,19669.98943334276,358.4313614618962,2.093548551305473,0.9209610304397696,145.6853812674259,2021.26523153311,275.93282607404245,356.2148381988823,1834.594509262852,59.518096962741794,239.73896911533373,131.71418443496026,1673.125410605046,3.783031352216124,-0.1597233402856041,678.2315634312687,223.47900947834984,2.350538976787981,1131.4551851965352,35941.28815339132,93
3770.6370081013415,506.77391518232537,26.31677974583052,18.05779884138609,107.30708806339617,0.0777796685943528,2.0071596420203077,-0.1034024428886594,2659.25639457589,116.46750407094564,228.37426438944348,-0.0220552922316571,1.3413871370496036,0.92169099237219,106.16917305336102,-0.0020000116667156,0.8788853205549954,3.373395128523805,0.5788566804375036,0.0250555955868742,2.4479903924609605,2.7609001016793995,0.3967231420841745,0.0,0.536997780671026,0.4135776452166636,-0.0130674076119349,0.7623256882410226,2.3022255595528613,93._15,93,12358.96911801001,10549.216193788445,1516.795209719653,2755.6125497986445,2411.0164708175585,37.83653917515521,95.55252165419095,1.2201550853823415,79065.58479003345,16644.394816455566,247.093806823072,1.577576100312267,1.3595205681827265,128.19512877919863,1774.218081315583,318.3954062650445,284.8798537229988,1432.69448880482,57.60624029782745,232.36488109924352,120.51876904123228,1971.8183066688089,2.3123178173637,-0.1597233402856041,677.9330384960429,287.60931378278246,2.9032176740963824,1081.1884497321134,42745.23751227332,93
3183.9581955813915,425.32861435122777,23.85210304120939,11.518104095704295,91.44997642613214,0.086113746291222,2.106994993153954,0.1799464986634096,2352.34954161312,39.30076612518002,100.08319868123488,-0.0220552922316571,0.780040752477419,0.6153432035051304,88.65358688485647,-0.0140000816670096,1.0631413660943954,2.49597948138514,0.9671571883716464,0.0127227032904728,2.649180929138632,2.0340466363403698,0.0883286930323272,0.0598962526071015,0.4090461746500836,0.0870689779403502,-0.0052269630447739,-0.0258497676224152,0.880084626263343,93._16,93,12022.813059661088,9225.933947525293,1316.3743910906128,2351.733112397289,1810.4587952829804,25.316398065316413,72.98733491535916,1.4071646914864306,67735.55420456844,13464.431286311568,90.83173098486944,1.3388066427105552,1.4735376487036311,109.1988155318778,1512.023220348973,225.30440758615612,276.8989941837187,1628.8819227499043,43.82985116240741,188.36726879073544,96.92159980147984,1376.8827944055008,1.180448993178843,-0.1597233402856041,686.5418568417751,181.39630476624663,1.748323467688591,967.5085945190168,33388.21920693838,93
2912.6522649891936,319.1379350814708,11.526259067562597,8.501127632111343,54.53748632794935,-0.0555571461496047,1.7051020216117685,0.1821404246879319,1630.2552255970925,-77.36877751802535,169.35964112106234,-0.0220552922316571,1.3220934645105535,0.3681743610382954,71.86514447359897,0.0280001633340193,1.8446101967684831,1.449901507755767,0.2383541774515239,-0.0052774413539456,2.088630270918176,1.7889445149128766,-0.140374819145643,0.0,0.944204905030783,1.0665949797692902,-0.0052269630447739,-0.0615842346376967,0.4497006678446968,93._17,93,9988.57573361618,7281.059592257487,1096.8730265873185,1656.0527222723956,1544.7676940596646,18.3477182824141,59.5337512561923,0.8747879004774353,51678.38731188909,12964.60055730769,193.0381319677446,0.9762310052953646,0.3596160211851368,78.83177915397675,1309.702815233889,154.00670810083597,200.93234692101183,1132.3773630039732,33.22578821040371,125.37132880528893,67.59755222642747,1250.7941837646313,2.595454364038913,-0.1597233402856041,466.9118993088248,140.49861715670505,1.370143555198315,783.7183588861413,24334.55386242755,93
3502.6829468555457,315.78268221088774,13.675856315756922,11.71482336180812,98.8057627986409,0.0527785532183407,0.537706639829047,0.2490125930980332,1562.6532596884217,9.053360809720417,83.9889254785038,-0.0294070563088761,0.7151349232653416,0.2605038092898187,52.561627128588455,0.012333531669623,-0.0741248195225818,1.9818632899130135,-0.1230623310347663,-0.0399457694256199,1.6070892665207532,1.4170713912369504,0.0993420192252543,0.1796887578213046,1.293634834843264,0.2176724448508756,-0.0052269630447739,-0.0967379113635809,0.5782450858629811,93._18,93,8184.276539237551,5896.460266842872,1000.3617031000288,1786.546589887976,1587.9945022076618,16.281502935768906,54.42594547169067,0.4919928617118568,41041.08700480628,12618.839924338045,130.23963298361454,1.2099919902715437,0.2455896081172719,63.85467171902707,1147.9242470527593,131.14722158683352,207.92225071277747,1069.6552171047197,28.344166367628688,110.25832562694868,61.50828551356411,1125.9366713465397,3.428648794608757,-0.1597233402856041,436.82140939733546,114.44800529594085,0.9178934466705982,747.9360618390625,21693.79397685376,93
575.0919922020175,157.078068110792,5.846470600470735,0.5413320075687107,18.08415261541313,0.1027800979258748,1.0188951356552631,-0.2344993465367344,961.0897933785012,4.1155835504282265,51.51823854385629,-0.0220552922316571,0.2607941187807983,0.8100212339113784,34.227728477027085,0.0243336016699169,1.1965575909783217,0.6060232284805576,0.0483845082806834,-0.0197778042010761,0.947462324272435,1.281845123481841,-0.1552761220294311,0.1197925052142031,0.1834280620873458,0.0870689779403502,-0.0130674076119349,-0.045937582894349,0.880831898407052,93._19,93,7805.084431787827,5727.089820956015,991.213299623166,1495.5918448651728,1112.4392319314857,15.630412158072245,51.47703660854181,0.9165750249538422,41435.258789445325,14193.53971072796,84.45741994436453,0.8497433862735394,1.2191796495955884,63.07665807873748,981.2255826337524,123.4318662582006,193.65332122257607,988.239043324984,24.11976114187105,109.02356018906936,62.23569338908063,1031.6849218382058,2.7541897158920703,-0.1597233402856041,384.0241231423234,98.19580391152849,1.1104010845453876,677.7722202140602,19346.78589197036,93
3400.3483419791824,496.5271131012722,33.63154072665114,15.978485584373631,87.16632922233856,0.0527802613224146,2.194689441058878,0.3352525082814159,2691.957154041333,-18.107067322044927,178.22597640021849,1.0408340855860844e-17,0.4327055280805172,0.5736805620177233,31.288053258173424,0.0040000233334313,0.9424225321266162,3.448543068558912,1.293919630978515,-0.0592792754146111,2.3648581685158323,1.8903722027931076,0.0164141630739604,0.0598962526071015,0.1201476810663237,0.4135776452166636,-0.0052269630447739,0.204680138608325,2.800065954206165,93._20,93,6186.827301794146,4712.579975898892,728.6147015263188,1143.7948374225148,915.6852956838308,12.065701933954823,39.54544369224702,0.872595483710056,32968.2909183155,10192.846360443711,141.99682440958358,0.7267667860635867,0.8595636284104516,54.356416018589165,816.4258408168154,86.7813437109597,148.3979815628242,820.1932878512549,22.92508032914639,81.18424879452539,47.69262165564534,803.1093199198103,2.3336949995138925,-0.0998270876785025,262.21412425728727,99.90372278383812,0.7223795260444561,543.7076984085114,14385.915471218124,93
5286.627590120988,485.72160108714377,19.491812401932613,21.89299858792413,210.15868892691196,0.1277804175880826,1.4849407350955277,-0.0281628029064943,2328.98413664598,24.48615528813116,97.64108551349176,1.0408340855860844e-17,1.6010104538979142,0.6363468553209043,31.288053258173424,0.0266670750059616,0.0720039178536045,2.598695066928814,0.8094491548847688,0.0277215015358492,2.3491503976115724,1.1212613421779962,0.7912821397978382,0.0598962526071015,0.8671634288649541,0.5441811121271891,0.0104539260895479,0.2934407915223818,6.105758311135961,93._21,93,6044.272583745797,4710.178813966228,743.0927548747203,1011.052926291726,858.3605541943032,10.932522116556065,40.57254656210097,0.3072235653289228,34932.401564711545,7872.118007117867,22.638815178546203,0.5040417516332916,1.508629877760636,57.13177247145475,717.1687730918684,97.79138280735565,121.80116743254987,779.347402357415,24.13660476334456,82.91975720028087,48.096664030224126,798.9540175002501,1.861390300644475,-0.039930835071401,271.9645148782096,123.22040274993668,0.5021817681196558,533.1773083298322,15023.302997600747,93
764.179064354033,145.49958141573848,10.88435236315413,4.384319794490381,-11.53087156429774,-0.0138895694696257,1.1362093760356138,-0.1742228157400885,772.4193642454518,-2.672993782648021,68.34050332806765,-0.0220552922316571,0.4555116064170311,0.2015040775693933,27.076141627737474,-0.0020000116667156,1.2727984199820466,0.6638638419658078,0.3530469754577384,-0.0171118982521011,1.3363963389167148,0.1831173511852728,0.0138226321471748,0.0,-0.3572271133269793,0.0959747986809172,-0.0130674076119349,0.1008594860723674,3.3495359654694083,93._22,93,3317.779484062976,2386.0301478672204,385.78874200212783,685.3199408119929,383.32697495200665,9.437896875813571,19.51589311581037,1.4357258607273204,15008.507899048313,5235.967480511964,119.25357229973702,0.3508240709191173,0.061397402029318,27.85723328502139,531.5431532840547,47.1395248288482,80.1462263228951,360.60468541283126,11.905351187445548,40.54791026864376,25.292373925387157,533.4040921896108,2.035665313724974,-0.1597233402856041,119.74433488841892,68.90573992816569,0.3677227292031875,274.4703193586796,8198.279089819844,93
286.32141059806736,24.005534443278123,3.248598782349044,2.1395983058786765,4.014379362953619,0.0527790059099,-0.1409667434272074,-0.0752297329442644,183.39259510450077,24.48679482043815,41.79088391574475,6.938893903907228e-18,-0.0865411056161034,0.1861713743125348,17.515294486134376,-0.0080000466668626,-0.2583728595414575,-0.1789367737969069,-0.2347703411604298,-0.0039447800730779,-0.2112497063296353,-0.4254061782563092,-0.0632763202661282,0.0,-0.174257128452185,-0.0435344889701751,-0.0130674076119349,-0.1067818189995478,1.9068574287485196,93._23,93,3060.0972432755925,2130.778648228271,322.1023076861793,624.6768169148365,337.8099555299896,3.631985640470446,17.32267369188396,0.188434206646552,13228.43840856344,3882.8561935142698,96.9573292428444,0.2083002161109139,0.5174937217538171,25.08667289433164,387.58875571223183,45.389772220803366,57.96779058935843,379.338297789436,10.466225340478887,40.84635995644557,22.949994983632305,308.6070907852523,0.8869603823724741,-0.1597233402856041,135.60698240576593,44.84200900697368,0.1633704246129271,234.62590591621628,5822.980596749711,93
