Na,Mg,Al,S,K,Ti,V,Cr,Mn,Fe,Co,Cu,Zn,Sr,Cd,Sn,Ba,Hg,Pb,name
1075.12054,204.56383,14.43625,102.89696,5126.98695,1.0,1.0,1.0,141.6072,1746.14173,1.93472,110.86474,255.28749,4.76112,1.0,1.11098,1.94444,1.8353,8.72039,APP_5A_8
1135.34276,236.84161,27.27869,61.97557,5053.87583,1.0,1.0,1.0,150.6072,1667.69729,2.20278,111.9203,241.67638,1.15001,1.0,1.55542,1.0,3.11426,8.05464,APP_5A_9
1219.64534,225.9651,61.33004,94.18138,6027.69736,98.79976,1.0,1.0,122.80906,1040.85163,7.5863,60.23189,198.3613,1.52667,1.0,1.20489,1.0,1.30863,3.61789,APP_5B_0
1259.7009,183.4651,61.44116,89.34595,5737.41958,236.55515,1.0,1.0,127.58683,935.85163,8.5863,52.6197,215.8613,2.34556,1.32502,1.40977,1.0,2.86419,1.24294,APP_5B_1
1324.97868,249.69738,57.77449,165.74114,6058.69736,83.25539,1.0,1.0,123.80906,872.96274,8.47518,67.06522,218.69464,2.29611,1.0,1.0,1.0,3.74484,3.79849,APP_5B_2
1476.86756,328.02066,84.77449,109.57027,6585.53069,195.38848,1.0,1.0,130.69794,815.5183,7.78041,76.00966,214.75019,2.51834,1.0,1.20489,1.0,6.35595,5.28456,APP_5B_3
1222.75645,297.74288,67.21893,91.62583,5663.86403,231.57713,1.0,1.0,123.14239,794.46274,4.62714,69.28744,208.63908,1.74889,1.65004,1.30733,1.0,11.80863,2.20132,APP_5B_4
1407.25645,202.85399,57.10782,138.29039,6420.25292,134.84412,1.0,1.0,138.14239,757.62941,9.35002,74.28744,204.58353,2.31667,1.32502,1.20489,1.0,7.91151,4.32618,APP_5B_5
1350.92312,240.90955,69.21893,90.76156,6157.36403,176.13268,1.0,1.0,122.2535,699.90719,8.7523,50.45303,206.25019,1.93611,1.0,1.30733,1.0,9.80039,4.2081,APP_5B_6
1575.03423,204.85399,57.77449,99.56817,6763.6418,42.19984,1.0,1.0,136.36461,699.62941,6.43302,47.06307,205.13908,2.255,1.65004,1.0,1.0,4.80451,5.04143,APP_5B_7
1341.47868,357.4651,91.66338,126.48589,5640.80847,279.95482,1.0,1.0,122.58683,668.5183,8.6693,85.42579,169.69464,1.76945,1.32502,4.37155,1.0,11.91974,4.77759,APP_5B_8
1362.36756,222.9651,71.8856,181.24114,6194.36403,113.13309,1.0,1.0,122.92017,631.74052,7.23891,72.20357,158.52797,2.72,1.32502,1.40977,1.0,1.44033,6.42335,APP_5B_9
567.36611,54.62415,113.99404,1.0,1941.84401,20.90295,1.0,1.0,13.87522,1738.75885,5.53514,39.73435,49.93967,5.6163,1.0,3.44444,5.83333,1.55556,18.35527,APP_6A_0
519.47722,47.20855,109.21626,1.0,1898.23289,14.89943,1.0,1.08681,11.62986,1591.92552,7.23204,43.45657,59.31031,3.56074,1.0,3.33333,3.83333,1.0,15.70688,APP_6A_1
585.755,76.72949,99.10515,1.0,2010.67734,1.0,1.0,1.08681,13.14371,1445.48107,4.52003,39.06768,48.58808,1.50519,1.65004,2.66667,16.5,1.27778,20.83699,APP_6A_2
538.53278,45.03034,98.32737,1.0,1918.51067,4.94796,1.0,1.08681,12.85664,1340.3144,4.09826,39.84546,44.62539,1.25259,1.32502,1.38889,6.66667,1.0,15.50293,APP_6A_3
520.53278,46.56859,82.66071,1.0,1909.78845,4.94796,1.0,1.0,7.14826,1225.20329,3.85336,42.12324,35.40316,3.72741,1.0,5.0,1.94444,1.55556,14.18787,APP_6A_4
567.255,43.02457,87.21626,16.9275,2000.28845,70.56258,1.0,1.08681,5.01402,1109.59218,5.78004,28.78991,27.16269,1.0,1.0,2.55556,5.72222,1.27778,11.13231,APP_6A_5
513.47722,42.91923,126.49404,1.0,1879.78845,37.51054,1.0,1.0,9.96775,1078.20329,6.46182,30.45657,38.10634,3.95482,1.0,4.11111,2.88889,1.0,22.65205,APP_6A_6
538.97722,43.79658,85.43848,1.0,1847.34401,35.78129,1.0,1.0,5.87977,999.8144,5.78004,44.9096,25.81031,1.0,1.0,5.27778,7.66667,1.0,13.48465,APP_6A_7
471.255,29.09744,70.77182,1.0,1720.28845,17.11814,1.0,1.0,11.52331,954.54385,3.0907,32.68738,34.84761,2.50519,1.0,4.33333,5.77778,1.0,11.22515,APP_6A_8
558.64389,45.02457,111.10515,1.37195,2014.28845,56.28129,1.0,1.0,6.07886,904.98107,7.12093,48.90102,34.97697,1.0,1.0,6.55556,2.88889,1.0,13.48465,APP_6A_9
628.63857,62.01831,50.8528,1.0,2380.17133,19.67926,1.0,1.0,4.07709,1543.96828,1.72094,1.0,21.94171,1.03754,1.0,1.0,1.0,1.0,1.0,APP_6B_0
779.02746,75.29608,73.29724,1.0,2762.78244,1.0,1.0,1.0,5.74099,1439.13495,2.27393,1.0,25.75839,1.0,1.0,1.0,1.0,1.0,2.05167,APP_6B_1
677.9719,54.51612,64.29724,1.0,2648.28244,147.46019,1.0,1.0,4.07987,1302.6905,2.66154,1.25501,23.10838,1.05632,1.0,1.0,1.0,1.0,1.0,APP_6B_2
620.4719,56.68278,60.8528,3.25542,2343.06022,36.44759,1.0,1.0,3.32779,1193.07939,1.49615,1.97723,19.27505,1.01877,1.0,1.0,1.0,1.0,1.0,APP_6B_3
636.41635,78.905,61.74168,1.0,2378.11577,1.0,1.0,1.64444,4.27084,1134.85717,2.3282,1.25501,22.48894,1.20421,1.0,1.0,1.0,1.0,1.0,APP_6B_4
603.30524,42.405,60.96391,1.0,2348.56022,1.0,1.0,1.0,3.63265,1066.74606,1.58141,2.95447,20.77505,5.51953,1.0,1.0,1.0,1.0,1.0,APP_6B_5
624.74968,48.46056,87.51946,1.0,2287.67133,1.0,1.0,1.0,3.32779,1003.96828,1.35919,1.51003,27.37783,1.03754,1.0,1.0,1.0,1.16706,1.0,APP_6B_6
673.9719,40.29389,112.68613,5.51084,2575.00466,1.0,1.0,1.0,9.10002,961.80162,3.43931,4.67398,23.43339,1.98199,1.0,1.0,1.0,1.0,1.0,APP_6B_7
662.52746,46.46056,115.24168,5.51084,2511.50466,19.12056,1.0,1.64444,4.38195,909.24606,4.68739,2.79783,23.32227,2.07509,1.0,1.00413,1.0,1.16706,1.0,APP_6B_8
523.52746,34.46056,51.63057,1.0,1996.39355,1.0,1.0,1.0,4.2139,909.07939,2.91218,1.0,21.44588,9.92643,1.0,1.0,1.0,1.0,1.0,APP_6B_9
499.15504,135.92598,91.14723,5.37929,2837.3624,15.21027,1.0,1.0,18.1128,1164.14433,1.34149,94.6183,63.88884,1.39739,1.32502,3.22222,1.0,17.94829,33.41247,APP_7A_0
590.80142,98.59482,38.96216,15.34672,3264.14018,3.29817,1.0,4.11584,16.33502,839.08877,1.23038,66.17386,74.99996,1.54013,1.0,2.77778,1.0,8.39241,17.54743,APP_7A_1
538.91253,101.2604,54.09185,1.0,3268.19573,3.29817,1.0,2.55792,8.3903,734.14433,1.0,40.16521,89.05551,1.54013,1.0,2.77778,1.0,9.78226,20.73794,APP_7A_2
524.17533,108.14929,33.25834,1.0,2798.91796,7.6519,1.0,1.0,84.47321,660.86655,1.0,38.24818,50.77774,1.31791,1.0,4.11111,1.0,13.72671,18.4654,APP_7A_3
498.06422,101.59482,33.92535,3.18965,2842.47351,14.06118,1.0,1.0,4.30654,592.811,1.0,29.82249,56.36107,1.58798,1.0,6.33333,1.0,11.94861,19.29612,APP_7A_4
622.73089,51.81379,1.0,23.06894,3420.8624,6.2602,1.0,1.0,1.77834,477.19989,1.0,10.59162,55.88885,1.69909,1.0,1.0,1.0,1.78002,1.72484,APP_7A_5
651.80142,94.20267,2.70348,3.18965,4323.08462,30.50563,1.0,1.0,8.30711,409.19989,1.00816,22.02595,83.88884,1.42902,1.32502,1.0,1.0,4.00192,3.33857,APP_7A_6
666.74586,83.03601,11.77761,14.98081,4268.80685,7.40928,1.0,1.0,3.5282,393.53322,1.0,17.85064,53.61107,1.19059,1.32502,1.0,1.0,3.00064,5.22746,APP_7A_7
603.30142,89.20267,3.37014,10.60152,3498.69573,4.20464,1.0,1.0,1.77834,366.55915,1.0408,19.34126,58.72218,1.23843,1.0,4.11111,1.0,2.72318,3.56079,APP_7A_8
586.78645,89.53709,3.44427,7.9904,3327.75129,1.0,1.0,1.0,5.11224,319.55915,1.12743,10.20273,65.9444,1.77857,1.0,1.0,1.0,1.2235,4.39413,APP_7A_9
1437.10328,243.62831,78.62226,115.3302,6705.03538,5731.26703,1.56167,1.0,189.07733,2610.65714,11.48846,31.73018,728.51855,7.59559,1.0,18.7646,1.0,1.8353,7.14081,APP_7B_0
1330.65884,169.07276,182.03336,104.58929,5363.92427,4460.4781,1.18722,1.0,146.744,2243.15714,11.04401,41.74817,641.68522,2.56556,1.10889,14.19297,1.0,1.50118,3.70163,APP_7B_1
1249.82551,220.57276,43.60004,112.63394,5430.6465,4692.15592,1.49167,1.0,153.96622,1986.65714,14.59957,51.13865,657.0741,1.12112,1.0,10.00584,1.0,2.27896,2.4138,APP_7B_2
1230.10328,127.681,198.66669,89.36707,4699.81316,2435.21147,1.07611,1.0,124.63289,1672.04603,13.59957,48.28573,453.62966,1.24224,1.10889,7.28362,1.0,3.55792,4.45403,APP_7B_3
1146.99217,183.07276,8.02224,102.27465,4989.03538,3291.40024,1.22833,1.0,136.29955,1483.3238,15.04401,24.06192,491.5741,1.0,1.0,4.21783,1.0,1.50118,2.65614,APP_7B_4
1181.32551,171.40418,8.53334,47.87071,5086.25761,1127.68917,1.0,1.0,121.85511,1414.17927,14.07243,35.67462,562.01855,1.0,1.0,1.28801,2.88889,1.0,1.97941,APP_7B_5
1071.43662,122.35054,258.58889,94.39303,4719.09094,2629.55586,1.0,1.0,130.63289,1357.37936,10.59957,24.47039,452.90744,1.0,1.0,6.49561,4.77778,2.61308,3.3228,APP_7B_6
996.54773,116.7356,1.0,40.14121,4689.09094,1080.65582,1.15222,1.0,98.52177,1237.04603,9.98974,38.84129,435.90744,1.0,1.0,1.28801,1.0,2.1119,3.31275,APP_7B_7
1024.43662,136.84671,1.0,40.08929,4165.03538,1122.34468,1.0,1.0,104.52177,1142.43491,11.9329,18.5815,407.18522,1.0,1.32667,1.28801,1.0,1.66824,1.96935,APP_7B_8
1091.21439,71.18291,1.0,21.98182,4286.86872,437.34468,1.0,1.0,89.18844,1079.60158,9.62799,13.16985,280.62966,1.36336,1.0,1.57602,1.0,1.0,1.72702,APP_7B_9
1562.30684,266.13607,155.30122,156.70785,6948.61255,1.0,1.0,48.27778,340.96025,4591.71437,1.45361,119.54227,671.78638,1.81691,1.0,1.8,1.11964,20.08371,15.90406,APP_8A_0
1490.30684,330.74718,111.88065,218.59674,7081.1681,291.64528,1.0,45.82222,358.84914,3904.88104,1.45361,125.59782,658.56416,1.16338,1.0,1.53333,3.54263,19.75038,16.99675,APP_8A_1
1669.30684,318.58051,54.86488,321.76341,6752.22366,1.0,1.0,45.14444,332.62692,3228.10326,1.67888,135.48671,780.45305,1.49015,1.0,1.0,3.06408,12.82998,11.02764,APP_8A_2
1467.9735,132.52496,17.23799,277.87452,7271.1681,1.0,1.0,15.36667,289.34914,2472.93659,1.0,98.9535,531.39749,1.32677,1.0,1.0,1.11964,7.56134,7.30244,APP_8A_3
1621.58461,358.85829,1.0,252.09674,10647.44588,197.35324,1.0,6.43333,258.57136,2027.10326,1.0,70.08695,524.11972,1.0,1.0,1.8,1.0,5.33912,153.54932,APP_8A_4
1508.91795,555.80274,15.3491,242.47408,9419.72366,168.57546,1.0,2.81111,280.90469,1717.65882,1.66972,71.54227,580.0086,2.93788,1.0,1.26667,1.0,5.61689,176.27154,APP_8A_5
1876.80684,447.91385,3.0952,257.20785,13620.00144,306.03416,1.0,1.0,251.96025,1591.71437,1.22833,55.70893,605.89749,1.27449,1.0,1.0,1.11964,1.28524,272.82087,APP_8A_6
1750.91795,624.58051,7.15075,259.87452,13228.89033,414.21361,1.0,2.28889,264.73803,1507.82548,1.33639,48.80918,602.17527,3.49015,1.0,1.53333,1.0,1.71309,150.57398,APP_8A_7
1820.08461,425.27357,9.53168,148.995,13096.50144,432.65805,1.0,1.0,259.18247,1387.60326,1.0,54.50906,532.89749,1.44116,1.0,1.8,1.11964,1.42785,104.58022,APP_8A_8
1601.14017,414.41385,15.96022,187.0621,9114.27922,405.13102,1.0,1.0,273.62692,1292.93659,1.35471,69.48671,565.67527,1.99343,1.0,1.71111,1.35891,1.95936,145.01843,APP_8A_9
1341.7884,355.74496,1.0,168.95224,6216.32091,1.0,1.0,1.0,137.75585,1871.15807,1.72992,58.73431,165.26569,1.0,1.0,1.0,1.0,1.0,2.33027,APP_8B_0
1188.01062,322.24496,1.0,143.98197,5959.37647,127.95493,1.07746,1.0,132.86696,1740.21363,1.34915,63.17875,150.65458,1.0,1.0,1.0,1.0,1.0,1.0,APP_8B_1
1316.39951,275.91162,1.0,123.13873,5914.32091,1.0,1.0,1.0,140.86696,1625.04696,1.03163,59.37118,150.93235,1.0,1.0,1.0,1.0,1.0,5.62555,APP_8B_2
1061.89951,271.80051,1.0,139.39068,5104.76536,270.08178,1.0,1.0,143.31141,1530.32474,1.0,55.56764,143.76569,1.0,1.0,1.23406,1.0,1.0,2.97332,APP_8B_3
1173.84395,294.1894,1.0,120.87086,5394.26536,87.62685,1.0,1.0,132.20029,1451.93585,1.12692,52.37253,155.65458,1.0,1.0,1.0,1.0,1.0,5.14304,APP_8B_4
1069.89951,252.80051,1.0,92.19428,5179.76536,226.97067,1.0,1.0,125.97807,1420.54696,1.0,38.5094,123.51019,1.0,1.0,1.46812,1.0,1.0,2.40639,APP_8B_5
1068.56617,219.46718,1.0,134.22401,4938.37647,277.63209,1.0,1.0,120.64474,1347.10252,1.25385,40.48364,130.03246,1.0,1.0,1.23406,1.0,1.0,4.88276,APP_8B_6
1263.45506,276.91162,1.0,162.26966,6229.54314,1.0,1.0,1.0,149.97807,1289.43585,1.8094,46.12185,132.98791,1.0,1.0,1.0,1.0,1.08437,1.90332,APP_8B_7
1090.89951,284.91162,1.0,95.15854,5453.65425,49.84382,1.0,1.0,128.20029,1231.60252,1.0,45.17741,129.8768,1.0,1.0,1.0,1.0,1.0,2.0175,APP_8B_8
1127.39951,194.07829,1.0,121.33512,5383.15425,290.45493,1.0,1.0,136.42252,1163.65807,1.47607,47.31697,105.93235,1.0,1.0,1.0,1.0,1.0,4.43832,APP_8B_9
1575.94316,226.57776,23.7194,136.07448,6890.38648,55.0343,1.11111,1.0,172.74079,1439.51728,10.33333,1.0,319.08611,4.56321,1.32502,1.0,1.0,1.0,3.55556,APP_9A_0
1470.3876,192.0222,14.27495,118.03163,6478.6087,243.94879,1.16667,1.0,139.96301,1297.57283,9.11111,1.0,260.80833,4.15836,1.0,1.0,1.0,1.03571,2.0,APP_9A_1
1506.16538,221.35554,23.54062,213.46337,6674.44204,349.0343,1.0,1.0,164.62968,1213.7395,12.55556,1.0,312.86389,8.22988,1.0,1.18568,1.74519,1.0,2.22222,APP_9A_2
1515.27649,204.18887,19.41028,79.0269,6235.88648,283.00435,1.0,1.0,127.40746,1124.96172,6.66667,1.0,271.475,13.03926,1.0,1.0,1.0,1.0,1.88889,APP_9A_3
1636.66538,228.29998,27.12039,205.784,6819.88648,420.04928,1.0,1.0,181.96301,1098.7395,9.44444,1.0,315.75278,3.11078,1.0,1.0,1.0,1.0,1.33333,APP_9A_4
1466.3876,179.0222,26.54062,156.50149,6426.05315,63.0599,1.0,1.0,153.62968,1056.68394,8.61111,1.0,281.03055,9.92017,1.0,1.0,1.0,1.07142,2.16667,APP_9A_5
1491.55427,191.10615,20.02852,133.67289,6431.38648,7.36329,1.05556,1.0,153.8519,1003.96172,9.22222,1.0,300.91944,5.06321,1.0,1.0,1.0,1.0,2.16667,APP_9A_6
1480.55427,156.57776,33.05771,117.92052,6263.55315,374.63044,1.05556,1.0,132.07412,1003.85061,6.11111,1.0,257.25278,3.58683,1.32502,1.0,1.0,1.07142,1.88889,APP_9A_7
1664.55427,209.13331,11.90315,120.34753,6592.88648,332.5343,1.0,1.0,139.8519,962.29505,9.27778,1.0,303.53055,5.23786,1.32502,1.0,1.0,1.07142,1.66667,APP_9A_8
1348.83205,112.13455,18.34759,53.20627,5735.71982,18.57053,1.05556,1.0,107.8519,915.12839,5.33333,1.0,199.69722,3.19029,1.0,1.0,1.0,1.0,1.66667,APP_9A_9
442.07973,40.24823,1.0,2.93327,342.54753,1.0,1.0,1.0,17.45055,641.1264,1.85509,33.99597,36.3573,7.80641,1.0,1.0,1.0,3.3578,1.0,APP_9B_0
436.19084,27.50084,1.0,1.0,380.38086,1.0,1.0,1.64444,15.94305,520.95973,2.12864,48.05152,36.53067,2.19473,1.0,1.0,1.0,1.08741,6.81091,APP_9B_1
282.07973,30.27254,1.0,1.0,278.37751,1.0,1.0,1.0,23.06916,445.15333,1.54711,11.30397,37.01726,11.58419,1.0,1.51222,1.0,1.4763,1.0,APP_9B_2
477.69084,36.87758,1.0,9.41092,415.32531,1.0,1.0,1.0,20.33944,401.1247,2.57309,38.88975,31.64178,9.80641,1.0,1.0,1.0,1.17482,5.22579,APP_9B_3
325.08939,17.44529,1.0,4.86654,147.94779,1.0,1.0,1.0,14.62472,345.54222,1.436,30.8293,35.35059,3.13917,1.0,1.10244,1.0,1.0,1.0,APP_9B_4
294.07973,39.74215,1.0,1.0,166.48862,1.0,1.0,1.0,12.81694,321.51529,1.59844,17.28843,27.85059,3.63917,1.0,1.0,1.0,1.0,3.80734,APP_9B_5
430.85751,34.36542,1.0,8.09994,281.1235,1.0,1.0,1.0,20.86499,260.90078,2.64977,26.62176,9.52204,8.50057,1.0,1.10244,1.0,1.0,6.13125,APP_9B_6
340.96862,21.72915,1.0,8.09994,293.35141,1.0,1.0,1.0,12.73583,227.40418,1.20532,14.73287,10.6887,7.00057,1.0,1.0,1.0,1.0,4.94802,APP_9B_7
345.86717,40.08156,1.0,6.79981,235.14391,1.0,1.0,1.0,12.40249,166.45634,1.10266,31.36442,26.74619,1.0,1.0,1.0,1.0,1.0,8.92202,APP_9B_8
435.08939,16.06856,1.0,1.0,322.92169,1.0,1.0,1.64444,29.32444,132.57084,1.80376,21.30886,4.76437,13.61168,1.0,1.40977,1.0,1.08741,3.44802,APP_9B_9
1628.95958,190.42893,33.52917,1.0,3867.59523,1.0,1.0,2.98598,274.87906,2671.09981,6.48452,218.44444,383.12723,1.61111,1.0,1.52667,1.74519,1.48022,19.45508,ASC.0_0
1746.73736,141.04004,39.97361,2.37263,4011.53968,9.87167,1.0,1.0,247.87906,2377.87759,6.94233,185.16667,359.29389,2.0,1.0,1.10667,1.37259,7.34743,25.95508,ASC.0_1
1728.73736,95.65115,43.08472,2.37263,3821.37301,5.76056,1.0,1.99299,217.10128,2168.04425,3.62007,160.94444,298.68278,1.55556,1.0,2.71334,1.0,26.38132,23.84397,ASC.0_2
1733.1818,67.42225,41.52917,1.0,3641.31745,1.64945,1.0,1.0,207.10128,1974.21092,5.15119,148.27778,255.68278,2.22222,1.0,1.21334,1.0,18.21654,24.28842,ASC.0_3
1599.12625,96.42893,43.75139,1.0,3343.87301,1.97418,1.0,1.0,206.65684,1838.15536,3.81786,137.94444,267.79389,1.44444,1.0,1.18667,1.0,12.62521,20.14526,ASC.0_4
1691.95958,102.223,45.19584,1.0,3690.2619,6.08529,1.0,1.0,213.43462,1795.9887,4.18899,147.55556,268.405,1.0,1.0,1.05333,3.11778,20.49432,20.31193,ASC.0_5
1602.07069,80.48448,38.08472,1.0,3376.37301,1.32473,1.0,1.0,222.43462,1727.71092,4.15119,152.72222,253.12723,1.22222,1.0,2.24001,1.0,5.62711,20.28842,ASC.0_6
1481.29291,121.81781,37.41806,1.0,3429.98412,1.0,1.0,1.0,220.21239,1623.15536,4.72011,140.05556,307.84945,1.55556,1.0,1.10667,4.11778,14.42277,16.42304,ASC.0_7
1929.01513,104.59559,46.08472,4.92819,4132.7619,1.0,1.0,1.0,220.99017,1601.9887,3.97784,154.0,272.07167,1.88889,1.0,2.10445,2.11778,12.2721,27.23286,ASC.0_8
1573.29291,117.59559,33.08472,1.0,3427.31745,1.0,1.0,1.0,201.76795,1528.37759,2.8045,143.33333,240.46056,1.33333,1.0,1.13334,2.49038,1.81355,24.56619,ASC.0_9
1413.83516,172.77778,74.72899,17.13994,3011.07566,6.73474,1.0,1.0,22.19734,1521.33581,1.0,207.644,82.81111,3.27164,1.0,4.02231,1.0,1.0,37.12222,ASC.1_0
1470.61293,166.55556,73.06232,15.24144,3109.13121,69.05086,1.0,1.0,21.41957,1259.05803,1.23333,200.75511,68.25556,2.38197,1.0,3.44313,1.0,1.35075,29.95556,ASC.1_1
1690.11293,173.72222,61.72899,1.0,3509.68677,51.30751,1.0,1.0,19.08623,1122.89136,1.12222,226.03289,89.31111,2.69138,1.0,2.94313,1.0,1.0,24.73333,ASC.1_2
1389.22404,143.44444,61.8401,1.0,3085.40899,20.7989,1.0,1.0,19.53068,1002.05803,1.0,185.144,67.81111,2.71609,1.0,2.34733,1.0,1.0,27.62222,ASC.1_3
1274.50182,104.05556,69.50676,1.97703,2796.35343,55.0939,1.0,1.0,16.53068,923.50247,1.0,192.53289,52.58889,2.95373,1.0,2.88758,1.0,1.70151,24.12222,ASC.1_4
1143.61293,93.94444,50.95121,1.97703,2442.29788,23.82864,1.0,1.0,13.34826,866.05803,1.0,169.75511,46.64444,1.90589,1.0,1.53893,1.0,1.0,21.17778,ASC.1_5
1263.94627,141.5,51.06232,1.0,2823.35343,25.88419,1.0,1.0,20.41957,792.66914,1.01111,179.81066,73.03333,2.29478,1.0,1.4042,1.0,1.0,23.12222,ASC.1_6
1255.33516,97.11111,55.39565,1.0,2666.5201,4.35446,1.0,1.0,17.53068,713.78025,1.0,171.19955,58.25556,2.57255,1.0,2.26947,1.0,1.0,16.73333,ASC.1_7
1235.61293,124.11111,59.61787,1.0,2680.90899,1.64945,1.0,1.0,16.64179,692.83581,1.01111,177.31066,60.81111,1.66746,1.0,1.8084,1.0,1.0,20.45556,ASC.1_8
977.61293,101.0,53.50676,1.97703,2127.96454,14.30751,1.0,1.0,8.21724,635.28025,1.03333,147.36622,33.7,1.47687,1.0,1.8084,1.0,1.0,17.28889,ASC.1_9
2252.42235,684.72222,228.1185,22.05849,3375.89326,3662.34123,1.0,1.0,58.84718,2573.05949,1.2993,342.31367,161.23946,6.12642,1.0,5.47755,9.5,1.09696,104.48686,ASC.10_0
2305.81123,735.0,238.6185,21.34979,3467.28215,3112.67456,1.07708,1.52522,61.62496,2258.44838,1.0,370.25812,131.46168,4.95976,1.0,6.12688,17.16667,1.0,90.59797,ASC.10_1
2387.58901,680.44444,234.17405,15.04497,3473.78215,4151.89678,1.0,4.38378,60.62496,2022.6706,1.18819,339.25812,141.62835,5.11046,1.0,5.22577,19.11111,1.48585,102.54241,ASC.10_2
2716.36679,555.38889,216.06294,19.27924,4117.3377,2720.34123,1.03854,6.60089,68.62496,1870.72616,1.26527,456.59145,153.1839,9.24519,1.0,8.99843,22.11111,1.38784,95.20908,ASC.10_3
2303.36679,435.27778,201.22961,18.57054,3257.11548,2333.45234,1.0,2.69189,54.51384,1787.11505,1.11562,336.31367,142.57279,6.65004,1.0,3.05044,18.05556,1.4848,66.04241,ASC.10_4
2579.4779,560.44444,186.39628,31.45943,3788.94881,2891.00789,1.0,4.909,57.29162,1744.89283,1.14965,363.14701,142.35057,6.45976,1.0,5.78488,23.88889,1.9717,90.65352,ASC.10_5
2248.20012,591.61111,196.72961,12.91887,3351.05993,2627.50789,1.0,1.0,63.0694,1676.50394,1.2993,347.48034,124.57279,4.18996,1.0,6.18243,11.38889,1.0,100.09797,ASC.10_6
2495.92235,407.05556,172.39628,6.6696,3822.94881,2500.00789,1.0,7.76755,47.84718,1613.78172,1.23124,345.14701,132.23946,4.73753,1.0,3.59732,4.77778,1.29088,77.20908,ASC.10_7
2416.53346,585.66667,207.28516,19.50293,3568.72659,2629.78567,1.11562,2.05044,57.95829,1582.28172,1.26527,320.09145,118.57279,5.83268,1.0,4.04177,14.22222,1.09696,102.09797,ASC.10_8
2228.92235,535.16667,177.6185,11.07201,3375.22659,3014.39678,1.03854,1.52522,47.84718,1519.33727,1.15416,287.0359,95.96168,5.08683,1.0,5.17888,11.5,1.0,88.26464,ASC.10_9
2853.45121,205.9865,452.42354,24.94071,4542.96463,140.93314,1.0,1.0,220.97282,1260.65243,2.53321,610.27778,241.29501,6.53095,1.0,4.7089,2.88889,1.0,124.69478,ASC.11_0
2368.06232,197.87539,415.42354,17.05275,3908.52018,245.78859,1.0,1.0,176.30616,1098.04132,1.90589,450.5,195.46168,8.14239,1.0,4.45335,12.66667,1.0,103.13922,ASC.11_1
2323.50676,143.31983,306.42354,18.16433,3911.52018,20.40724,1.0,1.0,157.08393,1003.87465,3.2238,471.5,205.40612,4.47572,1.0,4.6289,1.0,1.68912,120.30589,ASC.11_2
1995.72899,167.54205,299.31243,32.82867,3338.79796,19.76647,1.0,1.0,154.41727,977.59687,1.99308,513.66667,173.96168,3.31704,1.21778,2.57556,1.94444,1.0,92.25033,ASC.11_3
2465.28454,161.54205,349.09021,56.38235,4103.40907,59.59603,1.0,1.0,157.41727,920.15243,1.68367,477.55556,172.73946,5.99934,1.0,4.65778,1.0,1.0,122.63922,ASC.11_4
2610.8401,152.43094,336.75687,31.21895,4490.07574,133.61816,1.0,1.0,152.41727,894.04132,2.86654,510.38889,217.85057,5.68996,1.10889,8.45779,1.0,1.0,152.19478,ASC.11_5
2401.61787,172.65317,353.20132,14.44164,3955.85352,101.98869,1.0,1.0,171.63949,877.9302,2.53321,458.33333,187.51724,6.44379,1.0,6.23557,2.88889,1.0,85.80589,ASC.11_6
2001.78454,102.93094,278.4791,6.55369,3223.07574,88.18502,1.0,1.64444,130.86171,799.48576,2.33491,396.0,169.23946,3.49169,1.32667,1.71334,1.0,1.0,93.80589,ASC.11_7
2294.3401,186.59761,298.31243,13.99907,3847.96463,142.53671,1.0,1.0,155.08393,788.70798,1.90589,441.66667,205.35057,7.2056,1.0,6.28668,2.88889,1.34456,117.13922,ASC.11_8
2358.56232,152.43094,325.14576,31.38469,4116.29796,33.64782,1.0,1.0,157.52838,736.48576,2.44602,450.33333,195.46168,5.93581,1.0,3.18445,8.55556,1.0,126.19478,ASC.11_9
1643.02529,78.66667,78.91277,2.66565,1867.69917,1.0,1.0,1.0,16.39154,866.24819,1.0,197.01402,50.67087,3.27778,1.0,4.96676,1.90612,1.0,80.01125,ASC.12_0
1511.1364,113.22222,70.135,4.33129,1748.47695,1.0,1.0,1.0,15.9471,687.8593,1.0,175.34735,39.60195,2.88889,1.0,3.34733,1.12945,1.04207,76.51125,ASC.12_1
1569.58085,100.11111,116.69055,4.33129,1692.14362,1.0,1.0,1.0,11.72488,551.8593,1.0,186.23624,35.21306,1.88889,1.0,2.57787,3.20334,1.04207,47.84458,ASC.12_2
1156.69196,61.72222,58.135,1.0,1391.47695,5.22749,1.0,1.0,8.60436,441.41485,1.0,144.62513,29.21306,2.44444,1.0,2.75284,5.27723,1.0,45.0668,ASC.12_3
1135.58085,70.88889,43.80166,1.0,1278.14362,3.81833,1.0,1.99299,7.37273,412.3702,1.0,109.73624,27.76862,2.61111,1.0,4.65705,3.33278,1.0,40.78903,ASC.12_4
1400.08085,68.88889,62.91277,2.66565,1506.75473,20.26277,1.0,1.0,7.16932,342.02596,1.0,166.51402,28.21306,3.83333,1.0,2.8084,2.38834,1.0,48.67792,ASC.12_5
1266.30307,59.77778,219.135,2.66565,1459.81029,1.0,1.0,1.0,6.61377,336.80374,1.0,137.95846,30.80308,3.55556,1.0,1.26947,1.0,1.0,42.34458,ASC.12_6
