,C,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Rb,Sr,Zr,Cd,Sn,Ba,La,Hg,Pb,probka,short,NAZWA POMIARU XRF,OPIS
20,11.801558415845175,0.5222908166272139,0.12742434517278137,0.041458679511203224,0.09773703568573237,0.00020047525272373572,0.005172978204079279,0.001845191497041514,3.4906455696617376,0.17601524794059253,0.035931871134941194,3.4022546578938875e-05,0.0008891157056431214,0.08655737868859213,786.9014641747759,0.014332589607399937,0.00117714089565395,0.07679523666884622,0.2570040120482236,0.00044415533442989936,0.001289729670169743,0.024984326488548942,8.27116375979007e-05,0.00020070516428292382,0.0014753895100973358,0.0007861799429560929,4.9273702190897526e-06,0.004744234918812707,0.004678072412712336,APP0,APP,APP0,podpis - Małachowski
21,6.113311645566176,0.40511585075992984,0.23214180056366276,0.045514005730233495,0.03639947508769088,0.00039026169073947856,0.006025774489987922,0.0007950326371231072,2.53888182069414,0.11539003080816103,0.00887369279480177,1.7350675061203302e-05,0.0005271088780534,0.13176231552613016,2170.5710918409864,0.0063440415423355,0.0017873705035246338,0.06086396592047325,0.2303433089906815,0.0013268848711483357,0.0018806903567014283,0.004444328395774429,6.91558178297234e-05,7.790532779216692e-05,0.00037729214389932853,0.0006887359104164168,2.9698681976198518e-05,0.0026351450435524366,0.004486803601392192,APP0,APP,APP0,podpis - Małachowski
22,14.954598231412021,1.1885648198052887,0.31839244475199857,0.09948364038305128,0.26053602844522367,0.002013118033317493,0.006858283022104007,0.002304957012838457,4.395308294360429,0.17896139802650632,1.5181936187839962,0.0001589568460956656,0.0013128084188592287,0.09296062010664823,898.0789592070026,0.011894577237323244,0.012219708606764471,0.11349951074090882,0.22411929979305528,0.0004161312952604214,0.002362205426475386,0.012579230933900629,0.002294249563501143,0.00019798378451525654,0.0009340385566346644,0.002391010141763986,6.42490435299517e-05,0.002588214972351171,0.009780029000438936,APP0,APP,APP0,podpis - Małachowski
23,8.329626879560289,0.643128674230419,0.1375200583458684,0.03582114184329406,0.008149739098983779,0.0003683653785504928,0.004856004140493743,0.0009782166306469,2.8075163357009103,0.057469071046535446,0.0657493061074343,2.6545665784047476e-05,0.0004084802624451214,0.07581835689032772,1544.4073857264793,0.008806903138759193,0.0015009957617124713,0.059217498349259066,0.3052926908208037,0.0015616346560961356,0.0022278231711790643,0.004260029570189649,0.00017746656191497295,0.00022835329718364164,0.0002806024830953286,0.0032414587087786504,9.010784152619252e-07,0.0036862753999082577,0.010029033188494407,APP10,APP,APP10,podpis - Radzicki
24,15.960076635981904,1.0528086551770215,0.09496187517778419,0.09385373348369755,0.04027775452100749,0.0005646794151423929,0.0038137006078198354,0.0021608552501937357,4.035032216903291,0.16200322477742976,0.013870116340956874,3.391659016512467e-05,0.0013181736756200054,0.12756270943794826,797.6549795100761,0.008932687406335257,0.0020902430015988073,0.09915441382321045,0.1766220496011701,0.0008001213039896714,0.002420434485975022,0.029449675122516318,0.0001201292960831166,0.0002638942503186459,0.0005178208140099427,0.0007848500210319095,9.14735597855815e-07,0.0019200685115647784,0.002312223151578022,APP10,APP,APP10,podpis - Radzicki
25,23.51634148214313,1.7620264958373397,0.3605389860445258,0.044974642842615244,0.08466640064740957,0.0003936605440012714,0.010098474628505686,0.004966308881275807,8.057161939982658,0.3866348634520254,0.0061017993034584005,2.6610025041009177e-05,0.0016721076471774645,0.23440123957747483,540.9365866608963,0.011556276166593101,0.008006741751716707,0.024153439226322907,0.3236826127209905,0.0005179368437681501,0.005031769744476629,0.012968059116939887,0.0002383035503064243,0.00039683932111622135,0.0011756626821270572,0.0001253523506482008,7.402569577728636e-06,0.002277579867293686,0.004131335821997521,APP11,APP,APP11,podpis - Zabiełło
26,9.40416851675243,1.2794370848633054,0.3398712011864737,0.020751138063631124,0.02931682547093331,0.0002600273693417338,0.012852709774178636,0.001853485477087136,6.770942314073825,0.1210347610715736,0.0640296665082863,2.193778369553781e-05,0.0007473112518732429,0.22595349219278388,1576.5806050571032,0.009700040291568904,0.0013416150076247001,0.09480197136196568,0.3387992158949545,0.0005150067912495643,0.005006170513063815,0.0005549991902379579,4.882523156301057e-06,0.00012589054160339793,0.00035195244269316305,0.00030528245474634,0.0,0.002744779268409343,0.0018175173870132288,APP11,APP,APP11,podpis - Zabiełło
27,17.325724749731958,1.1658773508699327,0.16607078709785714,0.0687434930179883,0.0336941045085721,0.0006151244813095572,0.0061511757024447795,0.0018510994707052713,4.974280363525996,0.18567499190807,0.013680175882610298,2.5781209139537488e-05,0.0005507722019797267,0.15124469363041046,964.4766524641508,0.009589676358384277,0.004609917581553607,0.07134113823787891,0.23952958748142583,0.000985141012176107,0.003403646044373893,0.006508347727757836,0.00011369269610597089,0.0001447681183919527,0.0036727809873638713,0.0007228345892287227,3.9851918514486875e-06,0.0014036200586205144,0.0089719879922414,APP12,APP,APP12,podpis - Puttkamer
28,13.90594875063957,1.2914432152534514,0.46383754035944397,0.1315707244165784,0.09541347718349472,0.0010386935633823215,0.011814628427591806,0.0007885851622499571,5.7464145457010805,0.3380520089828563,1.033825645973908,7.104429376174834e-05,0.0012749048071668998,0.21054663106773802,837.2147473940223,0.019231715621855095,0.003563908863975722,0.10294146296856557,0.33521912664066467,0.0008502126026242428,0.005589989324232728,0.02581098274594573,0.0001501692067947269,0.00013117976965958448,0.002179479738639907,0.0019601703947331214,7.401270899801654e-06,0.002800912403967307,0.016217603057326578,APP12,APP,APP12,podpis - Puttkamer
29,19.789872694418357,1.1771931213892475,0.1897899228475228,0.12430157447772548,0.13501173612309927,0.0003154456648982966,0.010176627054958528,0.003650947760979664,6.253951679780335,0.8369877609672388,0.06592651280209662,1.7814088273739835e-05,0.0016448105964291927,0.16063644847719602,542.8215259379101,0.01792052947265746,0.003971423128616257,0.10823163200832166,0.24979598576647868,0.0010083165743997571,0.0038228532896243785,0.02789848059264568,8.069477092149066e-05,0.00016084389401407707,0.001120693667512505,0.0002796017468261165,5.019748760476464e-06,0.0016160275456943002,0.00435574320128085,APP12,APP,APP12,podpis - Puttkamer
30,12.54429656274309,0.6902316496597384,0.24614850615730904,0.023411647566636946,0.04297530508227256,0.00037946623622078573,0.008513383351520151,0.0010447629213357285,4.29079425413678,0.17748645189734055,0.004112907584827893,2.355171144677071e-05,0.0007915292749879019,0.16482913095085364,1052.4887330363013,0.010681218148498891,0.0009691311769522286,0.08666483208907318,0.3134121294369724,0.0005355767534485357,0.003128591594646028,0.0033413882597002425,1.2448291650460782e-05,0.00014471869523857242,0.00039166067794841355,0.00038519991950521423,1.1513788446139056e-06,0.0019661077757587575,0.005178864836105751,APP13,APP,APP13,podpis - Sapieha
31,19.79544294804964,0.37303629199024435,0.14696926942057362,0.0531857665392793,0.07124810788070073,0.0007025486997015359,0.004356152855519658,0.0016543579451120216,2.560133355821648,0.12469009204749237,0.06633536425341607,5.737375304663241e-06,0.0011146283625789357,0.09574365135670722,766.3333964434587,0.007477676088022828,0.0012235795416545223,0.06881863816600524,0.21624775804476318,0.0009896782112684928,0.0015117491838048285,0.0061440234811827995,0.00010058087353397302,5.421639763071559e-05,0.0010861428019241857,0.00025267367888941135,9.858262556003671e-06,0.0021156993976861574,0.0021873471567922355,APP13,APP,APP13,podpis - Sapieha
32,9.66701519588084,0.8162519768534015,0.0769930342125199,0.06012640459992441,0.054054255129910876,0.0011758956715287715,0.0018282182667361357,0.0008819855530723927,3.1508665445983324,0.15456171997411872,0.008500312929203321,4.493897393004208e-05,0.0003846557775598342,0.030695473611853406,1566.7087523641942,0.0010730021700213856,0.0005292069869287429,0.034274880439030576,0.05844335322442281,0.0011780297524085358,0.00210475501313425,0.011486880218201293,2.4831717998952417e-05,2.5510447107632288e-05,0.0007409767154697929,0.0003089747652009679,1.153435062311276e-06,0.0005318553176851356,0.005100626498723165,APP15,APP,APP15,poprawka
33,25.47660958653794,1.0675107087802362,0.0845672463587007,0.11707075838031492,0.15157239083072319,0.0006978122791916786,0.002220502736407436,0.004096073848828314,3.558234165681525,0.7833830303020607,0.016816093671411157,3.777487551562045e-05,0.001293339382021936,0.07176350139903766,453.2974004297925,0.014131105675533093,0.004690250256020679,0.04717375033564331,0.09366283310128785,0.0014757441250856428,0.0027791238604452863,0.021729503544036653,7.601859150247915e-05,1.1358940438332378e-05,0.0009287797839747786,0.0,1.7460328474326605e-05,0.0007085805183636001,0.01495166688607628,APP15,APP,APP15,poprawka
34,25.69974784705375,1.8866811637917624,0.2808417244369154,0.10281378160380594,0.11953578817665936,0.0006060076122905153,0.006986960288524985,0.01247811751791174,10.029917194903973,0.5765783409177822,0.018816165426925963,2.89540285296276e-05,0.0015840741570659796,0.18028755324964146,443.58433029940414,0.01380237070410048,0.0032380031392187218,0.08023410582694755,0.3176379804902348,0.00053257251696845,0.006688672824968714,0.0009789014632616856,0.00018691239529159654,0.0,0.0023115368542822442,0.0003760430184869429,1.853542852318474e-05,0.0013168984402860428,0.002176927053520843,APP15,APP,APP15,poprawka
35,9.422143613783673,0.852842306189624,0.07704349337368195,0.09714102598350458,0.04921180043947117,0.0002423639186670241,0.00168101157147875,0.0018209101787114927,3.6145434863865447,0.11796354962983212,0.0037227611513565577,1.9123295197454625e-05,0.0007103228341603548,0.02169599909105815,1125.7578768469155,0.009384294419152664,0.00209055822729871,0.027918501599124814,0.050980745564236284,0.0018145269465684858,0.002462692774708286,0.0006935727387302455,0.00011204885794713091,3.99823357378801e-05,0.00040050149023894286,0.00027965251358431415,6.183535122136421e-06,0.00032198176976274263,0.006164779330946222,APP15,APP,APP15,poprawka
36,21.858253257651874,2.2071359086464795,0.44824105740600123,0.05340474280903836,0.15041998371085927,0.0013012687717592285,0.01277338973052305,0.006511945301850901,11.961306781641682,0.338327788523437,0.006934130774070222,1.0119834685297755e-05,0.0020205476176785573,0.01759622156677976,741.8405810054321,0.018469816034032437,0.007987881428976579,0.035025796078681046,0.061388727518571086,0.0014797022733066569,0.008347118815540521,0.006591246433488879,6.916922061867363e-05,0.0001428784139642924,0.0015930176690500855,0.0004209397576335276,3.0170869785192245e-05,0.04271436416433467,0.008579418673315535,APP16,APP,APP16,oblatowanie
37,16.233276657222937,1.5880228154986091,0.281249946546628,0.13249177159906692,0.1304218342076586,0.0002627236171369062,0.005141896083920878,0.006190211776387235,5.845092243310267,0.31266773023634514,0.08154454320863823,3.786380439521597e-05,0.0015779724659581683,0.058825802515641276,691.883377493573,0.006461214070891593,0.002995215867942114,0.07021237669638113,0.12904980756311715,0.0006759294341043929,0.003925218806420936,0.033850972896194195,0.00022601312441978045,0.00019230534723518538,0.001499754351045721,0.0009961887501760238,4.777509576169158e-06,0.005665715578745893,0.007447392181562949,APP16,APP,APP16,oblatowanie
38,21.93982669727014,1.3338567865068132,0.16077472927692837,0.10781196856519681,0.022818602305979718,0.0004980925724553644,0.0029373628455447434,0.004870579413414551,5.638383662924801,0.0448419101939408,0.007383689162370093,2.7767665741836886e-05,0.0010836829529697976,0.012125005665930477,873.9687829342837,0.024319411683086527,0.013524806905187028,0.03361527059466668,0.07315100184318234,0.004638347595437443,0.0038544344079577213,0.015461961178645716,9.883049494073714e-05,3.699156472501463e-05,0.0024993249797840935,0.001290300504476,6.998782535657762e-06,0.0005848481043444774,0.015632307397418863,APP16,APP,APP16,oblatowanie
39,16.10442393746347,1.084867934569639,0.21605961638551394,0.05997467543300118,0.07392226268158263,0.0005001428752722142,0.00858497208307733,0.0019995938370134785,5.424903716167509,0.1853962872146644,0.022720889507987976,2.613449419735288e-05,0.0007960937801295042,0.14241344235018125,747.4581083641951,0.015064438232823314,0.0004242896478418561,0.09322854533017676,0.33842041264737055,0.0006760294200224358,0.0036155820035733218,0.014534776382672738,7.469611929047529e-05,0.00010341180537777432,0.0010822530566203573,0.00018362182728892847,1.1309362807491695e-06,0.003906875358368079,0.008121832064263793,APP2,APP,APP2,podpis - Jabłonowski
40,20.066391930727256,1.4538679970998014,0.22717697444341686,0.08493583609541287,0.07200154298566208,0.0013759937777819715,0.007376259432242899,0.0033542150504678003,6.548699646194865,0.39507254054554203,0.01790460776029312,5.26900714800412e-05,0.00225137502233175,0.1374193393900348,554.6167055855963,0.012118672461107071,0.0006468268763926856,0.10163680053904535,0.3291205918890748,0.0012931472731184145,0.003467096449500514,0.03811188345500143,7.51324046865733e-05,0.0005727876883136928,0.0015102137865914927,0.001220537389974043,3.044499020862342e-06,0.007398134591088957,0.021875614767052857,APP3,APP,APP3,podpis - Szydłowski
41,11.810723829917654,0.7150828333413274,0.23933371709742965,0.04947143783534281,0.0706554527262392,0.0006538409303057142,0.006020288576193599,0.0007997644769193572,3.018813304912371,0.1776106588680843,0.021727414931556086,1.7435076064827415e-05,0.0006723749824461063,0.1321131191555997,963.6585459458521,0.008129164803373171,0.00048169170957381135,0.04691772987139398,0.2536530617418701,0.00054737292553065,0.001595191283654207,0.008693461952691892,0.0001564515773070034,4.4716342295658936e-05,0.0008167683799275859,0.0008081208473152071,3.9919432346367695e-06,0.0012712952155346216,0.003916830912099914,APP3,APP,APP3,podpis - Szydłowski
42,10.132253472501686,1.0070138265097097,0.2251408421566217,0.08756440378685479,0.0015839908579855218,0.0008533025662977927,0.007964752196709151,0.002570397626163371,4.087832441979067,0.11289830598709945,0.06072490009243795,5.2580579180305124e-05,0.001127445481280093,0.15106804826768425,1543.6294473215387,0.01381038710845269,0.00891277452115812,0.15087049707984668,0.3011759406251194,0.0003383362803144643,0.0032786859644004787,0.004597434772486608,0.0006708578071705858,0.00010052129623914393,0.0005407277636836454,0.0017279867558305287,5.199029153419038e-06,0.0014056746260293716,0.010992416536616078,APP4,APP,APP4,podpis - Kwilecki
43,7.2744278754065546,0.9355958125497634,0.27655000015624187,0.01858673555167139,0.055464671906259345,0.000367612672878,0.012275309525387315,0.0002184503158185439,5.798856227532986,0.21439837310029958,0.052146245677020434,3.477478768343097e-05,0.000540623340905,0.1753283549319598,1244.4761623789761,0.008910148441481414,0.00022163422071524286,0.14505264611029958,0.428555769486979,0.00044442268006507146,0.004165413624390736,0.00125359912805585,9.302275946009799e-05,0.00016254244209270067,0.0010247686493658,0.00021958792511196347,1.1910082756403448e-06,0.0033097549306493786,0.0016129096973277396,APP4,APP,APP4,podpis - Kwilecki
44,8.884686922316707,1.1154590937941902,0.25156415413301325,0.04387887844926271,0.02362840552128195,0.00041809554116329994,0.008812560633096536,0.0014409195439848285,4.933244642900866,0.40018294305106733,0.030680872252385145,2.9222600010483493e-05,0.0004614678139269072,0.14578480930739537,1181.6155089773158,0.008702644835598366,0.0020937996168283735,0.09853634492092975,0.24892961430483587,0.0012188161585732645,0.0032612111147287863,0.009123817012817614,9.552329551476535e-05,7.353477832578788e-05,0.001132069634143607,0.00017478407605466656,2.781995759132503e-06,0.0018432136554233998,0.0029322388601776285,APP5,APP,APP5,podpis - Plater
45,25.226609555882696,2.8803895527031522,0.5484173605667049,0.13441915208668803,0.15080729895943554,0.0002778684616830286,0.01897321179892574,0.00835401311303662,12.305301995835139,0.7214295574342445,0.24488202777015083,4.737899142444553e-05,0.0014991689118043657,0.23611495666371018,571.0308946320041,0.021039397378294026,0.003636738798790193,0.14746965048888677,0.3673402138771316,0.000651425149036057,0.00952035800608285,0.02272359045031384,0.00029652825687924943,0.00018136680986047311,0.002100710452497043,0.0010204034663506142,8.22245628548421e-06,0.017523591767693903,0.021716939859934812,APP5,APP,APP5,podpis - Plater
