Na,Mg,Al,S,K,Ti,V,Cr,Mn,Fe,Co,Cu,Zn,Sr,Cd,Sn,Ba,Hg,Pb,name
1352.93333,822.57037,315.34444,272.6,3778.26667,3668.11111,1.0,23.55556,124.11111,2111.2,1.11111,321.88889,227.66667,9.33333,1.0,39.77778,10.55556,6.27407,244.67778,Mer_3_3
1058.37778,346.26667,297.56667,262.93333,2339.6,2086.66667,1.0,9.33333,116.22222,1986.64444,1.22222,308.88889,270.77778,10.11111,2.0,12.77778,35.44444,7.37037,199.01111,Mer_3_4
958.93333,266.71111,348.56667,269.37778,2404.71111,1010.22222,1.0,20.88889,111.55556,1855.53333,1.22222,510.55556,390.0,11.33333,1.0,7.77778,39.11111,11.14815,396.45556,Mer_3_5
939.26667,382.6,261.34444,237.15556,2236.48889,1731.66667,1.0,24.88889,103.66667,1665.42222,1.22222,293.88889,237.88889,6.44444,3.11111,9.55556,31.44444,10.05926,211.34444,Mer_3_6
1033.48889,344.93333,275.9,237.15556,2325.71111,1706.11111,1.0,20.66667,120.11111,1540.86667,1.44444,222.11111,271.88889,9.11111,3.0,8.11111,28.0,3.71111,145.56667,Mer_3_7
1073.26667,226.37778,342.9,214.6,2475.6,1083.88889,1.0,17.66667,111.66667,1488.42222,1.44444,374.66667,341.66667,10.55556,1.0,8.33333,30.33333,6.5037,214.23333,Mer_3_8
1066.93333,270.48889,280.56667,208.15556,2729.15556,1536.33333,1.22222,16.55556,97.77778,1403.2,1.44444,211.0,325.22222,10.0,2.0,9.44444,2.11111,7.27407,104.78889,Mer_3_9
2135.71111,617.71111,533.63333,298.37778,6896.71111,2379.22222,1.44444,168.33333,296.4,8109.65556,4.44444,1731.88889,304.33333,16.11111,2.0,23.55556,23.44444,5.8963,2247.86667,Mer_4_0
1716.48889,361.37778,454.85556,382.15556,5932.48889,3983.11111,1.0,73.33333,211.17778,5368.87778,2.22222,748.11111,283.0,11.77778,1.0,28.66667,32.33333,9.53333,817.53333,Mer_4_1
1652.6,433.37778,390.07778,253.26667,5293.93333,1636.55556,1.88889,74.55556,221.4,4221.54444,1.88889,798.44444,201.0,8.44444,1.0,14.44444,17.55556,5.8,858.08889,Mer_4_2
1249.48889,805.6,425.3,198.48889,3748.6,6358.66667,2.55556,33.88889,180.95556,3821.32222,1.66667,735.44444,259.0,22.22222,1.0,94.66667,13.77778,6.45185,340.64444,Mer_4_3
1391.15556,578.48889,455.41111,157.57037,4337.37778,3907.77778,1.44444,42.44444,176.28889,3552.76667,2.55556,702.55556,314.66667,15.77778,1.0,70.0,10.44444,6.68889,271.75556,Mer_4_4
